GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "01000","Alabama",5,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",2616982,2513436,2811323,3277192,3486968,3642760,3516498,3980303,4269910,4538490,4732834,4977031,5188262,5360086,5634112,5984079,6497590,7052426,7563851,7991770,8737454,9737715,10628318,11699341,12999098,14638867,16241055,18100116,20324056,22394893,25339922,28150828,31044372,34454169,36384630,38978846,42838000,46085821,48777214,51514370,55527314,60350959,64234198,67982455,73004434,76346081,80786743,85393841,89218035,93851877,99772880,103204055,108002948,111894150,115007661,120241006,128606270,136087503,144719039,151942557,157780330,155666922,162068839,167882194,172101458,173720680,179487109,187474744,190871820,197963769,205674190,215165840,230872566,252791890,258362172
 "01000","Alabama",5,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",152508,137007,156277,238785,263004,282474,247671,294119,331321,368734,383748,409263,446046,440281,498859,527145,538809,600917,702897,744620,873599,1087017,1034913,1095974,1306413,1473283,1661822,1686304,2025592,2256921,2611155,3033877,3414456,3859052,3755619,4019615,4252210,4833877,5105419,5662435,5700205,6483954,6829968,6986569,7317798,7733112,8445364,9110235,9814033,10612417,11224497,11730462,12163118,12519154,11101169,10672170,10978927,12881442,14711087,15738340,15953250,12435908,13206758,15046831,14827642,16120683,16509025,17954211,18698269,18829088,18340018,19957866,20358809,24585706,28762699
 "01000","Alabama",5,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",2464474,2376429,2655046,3038407,3223964,3360286,3268827,3686184,3938589,4169756,4349086,4567768,4742216,4919805,5135253,5456934,5958781,6451509,6860954,7247150,7863855,8650698,9593405,10603367,11692685,13165584,14579233,16413812,18298464,20137972,22728767,25116951,27629916,30595117,32629011,34959231,38585790,41251944,43671795,45851935,49827109,53867005,57404230,60995886,65686636,68612969,72341379,76283606,79404002,83239460,88548383,91473593,95839830,99374996,103906492,109568836,117627343,123206061,130007952,136204217,141827080,143231014,148862081,152835363,157273816,157599997,162978084,169520533,172173551,179134681,187334172,195207974,210513757,228206184,229599473
 "01000","Alabama",5,SAINC50,20,"...","Population (persons) 1/","Number of persons",2969000,3000000,3058000,3059000,3068000,3053000,3014000,3050000,3071000,3109000,3163000,3204000,3274000,3316000,3323000,3358000,3395000,3443000,3464000,3458000,3446000,3440000,3449846,3497452,3540080,3580769,3627805,3680533,3737204,3782736,3834120,3869444,3900368,3918533,3925263,3934100,3951824,3972520,3991569,4015262,4023842,4030219,4050055,4099156,4154014,4214202,4260229,4296800,4331102,4367935,4404701,4430141,4452173,4467634,4480089,4503491,4530729,4569805,4628981,4672840,4718206,4757938,4787998,4812138,4839261,4864399,4886793,4908162,4930595,4952202,4976395,5003418,5031362,5049846,5074296
 "01000","Alabama",5,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",881,838,919,1071,1137,1193,1167,1305,1390,1460,1496,1553,1585,1616,1695,1782,1914,2048,2184,2311,2536,2831,3081,3345,3672,4088,4477,4918,5438,5920,6609,7275,7959,8793,9269,9908,10840,11601,12220,12830,13800,14975,15860,16585,17574,18116,18963,19874,20599,21487,22651,23296,24258,25046,25671,26700,28385,29780,31264,32516,33441,32717,33849,34887,35564,35713,36729,38197,38712,39975,41330,43004,45887,50059,50916
 "01000","Alabama",5,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",830,792,868,993,1051,1101,1085,1209,1283,1341,1375,1426,1448,1484,1545,1625,1755,1874,1981,2096,2282,2515,2781,3032,3303,3677,4019,4460,4896,5324,5928,6491,7084,7808,8313,8886,9764,10384,10941,11419,12383,13366,14174,14880,15813,16281,16981,17754,18333,19057,20103,20648,21527,22243,23193,24330,25962,26961,28086,29148,30060,30104,31091,31760,32500,32399,33351,34538,34919,36173,37645,39015,41840,45191,45248
 "01000","Alabama",5,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",152508,137007,156277,238785,263004,282474,247671,294119,331321,368734,383748,409263,446046,440281,498859,527145,538809,600917,702897,744620,873599,1087017,1034913,1095974,1306413,1473283,1661822,1686304,2025592,2256921,2611155,3033877,3414456,3859052,3755619,4019615,4252210,4833877,5105419,5662435,5700205,6483954,6829968,6986569,7317798,7733112,8445364,9110235,9814033,10612417,11224497,11730462,12163118,12519154,11101169,10672170,10978927,12881442,14711087,15738340,15953250,12435908,13206758,15046831,14827642,16120683,16509025,17954211,18698269,18829088,18340018,19957866,20358809,24585706,28762699
 "01000","Alabama",5,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",137868,119338,137450,219356,245992,264060,229841,270008,300068,335971,352031,368580,402685,397705,448151,477575,463842,512610,614350,626460,746540,929149,871520,920141,1093729,1229589,1412007,1403299,1708832,1895725,2187618,2563710,2906076,3208589,3145682,3335948,3486324,3951165,4068770,4491039,4544587,5178502,5445560,5565219,5800972,6148684,6763737,7273671,7881580,8558198,9029800,9349893,9701986,10062049,8671437,8216997,8335490,9879999,11401388,12239683,12462577,9244089,10161952,11731967,11353490,12394976,12825560,14040089,14664244,14646255,13939978,14911358,15523327,18994314,22171811
 "01000","Alabama",5,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",137868,119338,137450,219356,245992,264060,229841,270008,300068,335971,352031,368580,402685,397705,448151,477575,463842,512610,614350,626460,746540,929149,871520,920141,1093729,1229589,1412007,1403299,1708832,1895725,2187618,2563710,2906076,3208589,3145682,3335948,3486324,3951165,4068770,4491039,4544587,5178502,5445560,5565219,5800972,6148684,6763737,7273671,7881580,8558198,9029800,9349893,9701986,10062049,8671437,8216997,8335490,9879999,11401388,12239683,12462577,9244089,10161952,11731967,11353490,12394976,12825560,14040089,14664244,14646255,13939978,14911358,15523327,18994314,22171811
 "01000","Alabama",5,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",152360,137438,150602,233367,264243,285385,254146,295339,328646,367039,388262,408792,444381,444976,497626,534236,525855,566284,680727,721057,853964,1046725,1031574,1090977,1275383,1511420,1732143,1863322,2158294,2375873,2677687,3088638,3615850,3997731,4055461,4269364,4450001,4955040,5169240,5610975,5718947,6369297,6672633,6865950,7127538,7395141,8027855,8702900,9416505,10206495,10761826,11427898,11920313,12458283,11405652,10931346,11165576,12693090,14503846,15475167,16857360,13320427,14033319,15354652,15106815,15910710,16229819,17395686,18171029,18167774,17728795,18442728,19002909,23069632,26016018
