GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "51000","Virginia",5,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",5246763,5592789,6851862,8398094,8705134,9047960,9478759,9451474,8952173,11537445,12472509,12665722,13441783,13816587,13825633,14364160,14595945,15049081,15486238,16226045,15732266,15400138,13763896
 "51000","Virginia",5,SAINC70,2,"..."," Output ","Thousands of dollars",156706,187863,199514,210443,252059,293499,371804,411549,324813,282813,335925,347947,338982,341106,377179,420157,470981,529242,578230,623865,713904,839104,929657
 "51000","Virginia",5,SAINC70,3,"..."," Contributions ","Thousands of dollars",3430995,3661496,4355659,5155817,5431690,5479135,5567351,5624041,5540213,6920603,7449574,7562515,8066480,8661238,8738844,9026536,9136965,9375056,9608468,9957849,9639099,9361387,8282329
 "51000","Virginia",5,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",1771933,1918066,2058970,2123983,2410305,2203809,2027747,2208157,2453066,2586574,2762564,2807255,3030159,3846995,4029234,4109069,4148966,4230273,4308928,4313518,4259836,4161740,3730419
 "51000","Virginia",5,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",1339967,1194610,1077470,1356189,1450816,1711361,1955415,2266415,2428922,2337585,2155758,2138548,2378993,2497195,2800215,3267027,3242220,3470424,3514710,3462277,3761411,4563915,4995176
 "51000","Virginia",5,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",456013,748962,976499,778819,1040923,635733,302329,219242,211061,390878,800392,772145,464270,911760,713197,280632,334675,233781,325531,409531,142031,-658519,-1469250
 "51000","Virginia",5,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",132659,162357,204515,199418,170625,150214,141807,134049,137896,140924,142339,244509,525878,779146,893001,981567,1043052,1055310,1046917,1065575,1070298,1095448,1134150
 "51000","Virginia",5,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",156706,187863,199514,210443,252059,293499,371804,411549,324813,282813,335925,347947,338982,341106,377179,420157,470981,529242,578230,623865,713904,839104,929657
 "51000","Virginia",5,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",1659062,1743430,2296689,3031834,3021385,3275326,3539604,3415884,3087147,4334029,4687010,4755260,5036321,4814243,4709610,4917467,4987999,5144783,5299540,5644331,5379263,5199647,4551910
 "51000","Virginia",5,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",1659062,1743430,2296689,3031834,3021385,3275326,3539604,3415884,3087147,4334029,4687010,4755260,5036321,4814243,4709610,4917467,4987999,5144783,5299540,5644331,5379263,5199647,4551910
 "51000","Virginia",5,SAINC70,11,"...","  Interest ","Thousands of dollars",1096733,1289904,1972372,2756531,2663775,2834114,3010365,2730053,2480788,3921167,4238659,4241499,4494325,4211144,4023794,4262159,4291734,4230181,4762031,5463817,5145831,4952986,4317158
 "51000","Virginia",5,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",888098,687804,790230,931472,962134,1114396,1284962,1145720,898276,971627,1169347,1280128,1189456,1142189,1129461,1204197,1121215,1063346,1827026,2136234,2033151,2019428,2082825
 "51000","Virginia",5,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",208635,602100,1182142,1825059,1701641,1719718,1725403,1584333,1582512,2949540,3069312,2961371,3304869,3068955,2894333,3057962,3170519,3166835,2935005,3327583,3112680,2933558,2234333
 "51000","Virginia",5,SAINC70,14,"...","  Dividends ","Thousands of dollars",562329,453526,324317,275303,357610,441212,529239,685831,606359,412862,448351,513761,541996,603099,685816,655308,696265,914602,537509,180514,233432,246661,234752
 "51000","Virginia",5,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",5246763,5592789,6851862,8398094,8705134,9047960,9478759,9451474,8952173,11537445,12472509,12665722,13441783,13816587,13825633,14364160,14595945,15049081,15486238,16226045,15732266,15400138,13763896
 "51000","Virginia",5,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",156706,187863,199514,210443,252059,293499,371804,411549,324813,282813,335925,347947,338982,341106,377179,420157,470981,529242,578230,623865,713904,839104,929657
 "51000","Virginia",5,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",1659062,1743430,2296689,3031834,3021385,3275326,3539604,3415884,3087147,4334029,4687010,4755260,5036321,4814243,4709610,4917467,4987999,5144783,5299540,5644331,5379263,5199647,4551910
 "51000","Virginia",5,SAINC70,18,"...","  Interest ","Thousands of dollars",1096733,1289904,1972372,2756531,2663775,2834114,3010365,2730053,2480788,3921167,4238659,4241499,4494325,4211144,4023794,4262159,4291734,4230181,4762031,5463817,5145831,4952986,4317158
