GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "22000","Louisiana",5,SAINC30,10,"...","Personal income (millions of dollars) ","Millions of dollars",5266.4,5503.4,5591.2,5818.6,6157.8,6563.6,7016.3,7601.8,8410.3,9225.3,10105.6,10765.9,11663.0,12715.2,13912.1,15528.5,17651.8,19875.1,22415.5,25031.4,28630.8,32475.0,37374.1,43061.1,46351.4,48426.2,51456.4,53604.9,53665.0,53761.2,56826.7,60256.0,64855.0,68440.4,73201.4,76792.1,81800.6,85828.4,89604.0,94201.5,98863.5,101157.7,106907.7,114767.4,118194.3,122009.9,127386.9,137162.4,144684.4,158433.0,170008.6,165305.6,173007.3,178350.9,187190.7,189741.3,197729.8,198425.9,197411.9,203454.9,212320.8,219278.0,233715.0,252319.2,250170.6
 "22000","Louisiana",5,SAINC30,45,"...","Net earnings by place of residence ","Millions of dollars",4203.3,4356.5,4380.6,4528.5,4786.4,5100.9,5493.9,5964.2,6665.3,7293.9,8012.3,8383.6,8896.6,9624.9,10530.7,11686.7,13096.3,14526.3,16591.1,18651.3,21448.1,24303.9,27356.0,31121.2,32480.5,32924.4,34827.1,35593.8,35005.5,35380.4,37498.0,39210.1,42345.3,44403.2,47315.2,49176.3,51984.2,54505.2,57201.6,60548.5,63759.0,66080.2,70022.1,75012.7,77702.0,80861.0,83426.6,87295.5,93523.4,98570.7,105846.5,103788.5,109286.3,112134.6,116432.6,119357.0,126104.9,123302.1,119628.0,122752.8,128438.7,132145.1,130496.3,138251.4,143818.9
 "22000","Louisiana",5,SAINC30,50,"...","Personal current transfer receipts ","Millions of dollars",377.7,410.9,436.0,485.9,504.2,535.2,554.2,598.2,641.8,752.4,850.4,961.4,1154.0,1318.4,1450.4,1685.9,1975.1,2440.3,2698.0,2902.7,3157.0,3592.4,4292.3,4790.3,5525.3,6285.2,6544.4,7048.1,7737.2,7834.4,8220.9,8990.8,9905.4,11324.8,12995.3,14307.3,15824.2,16004.8,16292.2,16587.4,16813.0,17250.9,17688.3,20283.6,21372.7,21421.6,23649.9,27719.6,25560.3,26593.7,30287.4,32110.9,34490.1,34946.5,35713.2,36958.2,36608.6,40430.0,42703.6,44209.8,46038.4,48282.5,63941.1,70650.3,61966.9
 "22000","Louisiana",5,SAINC30,60,"..."," Income maintenance benefits 1/","Millions of dollars",137.1,142.6,150.9,149.3,148.3,157.6,160.1,162.6,165.9,173.7,177.7,186.4,253.9,280.8,296.6,315.2,389.1,429.3,471.1,464.8,469.4,557.7,687.2,738.3,723.7,813.5,886.4,931.4,1000.2,1053.0,1164.7,1278.8,1388.1,1523.2,1901.6,1934.5,1980.1,2171.8,2266.0,2231.5,2265.0,2273.0,2267.6,2419.4,2720.8,2859.8,3079.6,4902.8,3008.5,3201.8,3787.9,3939.6,4392.9,4587.7,4749.9,4649.6,4561.2,4619.1,5130.4,4720.4,4641.1,4744.1,5775.5,9037.6,7650.3
 "22000","Louisiana",5,SAINC30,70,"..."," Unemployment insurance compensation ","Millions of dollars",35.8,43.3,44.1,59.3,41.4,34.7,28.8,26.3,21.6,30.3,32.7,46.0,62.9,80.3,81.4,74.8,84.7,164.7,174.6,204.0,156.7,163.3,236.3,235.7,508.4,814.1,507.3,485.5,670.7,391.6,238.5,170.6,133.9,180.5,304.2,266.1,163.0,143.7,145.8,134.0,146.0,172.6,179.5,235.6,396.6,399.7,320.8,689.3,321.6,191.7,270.8,718.5,862.5,653.2,481.2,311.2,211.9,264.6,293.8,234.7,189.7,174.7,6420.3,3415.4,131.7
 "22000","Louisiana",5,SAINC30,80,"..."," Retirement and other ","Millions of dollars",204.9,224.9,240.9,277.3,314.5,342.9,365.4,409.2,454.4,548.4,640.0,729.1,837.2,957.3,1072.4,1295.9,1501.4,1846.2,2052.3,2233.9,2530.9,2871.3,3368.8,3816.3,4293.2,4657.6,5150.7,5631.2,6066.3,6389.8,6817.7,7541.4,8383.4,9621.1,10789.5,12106.7,13681.2,13689.4,13880.4,14221.8,14402.0,14805.2,15241.2,17628.7,18255.2,18162.2,20249.4,22127.4,22230.2,23200.2,26228.8,27452.8,29234.7,29705.5,30482.1,31997.4,31835.5,35546.3,37279.4,39254.7,41207.6,43363.7,51745.3,58197.2,54184.9
 "22000","Louisiana",5,SAINC30,90,"...","Dividends, interest, and rent ","Millions of dollars",685.4,736.1,774.6,804.1,867.2,927.6,968.1,1039.4,1103.2,1179.0,1242.9,1420.8,1612.4,1771.9,1931.0,2155.8,2580.5,2908.6,3126.4,3477.4,4025.7,4578.7,5725.7,7149.6,8345.7,9216.6,10084.9,10963.0,10922.3,10546.4,11107.8,12055.0,12604.3,12712.4,12890.9,13308.5,13992.2,15318.4,16110.2,17065.6,18291.6,17826.7,19197.2,19471.1,19119.7,19727.3,20310.3,22147.3,25600.7,33268.5,33874.8,29406.2,29231.0,31269.8,35044.9,33426.1,35016.3,34693.8,35080.4,36492.3,37843.6,38850.4,39277.6,43417.5,44384.7
 "22000","Louisiana",5,SAINC30,91,"..."," Personal dividend income ","Millions of dollars",99.4,103.6,108.5,107.7,115.7,127.3,146.3,177.9,183.7,196.8,196.8,206.0,214.2,227.8,250.8,293.9,342.7,369.6,432.6,494.7,578.8,671.8,748.0,821.1,934.7,992.7,971.4,1117.5,1183.4,1155.2,1484.5,1807.3,1979.7,2127.3,2325.9,2588.4,3078.2,3470.0,4076.6,4426.6,4646.8,4383.0,4742.3,4491.0,4816.4,4941.6,6201.6,7087.0,9234.3,10617.6,11537.5,9254.9,8003.5,9817.7,12052.3,11343.3,12334.8,12518.9,11991.8,12788.5,13272.0,14076.0,15231.4,18890.2,18248.8
 "22000","Louisiana",5,SAINC30,92,"..."," Personal interest income ","Millions of dollars",300.1,320.7,339.3,359.4,405.3,437.2,476.9,524.0,581.6,643.5,722.9,876.7,1060.0,1187.4,1321.4,1523.3,1818.5,2148.5,2329.8,2686.4,3104.6,3568.7,4560.8,5740.2,6771.7,7466.8,8413.4,9113.0,9281.7,8990.3,9181.8,9821.4,10080.8,9940.2,9637.7,9510.7,9593.1,10341.2,10271.7,10850.0,11585.6,11121.5,11938.1,12093.3,11274.3,11281.9,10220.0,11128.0,12776.8,13670.9,14757.8,14123.0,13828.0,13839.2,14947.3,13587.2,14081.6,14373.8,14890.4,15315.9,15649.9,15995.3,14812.6,14671.0,15471.8
 "22000","Louisiana",5,SAINC30,93,"...","  Imputed interest receipts 2/","Millions of dollars",166.7,180.5,190.1,207.3,235.4,246.0,265.0,286.5,315.7,357.4,394.2,473.9,593.9,671.7,754.9,843.5,991.6,1252.6,1332.1,1507.3,1734.8,1839.9,2215.4,2570.3,3188.4,3914.4,4118.7,4642.7,4854.5,5000.2,5073.7,5232.5,5421.8,5654.6,5817.9,5937.9,6018.1,6508.0,6464.1,6870.2,6861.0,6667.7,6852.5,6904.7,7103.5,7510.3,7455.3,7686.2,8083.4,8653.6,9465.8,9943.8,9928.2,9983.9,10093.3,9683.0,9995.0,10232.7,10134.3,10290.9,10598.2,10594.1,9909.4,9642.8,9885.4
