GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "19000","Iowa",4,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",4122733,3510740,4039100,4311347,4576210,4406278,4765557,4542454,4821021,5347617,5463313,5602311,5745131,6083837,6344459,6744215,7059364,7818396,8513102,8671529,9347077,10374042,11094958,11641612,13040147,15654782,16224999,18133702,19280266,21275256,24537218,26300036,28010088,31683533,32544966,33176068,36915948,38212569,39474436,41225071,42726732,46504223,49020192,50210881,53763230,54005634,58888902,61256400,66724719,69908244,73147507,74998667,80082603,82519741,84518170,86330620,93377873,96079986,101998567,109069046,116112823,112963427,116535730,125499836,131136968,133435138,137733486,142521151,143839853,147911455,154686050,158118510,167778898,185621741,192742369
 "19000","Iowa",4,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",272538,244350,260984,348804,388374,414837,378734,374809,409519,454279,512911,514530,575151,581461,606955,640949,617660,700025,843581,879254,1011399,1211090,1213944,1157189,1485187,1676145,2115901,2106321,2395817,2637019,2974017,3424565,3690554,4153212,3975117,3803762,3739541,3873421,3917518,4454312,4679068,5249297,5634866,5669648,5842713,6055044,6463769,6838019,7414759,8226392,8684630,8910822,9278692,9388456,8224837,7829718,8103870,9067068,10158526,11616668,12001934,9734404,10311149,12229890,13059837,13954319,14363449,15362263,15585385,15750645,15475095,16275594,16425918,19590487,22396900
 "19000","Iowa",4,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",3850195,3266390,3778116,3962543,4187836,3991441,4386823,4167645,4411502,4893338,4950402,5087781,5169980,5502376,5737504,6103266,6441704,7118371,7669521,7792275,8335678,9162952,9881014,10484423,11554960,13978637,14109098,16027381,16884449,18638237,21563201,22875471,24319534,27530321,28569849,29372306,33176407,34339148,35556918,36770759,38047664,41254926,43385326,44541233,47920517,47950590,52425133,54418381,59309960,61681852,64462877,66087845,70803911,73131285,76293333,78500902,85274003,87012918,91840041,97452378,104110889,103229023,106224581,113269946,118077131,119480819,123370037,127158888,128254468,132160810,139210955,141842916,151352980,166031254,170345469
 "19000","Iowa",4,SAINC50,20,"...","Population (persons) 1/","Number of persons",2543000,2578000,2625000,2617000,2626000,2629000,2626000,2679000,2703000,2716000,2708000,2729000,2756000,2756000,2750000,2747000,2746000,2742000,2762000,2793000,2803000,2805000,2828534,2851828,2860506,2864031,2867941,2881425,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3051447,3069937,3082570,3102253,3121583,3136111,3149432,3162621,3171441,3183831,3190571,3197689,3200517
 "19000","Iowa",4,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1621,1362,1539,1647,1743,1676,1815,1696,1784,1969,2017,2053,2085,2207,2307,2455,2571,2851,3082,3105,3335,3698,3923,4082,4559,5466,5657,6293,6640,7300,8406,9017,9612,10895,11268,11557,12914,13504,14139,14899,15434,16785,17627,17948,19076,19036,20657,21363,23168,24180,25198,25705,27341,28145,28804,29344,31615,32411,34197,36366,38490,37246,38190,40880,42541,43012,44123,45445,45672,46769,48775,49663,52586,58049,60222
 "19000","Iowa",4,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1514,1267,1439,1514,1595,1518,1671,1556,1632,1802,1828,1864,1876,1997,2086,2222,2346,2596,2777,2790,2974,3267,3493,3676,4039,4881,4920,5562,5815,6395,7387,7843,8346,9467,9892,10232,11606,12135,12735,13289,13744,14890,15601,15921,17003,16902,18390,18978,20594,21335,22207,22651,24173,24942,26001,26683,28871,29352,30791,32493,34511,34037,34811,36897,38305,38514,39522,40547,40723,41788,43895,44551,47438,51922,53224
 "19000","Iowa",4,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",272538,244350,260984,348804,388374,414837,378734,374809,409519,454279,512911,514530,575151,581461,606955,640949,617660,700025,843581,879254,1011399,1211090,1213944,1157189,1485187,1676145,2115901,2106321,2395817,2637019,2974017,3424565,3690554,4153212,3975117,3803762,3739541,3873421,3917518,4454312,4679068,5249297,5634866,5669648,5842713,6055044,6463769,6838019,7414759,8226392,8684630,8910822,9278692,9388456,8224837,7829718,8103870,9067068,10158526,11616668,12001934,9734404,10311149,12229890,13059837,13954319,14363449,15362263,15585385,15750645,15475095,16275594,16425918,19590487,22396900
 "19000","Iowa",4,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",245294,214495,227844,309604,347607,372509,333104,325724,355141,394948,449051,440847,499202,502398,520886,546403,522161,585837,684517,719997,856255,1043425,1035285,950217,1198543,1338536,1695604,1644799,1893656,2056207,2346095,2719053,2978114,3320760,3125195,2924458,2796362,2886741,2893010,3287593,3369350,3843391,4096276,4072138,4156392,4336581,4654445,4954096,5509123,6187332,6578257,6849059,7073106,7150041,6084233,5669691,5745367,6468258,7374855,8303432,8725992,6580795,7153539,8822333,9411259,10052453,10488138,11224807,11396502,11410258,10964698,11323233,11802329,14445952,16780156
 "19000","Iowa",4,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",245294,214495,227844,309604,347607,372509,333104,325724,355141,394948,449051,440847,499202,502398,520886,546403,522161,585837,684517,719997,856255,1043425,1035285,950217,1198543,1338536,1695604,1644799,1893656,2056207,2346095,2719053,2978114,3320760,3125195,2924458,2796362,2886741,2893010,3287593,3369350,3843391,4096276,4072138,4156392,4336581,4654445,4954096,5509123,6187332,6578257,6849059,7073106,7150041,6084233,5669691,5745367,6468258,7374855,8303432,8725992,6580795,7153539,8822333,9411259,10052453,10488138,11224807,11396502,11410258,10964698,11323233,11802329,14445952,16780156
 "19000","Iowa",4,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",273228,246956,251455,332989,373650,402667,367379,362324,390062,431572,491529,491759,547705,556874,576838,603696,581304,634285,743099,798489,943510,1135484,1157590,1085351,1325833,1544819,1926010,2005164,2175339,2360219,2673429,3076742,3421247,3785412,3660375,3468030,3411566,3456347,3565374,4020888,4023881,4441668,4702552,4707798,4801524,4943447,5281284,5668951,6241746,6947731,7389110,7920620,8213085,8393099,7590895,7151729,7288902,7974568,8986649,9992634,11051029,8879359,9290398,10758270,11371573,12006435,12417863,13177799,13497185,13590517,13322406,13502412,13959893,16954093,19146060
