GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "33000","New Hampshire",1,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",711004,795811,966516,1207457,1276133,1316756,1429696,1453826,1394528,1602124,1706255,1664597,1687242,1742383,1708942,1723301,1783082,1845476,1829700,1904744,1880601,1833920,1614758
 "33000","New Hampshire",1,SAINC70,2,"..."," Output ","Thousands of dollars",29359,33681,35643,32181,31941,31912,35632,36088,25859,21863,25473,26016,26415,26550,26777,28322,30832,33892,34770,35730,42594,50813,54984
 "33000","New Hampshire",1,SAINC70,3,"..."," Contributions ","Thousands of dollars",514526,568292,670935,813124,880901,915159,1010019,1032122,976080,1084359,1167234,1104421,1080486,1153403,1137274,1158166,1178292,1187944,1184210,1241272,1222760,1179406,1037777
 "33000","New Hampshire",1,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",347407,374454,410997,450972,517610,545474,625974,646506,583491,588457,653686,570261,500145,590973,592383,621353,604334,564304,573490,613530,607513,575705,515780
 "33000","New Hampshire",1,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",92076,94707,87230,98751,101178,115832,128006,164226,199129,238130,274104,265485,255270,291806,334450,357701,368629,417027,435887,424936,447739,525633,566971
 "33000","New Hampshire",1,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",189829,210458,244395,255884,308332,314358,320413,299947,256497,222345,249119,175118,93194,123474,75077,73791,43636,-43244,-52989,-4030,-29543,-137297,-243658
 "33000","New Hampshire",1,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",94861,102970,115015,128518,140041,147196,213187,218421,153724,149845,155936,155674,178096,202243,209633,218183,222901,224413,225362,228354,231911,238182,247451
 "33000","New Hampshire",1,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",29359,33681,35643,32181,31941,31912,35632,36088,25859,21863,25473,26016,26415,26550,26777,28322,30832,33892,34770,35730,42594,50813,54984
 "33000","New Hampshire",1,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",167119,193838,259938,362152,363291,369685,384045,385616,392589,495902,513548,534160,580341,562430,544891,536813,573958,623640,610720,627742,615247,603701,521997
 "33000","New Hampshire",1,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",167119,193838,259938,362152,363291,369685,384045,385616,392589,495902,513548,534160,580341,562430,544891,536813,573958,623640,610720,627742,615247,603701,521997
 "33000","New Hampshire",1,SAINC70,11,"...","  Interest ","Thousands of dollars",125675,155966,230034,333905,328106,325236,342131,348255,358702,465819,470278,471242,509422,481648,464579,465011,503820,548850,538818,559305,540490,521445,440480
 "33000","New Hampshire",1,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",56070,42647,59714,90059,88939,84578,88609,89538,78282,64157,63096,73235,85583,82606,81686,82254,79918,93636,99098,82553,69591,62528,63629
 "33000","New Hampshire",1,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",69605,113319,170320,243846,239167,240658,253522,258717,280420,401662,407182,398007,423839,399042,382893,382757,423902,455214,439720,476752,470899,458917,376851
 "33000","New Hampshire",1,SAINC70,14,"...","  Dividends ","Thousands of dollars",41444,37872,29904,28247,35185,44449,41914,37361,33887,30083,43270,62918,70919,80782,80312,71802,70138,74790,71902,68437,74757,82256,81517
 "33000","New Hampshire",1,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",711004,795811,966516,1207457,1276133,1316756,1429696,1453826,1394528,1602124,1706255,1664597,1687242,1742383,1708942,1723301,1783082,1845476,1829700,1904744,1880601,1833920,1614758
 "33000","New Hampshire",1,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",29359,33681,35643,32181,31941,31912,35632,36088,25859,21863,25473,26016,26415,26550,26777,28322,30832,33892,34770,35730,42594,50813,54984
 "33000","New Hampshire",1,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",167119,193838,259938,362152,363291,369685,384045,385616,392589,495902,513548,534160,580341,562430,544891,536813,573958,623640,610720,627742,615247,603701,521997
 "33000","New Hampshire",1,SAINC70,18,"...","  Interest ","Thousands of dollars",125675,155966,230034,333905,328106,325236,342131,348255,358702,465819,470278,471242,509422,481648,464579,465011,503820,548850,538818,559305,540490,521445,440480
 "33000","New Hampshire",1,SAINC70,19,"...","  Dividends ","Thousands of dollars",41444,37872,29904,28247,35185,44449,41914,37361,33887,30083,43270,62918,70919,80782,80312,71802,70138,74790,71902,68437,74757,82256,81517
 "33000","New Hampshire",1,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",222550,251282,266953,278467,305601,333127,361048,405473,461330,508086,545446,558966,583669,623166,664219,704778,737281,779046,815540,848723,891726,893235,868601
 "33000","New Hampshire",1,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",291976,317010,403982,534657,575300,582032,648971,626649,514750,576273,621788,545455,496817,530237,473055,453388,441011,408898,368670,392549,331034,286171,169176
 "33000","New Hampshire",1,SAINC70,22,"...","Cash flow ","Thousands of dollars",32542,-6767,-10733,34927,27801,27016,75036,67985,-22167,-47734,-34513,-27670,-20216,7721,15085,-3160,-26527,-3072,-18061,-80173,-110322,-35449,35983
 "33000","New Hampshire",1,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",186937,197677,202245,227269,241219,263028,341193,382647,352853,387975,430040,421159,433366,494049,544083,575884,591530,641440,661249,653290,679650,763815,814422
 "33000","New Hampshire",1,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",97514,80519,89618,118306,124124,129027,130523,126899,112169,94240,106366,136153,156502,163388,161998,154056,150056,168426,171000,150990,144348,144784,145146
 "33000","New Hampshire",1,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",222550,251282,266953,278467,305601,333127,361048,405473,461330,508086,545446,558966,583669,623166,664219,704778,737281,779046,815540,848723,891726,893235,868601
 "33000","New Hampshire",1,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",29359,33681,35643,32181,31941,31912,35632,36088,25859,21863,25473,26016,26415,26550,26777,28322,30832,33892,34770,35730,42594,50813,54984
 "33000","New Hampshire",1,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",252546,271484,295982,322454,377569,398278,412787,428085,429767,438612,497750,414587,322049,388730,382750,403170,381433,339891,348128,385176,375602,337523,268329
 "33000","New Hampshire",1,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",362056,394878,424270,455490,471902,504776,539854,573223,607334,651179,663851,683854,698939,642912,664576,686657,727616,769125,794757,816570,850934,881124,1006781
 "33000","New Hampshire",1,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",6520726,7000316,7506655,8055547,9073017,9684842,10303324,10982157,11799974,12563707,13671490,14020050,14475522,16649952,17207764,18256203,19334414,19988768,20530708,21414072,22185273,22815553,21043174
 "33000","New Hampshire",1,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",4632075,4161628,3442574,4126980,4697397,5075339,5599384,5883591,4497034,5079919,5711357,5543241,6112712,7077631,7638846,7658655,7954082,8995794,8611902,9641565,10712330,12180798,10913728
 "33000","New Hampshire",1,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",1888651,2838688,4064081,3928567,4375620,4609503,4703940,5098566,7302940,7483788,7960133,8476809,8362810,9572321,9568918,10597548,11380332,10992974,11918806,11772507,11472943,10634755,10129446
 "33000","New Hampshire",1,SAINC70,32,"...","Funded ratio 5/","Ratio",71.0,59.4,45.9,51.2,51.8,52.4,54.3,53.6,38.1,40.4,41.8,39.5,42.2,42.5,44.4,42.0,41.1,45.0,41.9,45.0,48.3,53.4,51.9
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2018-2021."
"U.S. Bureau of Economic Analysis"
