GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "98000","Far West",8,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",77523427,83030352,97037993,113428152,113056354,116087092,121068064,120754400,117245045,141883512,145166364,142165547,151404952,161019805,159551770,164742301,179094945,196848802,200196669,214163148,220033874,224261092,200089021
 "98000","Far West",8,SAINC70,2,"..."," Output ","Thousands of dollars",1713170,2029545,2004217,2076287,2604705,3158546,3890639,4102796,3081007,2294198,2310003,2480158,2688335,3077123,3287991,3244560,3576712,4258696,4774557,5102957,5817146,6641743,7623300
 "98000","Far West",8,SAINC70,3,"..."," Contributions ","Thousands of dollars",51091240,55168240,63643263,72464393,73370353,75107898,78194184,79554973,79667723,92611154,95340969,92843259,97238940,105905252,105548343,109145842,117848137,126972381,128356566,136119309,139522991,142497532,125952904
 "98000","Far West",8,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",26372223,29335673,32252750,33576921,36289057,37287250,39210943,42458342,45171408,45632994,47825577,46001129,45761263,53867822,54832907,56793943,60178041,61354656,61291020,63178427,64829254,67375715,59440087
 "98000","Far West",8,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",7379251,7462175,9493327,14892501,14672268,15720512,17111203,18897247,19777341,19528587,20657621,22726946,23498538,25414548,29924538,33032394,34511328,43785106,47451844,49824325,53299106,56258172,63888387
 "98000","Far West",8,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",15123549,17974568,18504851,14074141,17118484,17274394,18186141,19128445,19290915,19191916,20392233,16500840,15061036,21281255,17503075,15168899,16250489,8138538,4482900,3824918,2529949,2632322,-12453878
 "98000","Far West",8,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",5582593,5928475,6258789,6686566,7103010,7450890,7804238,8535446,9184159,9206689,9085726,9253501,9890024,10249142,10693285,11837210,12992936,13689708,14130833,14632141,14817345,15126964,15628878
 "98000","Far West",8,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",1713170,2029545,2004217,2076287,2604705,3158546,3890639,4102796,3081007,2294198,2310003,2480158,2688335,3077123,3287991,3244560,3576712,4258696,4774557,5102957,5817146,6641743,7623300
 "98000","Far West",8,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",24719017,25832567,31390513,38887472,37081296,37820648,38983241,37096631,34496315,46978160,47515392,46842130,51477677,52037430,50715436,52351899,57670096,65617725,67065546,72940882,74693737,75121817,66512817
 "98000","Far West",8,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",24719017,25832567,31390513,38887472,37081296,37820648,38983241,37096631,34496315,46978160,47515392,46842130,51477677,52037430,50715436,52351899,57670096,65617725,67065546,72940882,74693737,75121817,66512817
 "98000","Far West",8,SAINC70,11,"...","  Interest ","Thousands of dollars",19998944,21452017,27423841,34811806,31524352,30832030,31516444,29249480,27465847,41214435,41835516,40915694,45071994,45117538,43827991,45482719,50440600,57231008,58126742,62788357,61841165,60723441,51973464
 "98000","Far West",8,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",14358203,11971246,13025255,15225183,15198922,14542811,14673878,13455889,9853919,7740413,8049622,8192287,8538594,9667114,9297614,8240219,9213031,13426465,15646981,14916756,16216971,18609773,19174788
 "98000","Far West",8,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",5640741,9480771,14398586,19586623,16325430,16289219,16842566,15793591,17611928,33474022,33785894,32723407,36533400,35450424,34530377,37242500,41227569,43804543,42479761,47871601,45624194,42113668,32798676
 "98000","Far West",8,SAINC70,14,"...","  Dividends ","Thousands of dollars",4720073,4380550,3966672,4075666,5556944,6988618,7466797,7847151,7030468,5763725,5679876,5926436,6405683,6919892,6887445,6869180,7229496,8386717,8938804,10152525,12852572,14398376,14539353
 "98000","Far West",8,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",77523427,83030352,97037993,113428152,113056354,116087092,121068064,120754400,117245045,141883512,145166364,142165547,151404952,161019805,159551770,164742301,179094945,196848802,200196669,214163148,220033874,224261092,200089021
 "98000","Far West",8,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",1713170,2029545,2004217,2076287,2604705,3158546,3890639,4102796,3081007,2294198,2310003,2480158,2688335,3077123,3287991,3244560,3576712,4258696,4774557,5102957,5817146,6641743,7623300
 "98000","Far West",8,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",24719017,25832567,31390513,38887472,37081296,37820648,38983241,37096631,34496315,46978160,47515392,46842130,51477677,52037430,50715436,52351899,57670096,65617725,67065546,72940882,74693737,75121817,66512817
 "98000","Far West",8,SAINC70,18,"...","  Interest ","Thousands of dollars",19998944,21452017,27423841,34811806,31524352,30832030,31516444,29249480,27465847,41214435,41835516,40915694,45071994,45117538,43827991,45482719,50440600,57231008,58126742,62788357,61841165,60723441,51973464
 "98000","Far West",8,SAINC70,19,"...","  Dividends ","Thousands of dollars",4720073,4380550,3966672,4075666,5556944,6988618,7466797,7847151,7030468,5763725,5679876,5926436,6405683,6919892,6887445,6869180,7229496,8386717,8938804,10152525,12852572,14398376,14539353
 "98000","Far West",8,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",19801064,21510695,23985729,26628535,28334265,30434810,32560961,35040435,37678700,40907907,44595742,47312407,50628848,54306748,57930617,61588496,64584122,68939977,73178539,77255896,82150850,81417772,78349791
 "98000","Far West",8,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",31290176,33657545,39657534,45835858,45036088,44673088,45633223,44514538,41989023,51703247,50745227,45530852,46610092,51598504,47617726,47557346,53264015,58032404,55178027,58863413,57372141,61079760,47603113
 "98000","Far West",8,SAINC70,22,"...","Cash flow ","Thousands of dollars",10525886,6202206,6754097,12175094,11592174,11109475,10604516,9592502,5086180,-962691,-3432900,-3693395,-4984344,-5133175,-4415726,-4854053,-4214043,6089323,8215366,7166894,9217998,16333770,27258315
 "98000","Far West",8,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",12961844,13390650,15752116,21579067,21775278,23171402,24915441,27432693,28961500,28735276,29743347,31980447,33388562,35663690,40617823,44869604,47504264,57474814,61582677,64456466,68116451,71385136,79517265
 "98000","Far West",8,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",19078276,16351796,16991927,19300849,20755866,21531429,22140675,21303040,16884387,13504138,13729498,14118723,14944277,16587006,16185059,15109399,16442527,21813182,24585785,25069281,29069543,33008149,33714141
 "98000","Far West",8,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",19801064,21510695,23985729,26628535,28334265,30434810,32560961,35040435,37678700,40907907,44595742,47312407,50628848,54306748,57930617,61588496,64584122,68939977,73178539,77255896,82150850,81417772,78349791
 "98000","Far West",8,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",1713170,2029545,2004217,2076287,2604705,3158546,3890639,4102796,3081007,2294198,2310003,2480158,2688335,3077123,3287991,3244560,3576712,4258696,4774557,5102957,5817146,6641743,7623300
 "98000","Far West",8,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",20789630,23407198,25993961,26890355,29186047,29836360,31406705,33922896,35987249,36426305,38739851,36747628,35871239,43618680,44139622,44956733,47185105,47664948,47160187,48546286,50011909,52248751,43811209
 "98000","Far West",8,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",37582577,40669385,44527602,47559361,48561197,51667972,54998992,58821178,62822784,66834675,67113226,69442732,71810729,67104896,70688759,75613290,79522454,83748914,87782821,91570880,95974787,99329126,113952433
 "98000","Far West",8,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",673979314,738066065,789248797,836031884,936038941,996701508,1065816561,1138534481,1212844349,1274414048,1389500331,1438620868,1510962985,1768750668,1892709033,1990240569,2097476381,2200456921,2296244461,2407946637,2490178158,2571993663,2379936558
 "98000","Far West",8,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",515967121,498088711,462806265,582181319,639870275,690471570,778660429,818316489,604226184,664950506,735031942,707950581,791581409,905491247,961647297,959552361,1002365331,1138464971,1099453902,1267340095,1437333793,1646412544,1486405744
 "98000","Far West",8,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",158012193,239977354,326442532,253850565,296168666,306229938,287156132,320217992,608618165,609463542,654468389,730670287,719381576,863259421,931061736,1030688208,1095111050,1061991950,1196790559,1140606542,1052844365,925581119,893530814
 "98000","Far West",8,SAINC70,32,"...","Funded ratio 5/","Ratio",76.6,67.5,58.6,69.6,68.4,69.3,73.1,71.9,49.8,52.2,52.9,49.2,52.4,51.2,50.8,48.2,47.8,51.7,47.9,52.6,57.7,64.0,62.5
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2018-2021."
"U.S. Bureau of Economic Analysis"
