GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "15000","Hawaii",8,SAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",738175,738111,749439,752548,757694,773609,797234,819967,842375,864610,858384,829885,824450,834994,849130,868191,882702,901126,914921,921135,924352,914019,817697,861096,903622
 "15000","Hawaii",8,SAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",606429,607879,624169,628046,631010,642314,657902,674105,690283,698253,692939,664680,661105,668935,680809,693510,702804,715002,723914,729532,729548,726773,626386,656812,686760
 "15000","Hawaii",8,SAEMP25N,40,"..."," Proprietors employment ","Number of jobs",131746,130232,125270,124502,126684,131295,139332,145862,152092,166357,165445,165205,163345,166059,168321,174681,179898,186124,191007,191603,194804,187246,191311,204284,216862
 "15000","Hawaii",8,SAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",5297,5274,5258,5236,4795,4719,4604,4605,4513,6149,6006,5903,5848,5776,5636,5782,5785,5891,5961,5961,5955,5849,5876,5873,5874
 "15000","Hawaii",8,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",126449,124958,120012,119266,121889,126576,134728,141257,147579,160208,159439,159302,157497,160283,162685,168899,174113,180233,185046,185642,188849,181397,185435,198411,210988
 "15000","Hawaii",8,SAEMP25N,70,"111-112"," Farm employment ","Number of jobs",12501,12292,12839,12314,11978,11917,11596,11404,11304,12489,11661,11288,11510,12304,11735,11950,13161,12625,12255,12011,12531,10664,10365,11308,11581
 "15000","Hawaii",8,SAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",725674,725819,736600,740234,745716,761692,785638,808563,831071,852121,846723,818597,812940,822690,837395,856241,869541,888501,902666,909124,911821,903355,807332,849788,892041
 "15000","Hawaii",8,SAEMP25N,90,"113-814","  Private nonfarm employment ","Number of jobs",559509,561297,570604,572819,574986,589980,612148,636090,656263,675811,666359,637423,630911,640626,654339,673492,686643,703066,717378,725338,733305,726753,635759,677100,719559
 "15000","Hawaii",8,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",5135,4809,4345,3792,4177,3647,3774,3639,3572,3473,3604,3715,3757,3715,4026,4156,4425,4025,3974,3877,3920,3914,3820,(D),4103
 "15000","Hawaii",8,SAEMP25N,101,"113","    Forestry and logging ","Number of jobs",(T),(T),(T),(D),71,(D),(D),83,90,87,90,115,74,73,99,107,95,(D),116,91,90,106,111,(D),112
 "15000","Hawaii",8,SAEMP25N,102,"114","    Fishing, hunting and trapping ","Number of jobs",2852,2610,2354,(D),2268,(D),(D),1789,1700,1675,1668,1636,1670,1512,1610,1703,1689,(D),1616,1457,1476,1474,1378,1395,1394
 "15000","Hawaii",8,SAEMP25N,103,"115","    Support activities for agriculture and forestry ","Number of jobs",2177,2089,1902,1646,1838,1824,1771,1767,1782,1711,1846,1964,2013,2130,2317,2346,2641,2380,2242,2329,2354,2334,2331,2477,2597
 "15000","Hawaii",8,SAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",531,509,474,487,417,550,556,598,672,762,964,991,1140,960,1066,1025,958,1060,1011,802,655,572,664,655,701
 "15000","Hawaii",8,SAEMP25N,201,"211","    Oil and gas extraction ","Number of jobs",(T),(T),(T),208,169,216,221,276,317,330,(D),(D),(D),(D),(D),(D),(D),(D),(D),395,311,(D),(D),317,335
 "15000","Hawaii",8,SAEMP25N,202,"212","    Mining (except oil and gas) ","Number of jobs",308,292,291,276,246,(D),(D),(D),(D),(D),411,410,433,399,408,313,285,332,283,(D),(D),302,(D),(D),(D)
 "15000","Hawaii",8,SAEMP25N,203,"213","    Support activities for mining ","Number of jobs",(T),(T),(T),3,2,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15000","Hawaii",8,SAEMP25N,300,"22","   Utilities ","Number of jobs",2975,2948,2888,2766,2752,2795,2870,3069,3130,3265,3379,3423,3463,3530,3825,4087,4152,4314,4518,4164,4201,4165,4107,4000,4053
 "15000","Hawaii",8,SAEMP25N,400,"23","   Construction ","Number of jobs",31434,31115,32765,33071,33875,36760,39099,45791,49060,51342,49703,42565,39382,38902,40154,42048,43115,46437,50095,48448,48453,49559,48648,48698,49266
 "15000","Hawaii",8,SAEMP25N,401,"236","    Construction of buildings ","Number of jobs",8588,8675,9397,9607,10331,10962,11607,13728,15300,15680,14651,12214,11140,10933,11501,12068,12425,14104,14686,14193,14513,14755,14787,14992,15057
 "15000","Hawaii",8,SAEMP25N,402,"237","    Heavy and civil engineering construction ","Number of jobs",3972,4066,4457,4358,4575,4581,4532,5189,5598,5694,5524,4754,4648,4527,4598,4625,4845,5081,5250,4999,5223,5225,4886,4747,4840
 "15000","Hawaii",8,SAEMP25N,403,"238","    Specialty trade contractors ","Number of jobs",18874,18374,18911,19106,18969,21217,22960,26874,28162,29968,29528,25597,23594,23442,24055,25355,25845,27252,30159,29256,28717,29579,28975,28959,29369
 "15000","Hawaii",8,SAEMP25N,500,"31-33","   Manufacturing ","Number of jobs",19148,19090,19378,19542,18412,17956,18540,18541,18663,19044,18314,17545,16473,16787,17474,18179,18272,18431,18873,18819,18532,17855,15793,(D),16262
 "15000","Hawaii",8,SAEMP25N,510,"321,327-339","    Durable goods manufacturing ","Number of jobs",5833,5808,5907,(D),(D),(D),5995,6164,6307,6678,6518,6318,5789,5921,5789,6068,5817,6015,6415,6323,6096,5784,5298,(D),5103
 "15000","Hawaii",8,SAEMP25N,511,"321","     Wood product manufacturing ","Number of jobs",750,790,732,(D),(D),(D),(D),792,764,(D),(D),(D),656,593,635,713,(D),557,626,590,517,475,(D),469,483
 "15000","Hawaii",8,SAEMP25N,512,"327","     Nonmetallic mineral product manufacturing ","Number of jobs",996,1008,1011,1036,1115,1123,1235,1213,1268,1305,1284,1037,985,1036,1034,1112,1108,1142,1199,1162,1151,1105,982,936,901
 "15000","Hawaii",8,SAEMP25N,513,"331","     Primary metal manufacturing ","Number of jobs",(T),(T),(T),18,16,13,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "15000","Hawaii",8,SAEMP25N,514,"332","     Fabricated metal product manufacturing ","Number of jobs",536,473,514,479,496,528,559,595,591,581,554,(D),442,438,435,445,428,469,459,464,448,411,424,432,447
 "15000","Hawaii",8,SAEMP25N,515,"333","     Machinery manufacturing ","Number of jobs",(T),(T),(T),89,77,84,80,78,100,112,114,99,111,115,(D),(D),(D),(D),(D),(D),(D),(D),108,116,117
