GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "05000","Arkansas",5,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",1607457,1508825,1620731,1843589,1917189,1929433,1908183,2073950,2149641,2218910,2311088,2522276,2547982,2771619,2965597,3142154,3412344,3602122,4004843,4254289,4600932,5128531,5626520,6263108,7071222,8376080,9353548,10292084,11378923,12661751,14668793,16089121,17396286,19702982,20696485,21946842,24446529,25982293,27302960,28356851,30489773,32694750,34456200,36494274,39697534,41622845,44252233,47112248,49969528,52480597,55686342,57922066,60886171,64168556,65698816,69656369,74308675,77990351,82891649,88410652,92435635,90992265,94126992,100449543,107007376,107209282,113171547,116632432,119758840,123825419,128970824,131439239,142111663,156361458,160254175
 "05000","Arkansas",5,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",81746,69534,79591,109936,118691,128321,131517,129367,153494,156864,167525,188839,196690,210807,253456,267931,247959,278195,349694,371400,447507,539821,563962,558991,658338,808105,965667,893321,1128655,1221703,1420713,1668317,1886849,2115503,2334632,2248868,2343187,2560920,2612029,2825971,2970841,3273953,3498232,3602238,3866833,4064443,4491793,4889813,5230743,5709269,6216250,6387198,6865496,7102747,6305102,6003523,6265877,7157321,7835102,8877747,9315063,7556537,7739962,9043502,9449527,10325718,10808870,11416416,11871136,12153950,11647994,12129625,12522517,15116570,17347255
 "05000","Arkansas",5,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",1525711,1439291,1541140,1733653,1798498,1801112,1776666,1944583,1996147,2062046,2143563,2333437,2351292,2560812,2712141,2874223,3164385,3323927,3655149,3882889,4153425,4588710,5062558,5704117,6412884,7567975,8387881,9398763,10250268,11440048,13248080,14420804,15509437,17587479,18361853,19697974,22103342,23421373,24690931,25530880,27518932,29420797,30957968,32892036,35830701,37558402,39760440,42222435,44738785,46771328,49470092,51534868,54020675,57065809,59393714,63652846,68042798,70833030,75056547,79532905,83120572,83435728,86387030,91406041,97557849,96883564,102362677,105216016,107887704,111671469,117322830,119309614,129589146,141244888,142906920
 "05000","Arkansas",5,SAINC50,20,"...","Population (persons) 1/","Number of persons",1825000,1844000,1908000,1901000,1838000,1780000,1734000,1725000,1704000,1733000,1726000,1756000,1789000,1806000,1853000,1875000,1897000,1894000,1899000,1901000,1902000,1913000,1930077,1972028,2018116,2058491,2100385,2158291,2168688,2207228,2241019,2269115,2288738,2293204,2294254,2305766,2319767,2327046,2331988,2342357,2342655,2346354,2356586,2383144,2415984,2456303,2494019,2535399,2572109,2601090,2626289,2651860,2678588,2691571,2705927,2724816,2749686,2781097,2821761,2848650,2874554,2896843,2921561,2938833,2948887,2954685,2961191,2970352,2980602,2990801,2997271,3004248,3014195,3028122,3045637
 "05000","Arkansas",5,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",881,818,849,970,1043,1084,1100,1202,1262,1280,1339,1436,1424,1535,1600,1676,1799,1902,2109,2238,2419,2681,2915,3176,3504,4069,4453,4769,5247,5736,6546,7090,7601,8592,9021,9518,10538,11165,11708,12106,13015,13934,14621,15313,16431,16945,17743,18582,19427,20176,21203,21842,22731,23841,24280,25564,27024,28043,29376,31036,32157,31411,32218,34180,36287,36285,38218,39266,40179,41402,43029,43751,47147,51636,52618
 "05000","Arkansas",5,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",836,781,808,912,979,1012,1025,1127,1171,1190,1242,1329,1314,1418,1464,1533,1668,1755,1925,2043,2184,2399,2623,2893,3178,3676,3993,4355,4726,5183,5912,6355,6776,7669,8003,8543,9528,10065,10588,10900,11747,12539,13137,13802,14831,15291,15942,16653,17394,17981,18836,19433,20168,21202,21949,23360,24746,25469,26599,27920,28916,28802,29569,31103,33083,32790,34568,35422,36197,37338,39143,39714,42993,46644,46922
 "05000","Arkansas",5,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",81746,69534,79591,109936,118691,128321,131517,129367,153494,156864,167525,188839,196690,210807,253456,267931,247959,278195,349694,371400,447507,539821,563962,558991,658338,808105,965667,893321,1128655,1221703,1420713,1668317,1886849,2115503,2334632,2248868,2343187,2560920,2612029,2825971,2970841,3273953,3498232,3602238,3866833,4064443,4491793,4889813,5230743,5709269,6216250,6387198,6865496,7102747,6305102,6003523,6265877,7157321,7835102,8877747,9315063,7556537,7739962,9043502,9449527,10325718,10808870,11416416,11871136,12153950,11647994,12129625,12522517,15116570,17347255
 "05000","Arkansas",5,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",72545,58729,67803,97239,105281,114421,116818,113343,136604,137952,146368,162686,168520,180420,221780,233217,215694,236458,286829,310754,376758,467996,485063,473887,540789,670012,802100,712645,928282,983258,1145487,1351773,1473630,1704548,1888256,1756135,1793122,1989520,2000526,2177355,2245183,2464887,2627743,2672899,2860853,3025271,3373681,3641140,3912673,4292918,4646819,4819170,5220204,5369861,4602534,4319736,4376359,5066567,5645033,6439751,6746508,5170497,5425877,6527225,6789352,7463490,7981956,8432611,8870263,9137745,8555440,8714718,9189967,11373284,13394827
 "05000","Arkansas",5,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",72545,58729,67803,97239,105281,114421,116818,113343,136604,137952,146368,162686,168520,180420,221780,233217,215694,236458,286829,310754,376758,467996,485063,473887,540789,670012,802100,712645,928282,983258,1145487,1351773,1473630,1704548,1888256,1756135,1793122,1989520,2000526,2177355,2245183,2464887,2627743,2672899,2860853,3025271,3373681,3641140,3912673,4292918,4646819,4819170,5220204,5369861,4602534,4319736,4376359,5066567,5645033,6439751,6746508,5170497,5425877,6527225,6789352,7463490,7981956,8432611,8870263,9137745,8555440,8714718,9189967,11373284,13394827
 "05000","Arkansas",5,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",79678,68183,74312,104133,113423,123586,127389,126143,148898,152092,161504,179596,186785,199975,243489,260015,244585,260124,315147,350915,424084,520492,556713,557063,624512,794609,954185,941899,1134656,1208493,1399285,1606940,1832981,2103008,2304066,2274951,2253383,2528151,2593596,2782467,2804343,3049249,3255054,3327001,3526058,3658417,4010878,4357520,4706607,5150757,5553528,5932375,6413650,6655248,6065334,5809744,5895470,6588070,7292154,8132935,9084918,7350219,7724623,8450615,8765026,9401482,9869069,10323279,10900332,11202394,10755882,10793289,11285198,13820536,15703295
