GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "25000","Massachusetts",1,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",8844462,9027993,9795381,11777897,12359262,12880502,12895722,12815045,12689739,14012217,14571004,14997314,16180123,17449941,17668841,18244738,19995804,20573783,19414829,20078977,21207492,21293922,18684242
 "25000","Massachusetts",1,SAINC70,2,"..."," Output ","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439625,463326,497001,567453,646915,672174
 "25000","Massachusetts",1,SAINC70,3,"..."," Contributions ","Thousands of dollars",5966977,6140804,6495098,7487509,7920652,8334675,8355133,8340605,8474740,9184318,9681760,9956464,10572394,11534389,11674206,12148989,13087622,13337725,12750861,13139775,13705490,13672389,12050621
 "25000","Massachusetts",1,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",3241612,3446781,3386966,3383157,3689529,4007025,4019927,4037128,4402839,4474435,4941293,5095148,5228231,5965467,6027173,6425384,6593165,6541292,6550219,6697574,6770941,6697771,6089174
 "25000","Massachusetts",1,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",1614305,1526859,1525174,1763341,1576899,1979124,2078142,2094038,2227161,2341819,2548576,2596664,2689090,2944534,3062152,3342350,3720244,4238676,4471747,4614470,5145134,5556972,6128076
 "25000","Massachusetts",1,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",625737,845848,794260,531470,1051178,743388,764817,866156,751376,626018,863635,907519,974318,1508312,1466093,1531086,1226024,646663,423012,393858,-21357,-470279,-1695561
 "25000","Massachusetts",1,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",1153690,1267240,1259683,1274382,1268939,1502690,1382351,1247897,1567400,1624614,1677859,1770499,1828389,1859251,1846530,1924092,2060622,2095578,2118786,2186247,2214617,2257993,2328833
 "25000","Massachusetts",1,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439625,463326,497001,567453,646915,672174
 "25000","Massachusetts",1,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",2725365,2694023,3108132,4104352,4231123,4327650,4335206,4303477,4071901,4709883,4740467,4861316,5344163,5568922,5647033,5723605,6494457,6796433,6200642,6442201,6934549,6974618,5961447
 "25000","Massachusetts",1,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",2725365,2694023,3108132,4104352,4231123,4327650,4335206,4303477,4071901,4709883,4740467,4861316,5344163,5568922,5647033,5723605,6494457,6796433,6200642,6442201,6934549,6974618,5961447
 "25000","Massachusetts",1,SAINC70,11,"...","  Interest ","Thousands of dollars",2215533,2260559,2750754,3732984,3811162,3852100,3838243,3765171,3586300,4344314,4355488,4379340,4836205,5013188,5021589,5163030,5882461,5991606,5440073,5750617,6024484,6040191,5097307
 "25000","Massachusetts",1,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",1100891,845848,800032,869271,973133,1020173,1092830,1246532,1001346,640294,749193,783739,873034,1252623,1312219,1172771,1469972,1438883,966206,864895,1066128,1267286,1273030
 "25000","Massachusetts",1,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",1114642,1414711,1950722,2863713,2838029,2831927,2745413,2518639,2584954,3704020,3606295,3595601,3963171,3760565,3709370,3990259,4412489,4552723,4473867,4885722,4958356,4772905,3824277
 "25000","Massachusetts",1,SAINC70,14,"...","  Dividends ","Thousands of dollars",509832,433464,357378,371368,419961,475550,496963,538306,485601,365569,384979,481976,507958,555734,625444,560575,611996,804827,760569,691584,910065,934427,864140
 "25000","Massachusetts",1,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",8844462,9027993,9795381,11777897,12359262,12880502,12895722,12815045,12689739,14012217,14571004,14997314,16180123,17449941,17668841,18244738,19995804,20573783,19414829,20078977,21207492,21293922,18684242
 "25000","Massachusetts",1,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",152120,193166,192151,186036,207487,218177,205383,170963,143098,118016,148777,179534,263566,346630,347602,372144,413725,439625,463326,497001,567453,646915,672174
 "25000","Massachusetts",1,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",2725365,2694023,3108132,4104352,4231123,4327650,4335206,4303477,4071901,4709883,4740467,4861316,5344163,5568922,5647033,5723605,6494457,6796433,6200642,6442201,6934549,6974618,5961447
