GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "37000","North Carolina",5,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",6115123,6358668,6677469,8531699,8986480,8965276,10244843,11512324,10027658,10700203,11052813,10890015,11480995,12435280,12642376,12505832,12836259,14247828,14414782,15078902,15443159,15295776,14067636
 "37000","North Carolina",5,SAINC70,2,"..."," Output ","Thousands of dollars",400415,476489,303508,282846,374896,576693,839610,1004489,634786,301200,278206,300630,325354,370680,439324,487420,493347,501028,495862,427580,411731,544753,591602
 "37000","North Carolina",5,SAINC70,3,"..."," Contributions ","Thousands of dollars",4320420,4494728,4824034,5831057,6159437,6094103,6659613,7302944,6903217,7488925,7728474,7488750,7764022,8567431,8665861,8609192,8702875,9419224,9659074,10133382,10387486,10117711,9396967
 "37000","North Carolina",5,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",2926132,3107277,3274107,3413261,3707290,3799623,3913993,4098053,4413562,4578847,4682341,4388115,4372403,5070262,5128670,5199972,5062838,5091648,5399228,5615442,5743544,5484399,5317900
 "37000","North Carolina",5,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",980701,780995,553514,572014,603659,883661,1138893,1312491,1270956,1094706,1173217,1463738,1698886,1869928,2048895,2173062,2278428,2597322,2793544,2887473,3227419,3884773,4639389
 "37000","North Carolina",5,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",1548543,1955324,2118894,2165511,2522249,2539149,2612219,2717247,2626345,2595554,2584793,2050194,1827773,2383199,2284099,2221055,1943035,1640426,1730638,1758929,1517749,686310,-254978
 "37000","North Carolina",5,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",797303,847447,905207,958582,956278,953506,1002491,1072804,1151047,1189787,1202537,1174813,1171098,1187815,1235000,1293275,1334722,1354928,1370908,1396620,1410107,1458069,1525091
 "37000","North Carolina",5,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",400415,476489,303508,282846,374896,576693,839610,1004489,634786,301200,278206,300630,325354,370680,439324,487420,493347,501028,495862,427580,411731,544753,591602
 "37000","North Carolina",5,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",1394288,1387451,1549927,2417796,2452147,2294480,2745620,3204891,2489655,2910078,3046133,3100635,3391619,3497169,3537191,3409220,3640037,4327576,4259846,4517940,4643942,4633312,4079067
 "37000","North Carolina",5,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",1394288,1387451,1549927,2417796,2452147,2294480,2745620,3204891,2489655,2910078,3046133,3100635,3391619,3497169,3537191,3409220,3640037,4327576,4259846,4517940,4643942,4633312,4079067
 "37000","North Carolina",5,SAINC70,11,"...","  Interest ","Thousands of dollars",775498,815588,1148470,2103715,2035254,1792971,2162900,2469972,1835592,2445869,2540934,2524339,2794694,2832946,2770209,2701298,2906512,3357470,3336647,3714863,3690268,3672059,3206415
 "37000","North Carolina",5,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",1389390,1104862,1067103,1246922,1352642,1253747,1580184,1914636,1371175,857379,943747,960041,902540,957260,1042278,969586,892454,1142291,1229482,1117401,1354337,1463953,1433639
 "37000","North Carolina",5,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",-613892,-289274,81367,856793,682612,539224,582716,555336,464417,1588490,1597187,1564298,1892154,1875686,1727931,1731712,2014058,2215179,2107165,2597462,2335931,2208106,1772776
 "37000","North Carolina",5,SAINC70,14,"...","  Dividends ","Thousands of dollars",618790,571863,401457,314081,416893,501509,582720,734919,654063,464209,505199,576296,596925,664223,766982,707922,733525,970106,923199,803077,953674,961253,872652
 "37000","North Carolina",5,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",6115123,6358668,6677469,8531699,8986480,8965276,10244843,11512324,10027658,10700203,11052813,10890015,11480995,12435280,12642376,12505832,12836259,14247828,14414782,15078902,15443159,15295776,14067636
 "37000","North Carolina",5,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",400415,476489,303508,282846,374896,576693,839610,1004489,634786,301200,278206,300630,325354,370680,439324,487420,493347,501028,495862,427580,411731,544753,591602
 "37000","North Carolina",5,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",1394288,1387451,1549927,2417796,2452147,2294480,2745620,3204891,2489655,2910078,3046133,3100635,3391619,3497169,3537191,3409220,3640037,4327576,4259846,4517940,4643942,4633312,4079067
 "37000","North Carolina",5,SAINC70,18,"...","  Interest ","Thousands of dollars",775498,815588,1148470,2103715,2035254,1792971,2162900,2469972,1835592,2445869,2540934,2524339,2794694,2832946,2770209,2701298,2906512,3357470,3336647,3714863,3690268,3672059,3206415
 "37000","North Carolina",5,SAINC70,19,"...","  Dividends ","Thousands of dollars",618790,571863,401457,314081,416893,501509,582720,734919,654063,464209,505199,576296,596925,664223,766982,707922,733525,970106,923199,803077,953674,961253,872652
 "37000","North Carolina",5,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",2062608,2245274,2447284,2676226,2905993,3082878,3289930,3609268,3932514,4118088,4360523,4569322,4800978,5093762,5380456,5675658,5894925,6172924,6382299,6555816,6786783,6710713,6441605
 "37000","North Carolina",5,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",2257812,2249454,2376750,3154831,3253444,3011225,3369683,3693676,2970703,3370837,3367951,2919428,2963044,3473669,3285405,2933534,2807950,3246300,3276775,3577566,3600703,3406998,2955362
 "37000","North Carolina",5,SAINC70,22,"...","Cash flow ","Thousands of dollars",1323161,583404,176489,132527,48583,-67148,174748,421093,-120059,-813207,-814029,-695064,-756883,-785216,-726625,-1019233,-1149143,-609305,-561028,-778825,-252977,512582,1437564
 "37000","North Carolina",5,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",1778004,1628442,1458721,1530596,1559937,1837167,2141384,2385295,2422003,2284493,2375754,2638551,2869984,3057743,3283895,3466337,3613150,3952250,4164452,4284093,4637526,5342842,6164480
 "37000","North Carolina",5,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",2008180,1676725,1468560,1561003,1769535,1755256,2162904,2649555,2025238,1321588,1448946,1536337,1499465,1621483,1809260,1677508,1625979,2112397,2152681,1920478,2308011,2425206,2306291
 "37000","North Carolina",5,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",2062608,2245274,2447284,2676226,2905993,3082878,3289930,3609268,3932514,4118088,4360523,4569322,4800978,5093762,5380456,5675658,5894925,6172924,6382299,6555816,6786783,6710713,6441605
 "37000","North Carolina",5,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",400415,476489,303508,282846,374896,576693,839610,1004489,634786,301200,278206,300630,325354,370680,439324,487420,493347,501028,495862,427580,411731,544753,591602
 "37000","North Carolina",5,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",2128829,2259830,2368900,2454679,2751012,2846117,2911502,3025249,3262515,3389060,3479804,3213302,3201305,3882447,3893670,3906697,3728116,3736720,4028320,4218822,4333437,4026330,3792809
 "37000","North Carolina",5,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",3145256,3418228,3652638,3860890,3893774,4059204,4255761,4483702,4758699,5057695,5094970,5297551,5461206,5015566,5151470,5290321,5521639,5797047,6058361,6328810,6576454,6760439,7767180
 "37000","North Carolina",5,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",56546726,60470945,63986344,66937340,73450256,77069652,81280741,86284360,91730744,96668123,106040375,109435953,112783486,128911267,132493746,138452785,145461396,151945793,158686020,164927929,169617981,175229595,160747277
 "37000","North Carolina",5,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",61367974,59114836,49706515,57989558,63646150,66474769,71183731,77840373,62849128,69796663,74754392,71592757,78508738,85712987,89200971,88101387,90082039,99266779,93749455,106529567,114415184,125201727,107954952
 "37000","North Carolina",5,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",-4821248,1356109,14279829,8947782,9804106,10594883,10097010,8443987,28881616,26871460,31285983,37843196,34274748,43198280,43292775,50351398,55379357,52679014,64936565,58398362,55202797,50027868,52792325
 "37000","North Carolina",5,SAINC70,32,"...","Funded ratio 5/","Ratio",108.5,97.8,77.7,86.6,86.7,86.3,87.6,90.2,68.5,72.2,70.5,65.4,69.6,66.5,67.3,63.6,61.9,65.3,59.1,64.6,67.5,71.5,67.2
"Note: See the included footnote file."
"SAINC70: Transactions of state and local government defined benefit pension plans "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2018-2021."
"U.S. Bureau of Economic Analysis"
