GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "17000","Illinois",3,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",23450019,24402792,26124220,30089239,30794107,31685120,33937514,34772158,35678560,40926824,42006079,43302800,45620027,46092278,46375831,48009042,49655636,51715259,51940787,52979807,52621387,53120484,46344862
 "17000","Illinois",3,SAINC70,2,"..."," Output ","Thousands of dollars",322341,430748,406638,362478,392581,450891,572699,636735,513425,423632,466602,492888,505202,509310,522341,578666,650792,728561,744879,787890,813097,881553,975930
 "17000","Illinois",3,SAINC70,3,"..."," Contributions ","Thousands of dollars",15361469,16082192,17234807,19350514,20053822,20546771,21785888,22384656,23116147,26017591,27058399,27785752,28968152,30063920,30067307,30605326,31017150,31843616,31923458,32386133,32229351,32702597,28459134
 "17000","Illinois",3,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",7595260,8192340,8752032,8974267,9706118,9859313,10206961,10633889,11067159,11531990,12577321,12761592,12821479,14544872,14281124,13780276,13029456,12700534,12651008,12580349,12650412,13166263,11549336
 "17000","Illinois",3,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",2522190,2618626,2745749,3576773,3039398,2767961,2926840,3491530,4807773,5488222,5679893,6321064,7095745,8338831,9029079,9782413,10675327,11989777,12526747,12842517,13853805,15394579,17408197
 "17000","Illinois",3,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",3494371,3969772,4226236,3492969,4837585,5340067,5558548,5428013,4376530,4010015,4876330,4357816,3622714,4080188,3115868,1867519,150213,-1439614,-2003217,-2375757,-3337990,-4383914,-8048429
 "17000","Illinois",3,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",1901040,2034690,2186685,2267003,2221716,2202176,2294272,2351081,2396281,2457385,2487700,2575600,2608222,2635163,2658518,2709010,2854708,2878932,2872357,2901479,2947694,3037151,3165498
 "17000","Illinois",3,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",322341,430748,406638,362478,392581,450891,572699,636735,513425,423632,466602,492888,505202,509310,522341,578666,650792,728561,744879,787890,813097,881553,975930
 "17000","Illinois",3,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",7766209,7889852,8482775,10376247,10347704,10687458,11578927,11750767,12048988,14485601,14481078,15024160,16146673,15519048,15786183,16825050,17987694,19143082,19272450,19805784,19578939,19536334,16909798
 "17000","Illinois",3,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",7766209,7889852,8482775,10376247,10347704,10687458,11578927,11750767,12048988,14485601,14481078,15024160,16146673,15519048,15786183,16825050,17987694,19143082,19272450,19805784,19578939,19536334,16909798
 "17000","Illinois",3,SAINC70,11,"...","  Interest ","Thousands of dollars",7036311,7227710,7953739,9840196,9627280,9798887,10519545,10585588,10913434,13487466,13492152,13872023,14859367,14116037,14413103,15515261,16473611,17352502,17461913,18090394,17859886,17742617,15224082
 "17000","Illinois",3,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",2856880,2296765,2194817,2267753,2245400,2279949,2531651,2387875,1951264,1685094,1603563,1460591,1541611,1622981,1870371,1965824,1848142,2283489,2606639,2389534,2218823,2037008,2054045
 "17000","Illinois",3,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",4179431,4930945,5758922,7572443,7381880,7518938,7987894,8197713,8962170,11802372,11888589,12411432,13317756,12493056,12542732,13549437,14625469,15069013,14855274,15700860,15641063,15705609,13170037
 "17000","Illinois",3,SAINC70,14,"...","  Dividends ","Thousands of dollars",729898,662142,529036,536051,720424,888571,1059382,1165179,1135554,998135,988926,1152137,1287306,1403011,1373080,1309789,1514083,1790580,1810537,1715390,1719053,1793717,1685716
 "17000","Illinois",3,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",23450019,24402792,26124220,30089239,30794107,31685120,33937514,34772158,35678560,40926824,42006079,43302800,45620027,46092278,46375831,48009042,49655636,51715259,51940787,52979807,52621387,53120484,46344862
 "17000","Illinois",3,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",322341,430748,406638,362478,392581,450891,572699,636735,513425,423632,466602,492888,505202,509310,522341,578666,650792,728561,744879,787890,813097,881553,975930
 "17000","Illinois",3,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",7766209,7889852,8482775,10376247,10347704,10687458,11578927,11750767,12048988,14485601,14481078,15024160,16146673,15519048,15786183,16825050,17987694,19143082,19272450,19805784,19578939,19536334,16909798
 "17000","Illinois",3,SAINC70,18,"...","  Interest ","Thousands of dollars",7036311,7227710,7953739,9840196,9627280,9798887,10519545,10585588,10913434,13487466,13492152,13872023,14859367,14116037,14413103,15515261,16473611,17352502,17461913,18090394,17859886,17742617,15224082
 "17000","Illinois",3,SAINC70,19,"...","  Dividends ","Thousands of dollars",729898,662142,529036,536051,720424,888571,1059382,1165179,1135554,998135,988926,1152137,1287306,1403011,1373080,1309789,1514083,1790580,1810537,1715390,1719053,1793717,1685716
 "17000","Illinois",3,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",5379186,5895883,6338305,7031736,7879752,8532081,9216283,9900482,10553964,11317703,12000235,13133811,14158475,15112649,15916477,16786728,18238647,19519788,20199675,20891386,21890260,21688849,20861365
 "17000","Illinois",3,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",9982283,10186309,10896502,12318778,12174070,12014690,12569605,12484174,12562183,14699888,15058164,14651941,14809677,14951271,14150830,13818598,12778503,12323828,11723783,11494747,10339091,11013748,7597769
 "17000","Illinois",3,SAINC70,22,"...","Cash flow ","Thousands of dollars",2308481,1285592,911344,1253366,-45395,-844315,-976837,-1141552,-776517,-1112499,-1706755,-2117307,-2130793,-1621973,-1507770,-1598358,-1997179,-1305571,-1128274,-1830356,-1963982,-307947,2476161
 "17000","Illinois",3,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",4423230,4653316,4932434,5843776,5261114,4970137,5221112,5842611,7204054,7945607,8167593,8896664,9703967,10973994,11687597,12491423,13530035,14868709,15399104,15743996,16801499,18431730,20573695
 "17000","Illinois",3,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",3586778,2958907,2723853,2803804,2965824,3168520,3591033,3553054,3086818,2683229,2592489,2612728,2828917,3025992,3243451,3275613,3362225,4074069,4417176,4104924,3937876,3830725,3739761
