GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "29000","Missouri",4,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",6426221,6737532,7847779,9227583,9131343,9432485,10179237,10090894,9945900,12171695,12430845,11365240,11018240,11292874,11101117,11264835,11725602,12387850,12334622,12754668,12234303,11736624,10208161
 "29000","Missouri",4,SAINC70,2,"..."," Output ","Thousands of dollars",83778,110089,132074,157782,189508,212069,279945,313751,227038,262856,452171,488200,504089,650370,674861,581593,648230,770833,750834,691018,720369,771608,797947
 "29000","Missouri",4,SAINC70,3,"..."," Contributions ","Thousands of dollars",4301918,4468686,5083203,5820059,5868408,6037307,6458970,6492489,6559027,7755013,7973405,7308090,6998815,7355242,7268018,7395727,7455560,7584807,7564801,7797725,7521628,7219222,6249492
 "29000","Missouri",4,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",2261393,2309929,2450701,2570317,2794981,2854198,3018648,3207835,3399192,3601187,3968136,3739140,3483479,4067980,4109780,4108212,3833748,3552597,3545814,3531800,3529322,3473428,3088770
 "29000","Missouri",4,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",849831,876559,892848,1081383,1044503,1164287,1320265,1511307,1527570,1646823,1859455,1948295,2028400,2333505,2481420,2454641,2613414,2969940,2960731,2865786,2992842,3163478,3312541
 "29000","Missouri",4,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",1065624,1072815,1187962,1117092,1388354,1304636,1326516,1312837,1341193,1410376,1722364,1422250,1075291,1467607,1356831,1256672,846426,317740,296271,302081,187531,-30117,-594894
 "29000","Missouri",4,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",429716,470644,501965,529624,551632,597344,651812,697442,757467,806844,838488,856795,883877,917238,946390,978492,1022138,1035750,1039646,1054951,1069318,1111675,1169070
 "29000","Missouri",4,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",83778,110089,132074,157782,189508,212069,279945,313751,227038,262856,452171,488200,504089,650370,674861,581593,648230,770833,750834,691018,720369,771608,797947
 "29000","Missouri",4,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",2040525,2158757,2632502,3249742,3073427,3183109,3440322,3284654,3159835,4153826,4005269,3568950,3515336,3287262,3158238,3287515,3621812,4032210,4018987,4265925,3992306,3745794,3160722
 "29000","Missouri",4,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",2040525,2158757,2632502,3249742,3073427,3183109,3440322,3284654,3159835,4153826,4005269,3568950,3515336,3287262,3158238,3287515,3621812,4032210,4018987,4265925,3992306,3745794,3160722
 "29000","Missouri",4,SAINC70,11,"...","  Interest ","Thousands of dollars",1723363,1871669,2386953,3008405,2786801,2776918,2991069,2855322,2720893,3665064,3589819,3272424,3223783,2987585,2852910,2978055,3281471,3632231,3614143,3762297,3459426,3301098,2826478
 "29000","Missouri",4,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",953550,788755,872186,1067417,1103006,1117691,1285360,1177901,700026,507039,547581,522314,516385,519655,588488,609149,626769,840614,916471,729567,633079,610579,618563
 "29000","Missouri",4,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",769813,1082914,1514767,1940988,1683795,1659227,1705709,1677421,2020867,3158025,3042238,2750110,2707398,2467930,2264422,2368906,2654702,2791617,2697672,3032730,2826347,2690519,2207915
 "29000","Missouri",4,SAINC70,14,"...","  Dividends ","Thousands of dollars",317162,287088,245549,241337,286626,406191,449253,429332,438942,488762,415450,296526,291553,299677,305328,309460,340341,399979,404844,503628,532880,444696,334244
 "29000","Missouri",4,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",6426221,6737532,7847779,9227583,9131343,9432485,10179237,10090894,9945900,12171695,12430845,11365240,11018240,11292874,11101117,11264835,11725602,12387850,12334622,12754668,12234303,11736624,10208161
 "29000","Missouri",4,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",83778,110089,132074,157782,189508,212069,279945,313751,227038,262856,452171,488200,504089,650370,674861,581593,648230,770833,750834,691018,720369,771608,797947
 "29000","Missouri",4,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",2040525,2158757,2632502,3249742,3073427,3183109,3440322,3284654,3159835,4153826,4005269,3568950,3515336,3287262,3158238,3287515,3621812,4032210,4018987,4265925,3992306,3745794,3160722
 "29000","Missouri",4,SAINC70,18,"...","  Interest ","Thousands of dollars",1723363,1871669,2386953,3008405,2786801,2776918,2991069,2855322,2720893,3665064,3589819,3272424,3223783,2987585,2852910,2978055,3281471,3632231,3614143,3762297,3459426,3301098,2826478
 "29000","Missouri",4,SAINC70,19,"...","  Dividends ","Thousands of dollars",317162,287088,245549,241337,286626,406191,449253,429332,438942,488762,415450,296526,291553,299677,305328,309460,340341,399979,404844,503628,532880,444696,334244
 "29000","Missouri",4,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",1540944,1769603,1969240,2179701,2339351,2490552,2734606,3000935,3241239,3433495,3688732,3840776,3975588,4229354,4489262,4750332,4980498,5290851,5474099,5613966,5859532,5774048,5523553
 "29000","Missouri",4,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",2760974,2699083,3113963,3640358,3529057,3546755,3724364,3491554,3317788,4321518,4284673,3467314,3023227,3125888,2778756,2645395,2475062,2293956,2090702,2183759,1662096,1445174,725939
 "29000","Missouri",4,SAINC70,22,"...","Cash flow ","Thousands of dollars",925537,543354,411234,582278,456908,582892,692139,501296,-44272,-246883,-479929,-705046,-759462,-809649,-842497,-980183,-1026066,-815401,-903241,-1151052,-1351782,-1215228,-887082
 "29000","Missouri",4,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",1279547,1347203,1394813,1611007,1596135,1761631,1972077,2208749,2285037,2453667,2697943,2805090,2912277,3250743,3427810,3433133,3635552,4005690,4000377,3920737,4062160,4275153,4481611
 "29000","Missouri",4,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",1270712,1075843,1117735,1308754,1389632,1523882,1734613,1607233,1138968,995801,963031,818840,807938,819332,893816,918609,967110,1240593,1321315,1233195,1165959,1055275,952807
 "29000","Missouri",4,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",1540944,1769603,1969240,2179701,2339351,2490552,2734606,3000935,3241239,3433495,3688732,3840776,3975588,4229354,4489262,4750332,4980498,5290851,5474099,5613966,5859532,5774048,5523553
 "29000","Missouri",4,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",83778,110089,132074,157782,189508,212069,279945,313751,227038,262856,452171,488200,504089,650370,674861,581593,648230,770833,750834,691018,720369,771608,797947
 "29000","Missouri",4,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",1831677,1839285,1948736,2040693,2243349,2256854,2366836,2510393,2641725,2794343,3129648,2882345,2599602,3150742,3163390,3129720,2811610,2516847,2506168,2476849,2460004,2361753,1919700
 "29000","Missouri",4,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",3247725,3514600,3847088,4087807,4159944,4388201,4642014,4939271,5248398,5506677,5447710,5390214,5317474,4862365,5028734,5262564,5429925,5609208,5823999,5979280,6126030,6314245,7334657
 "29000","Missouri",4,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",58311459,63882014,67939077,71721828,79606223,84260178,89702868,95347358,100038623,103433233,107854327,106592690,109529281,125906074,131882206,136315724,141090684,146554704,150513057,154304516,158995011,166150220,151229961
