GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "00000","United States", ,SAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",158481200,161531300,165370800,165522200,165095100,165921500,168839700,172338400,175868600,179543700,179213900,173636700,172901700,176091700,178979700,182328100,186239800,190325800,193425900,196394100,200292200,201635200,195286600,202752100,212442000
 "00000","United States", ,SAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",131920000,134766000,137610000,137334000,136301000,135967000,137404000,139341000,141660000,143170000,142584000,136242000,135393000,136918000,139619000,141932000,144722000,147641000,149960000,151949000,154362000,156540000,147227000,151768000,158015000
 "00000","United States", ,SAEMP25N,40,"..."," Proprietors employment ","Number of jobs",26561200,26765300,27760800,28188200,28794100,29954500,31435700,32997400,34208600,36373700,36629900,37394700,37508700,39173700,39360700,40396100,41517800,42684800,43465900,44445100,45930200,45095200,48059600,50984100,54427000
 "00000","United States", ,SAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",2249000,2237000,2224000,2190000,2032000,1953000,1894000,1875000,1827000,1914000,1897000,1884000,1882000,1876000,1844000,1859000,1846000,1834000,1824000,1803000,1803000,1772000,1768000,1762000,1754000
 "00000","United States", ,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",24312200,24528300,25536800,25998200,26762100,28001500,29541700,31122400,32381600,34459700,34732900,35510700,35626700,37297700,37516700,38537100,39671800,40850800,41641900,42642100,44127200,43323200,46291600,49222100,52673000
 "00000","United States", ,SAEMP25N,70,"111-112"," Farm employment ","Number of jobs",3129000,3150000,3117000,3063000,2904000,2838000,2719000,2656000,2579000,2665000,2629000,2624000,2636000,2639000,2623000,2648000,2649000,2651000,2644000,2622000,2617000,2586000,2577000,2573000,2567000
 "00000","United States", ,SAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",155352200,158381300,162253800,162459200,162191100,163083500,166120700,169682400,173289600,176878700,176584900,171012700,170265700,173452700,176356700,179680100,183590800,187674800,190781900,193772100,197675200,199049200,192709600,200179100,209875000
 "00000","United States", ,SAEMP25N,90,"113-814","  Private nonfarm employment ","Number of jobs",133210200,135940300,139316800,139308200,138616100,139408500,142403700,145860400,149302600,152648700,151995900,146330700,145593700,149162700,152252700,155625100,159535800,163525800,166418900,169279100,173136200,174317200,168578600,176172100,185677000
 "00000","United States", ,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",927100,894100,851400,801500,842700,785300,811500,829400,825500,846600,861200,832400,852400,856600,885400,909100,941000,917900,935200,938300,961100,949700,937100,942200,966800
 "00000","United States", ,SAEMP25N,101,"113","    Forestry and logging ","Number of jobs",168100,168700,153300,148400,144600,133800,140100,147300,142700,138100,136900,119800,111600,116800,134600,138000,133000,141300,138800,123900,126300,120800,116900,112800,109400
