GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "98000","Far West",8,SAEMP25N,10,"...","Total employment (number of jobs) ","Number of jobs",26089122,26658867,27241357,27368668,27368973,27603963,28154759,28786785,29438086,30069012,29819012,28627864,28334771,28789282,29623640,30461464,31367280,32305005,33038887,33654430,34413395,34649579,33102684,34287498,36198062
 "98000","Far West",8,SAEMP25N,20,"..."," Wage and salary employment ","Number of jobs",21024810,21606960,22203631,22309853,22190085,22211476,22467142,22858066,23322659,23565769,23363869,22072778,21787339,22005381,22785843,23426691,24092965,24775868,25384236,25854152,26392867,26855553,24968396,25809302,27137305
 "98000","Far West",8,SAEMP25N,40,"..."," Proprietors employment ","Number of jobs",5064312,5051907,5037726,5058815,5178888,5392487,5687617,5928719,6115427,6503243,6455143,6555086,6547432,6783901,6837797,7034773,7274315,7529137,7654651,7800278,8020528,7794026,8134288,8478196,9060757
 "98000","Far West",8,SAEMP25N,50,"...","  Farm proprietors employment ","Number of jobs",176593,176161,176036,165239,161272,150510,145171,143457,138879,147721,146031,144030,143046,141475,138301,139203,137622,137750,135901,134831,133687,131500,131939,131140,130253
 "98000","Far West",8,SAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",4887719,4875746,4861690,4893576,5017616,5241977,5542446,5785262,5976548,6355522,6309112,6411056,6404386,6642426,6699496,6895570,7136693,7391387,7518750,7665447,7886841,7662526,8002349,8347056,8930504
 "98000","Far West",8,SAEMP25N,70,"111-112"," Farm employment ","Number of jobs",502670,533500,491557,456145,483232,476931,436409,403188,380611,395013,387650,393885,399783,395346,391779,397212,410964,402313,398614,399816,407841,410646,397325,405854,393278
 "98000","Far West",8,SAEMP25N,80,"..."," Nonfarm employment ","Number of jobs",25586452,26125367,26749800,26912523,26885741,27127032,27718350,28383597,29057475,29673999,29431362,28233979,27934988,28393936,29231861,30064252,30956316,31902692,32640273,33254614,34005554,34238933,32705359,33881644,35804784
 "98000","Far West",8,SAEMP25N,90,"113-814","  Private nonfarm employment ","Number of jobs",21987631,22440535,22956447,23049661,22924989,23169681,23774547,24427217,25062434,25619961,25303477,24126015,23876488,24410081,25282648,26111859,26963437,27837919,28486433,29051506,29798755,29994042,28591802,29783200,31628463
 "98000","Far West",8,SAEMP25N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",300984,293698,286551,(D),279779,272848,275919,287130,288068,296578,302459,284628,297116,300414,313043,325939,333507,333989,339742,342291,349573,350331,(D),(D),351413
 "98000","Far West",8,SAEMP25N,101,"113","    Forestry and logging ","Number of jobs",31988,32589,29695,28624,(D),(D),26561,(D),(D),(D),(D),(D),19209,20395,(D),(D),(D),23556,(D),20607,(D),(D),(D),18811,(D)
