GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "30000","Montana",7,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",1210097,1117227,1362553,1857483,1769632,1471119,1693626,1700846,1477315,1831413,1975750,1906584,2060032,2310322,2449512,2657291,2971566,2526205,1626431,1716054,1663189,1662179,1448665
 "30000","Montana",7,SAINC70,2,"..."," Output ","Thousands of dollars",8575,11900,13331,14729,16725,15442,24560,44676,41639,34986,39881,41726,40761,41269,47148,54826,58159,64541,73352,73543,85427,109353,129645
 "30000","Montana",7,SAINC70,3,"..."," Contributions ","Thousands of dollars",742457,702902,837847,1096162,1064148,918847,1034076,1040013,940622,1132111,1222296,1180787,1252630,1417127,1495486,1592981,1752444,1524567,1052353,1088090,1051884,1044626,900204
 "30000","Montana",7,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",283392,300477,326472,349570,375389,382017,399086,423856,445568,467795,508723,496716,485989,565201,588608,583497,591481,587470,551627,533669,526006,536426,481388
 "30000","Montana",7,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",115492,120934,126359,150319,137371,143088,156383,182855,205826,223816,233363,234804,237126,278620,317263,322338,323859,351998,360196,352698,379095,418393,452091
 "30000","Montana",7,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",65584,74859,90523,87420,126356,124407,132886,142582,131903,122929,153059,142178,126578,157077,131290,121202,125736,98083,63860,52139,25616,15137,-61500
 "30000","Montana",7,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",110891,116584,122921,126560,128387,129964,134377,143095,149478,156036,162182,161460,163046,170773,187203,194783,200045,201930,200923,202375,206722,212249,220442
 "30000","Montana",7,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",8575,11900,13331,14729,16725,15442,24560,44676,41639,34986,39881,41726,40761,41269,47148,54826,58159,64541,73352,73543,85427,109353,129645
 "30000","Montana",7,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",459065,402425,511375,746592,688759,536830,634990,616157,495054,664316,713573,684071,766641,851926,906878,1009484,1160963,937097,500726,554421,525878,508200,418816
 "30000","Montana",7,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",459065,402425,511375,746592,688759,536830,634990,616157,495054,664316,713573,684071,766641,851926,906878,1009484,1160963,937097,500726,554421,525878,508200,418816
 "30000","Montana",7,SAINC70,11,"...","  Interest ","Thousands of dollars",422112,365984,479551,717166,653090,498765,596764,572948,454122,629614,677253,640652,723639,810756,859379,963025,1133327,926480,492705,546648,515650,497361,408470
 "30000","Montana",7,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",290241,229252,267302,423243,385812,248976,336375,334413,201123,214105,263559,232745,302018,432671,473941,545176,692661,456693,13296,9421,2197,745,751
 "30000","Montana",7,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",131871,136732,212249,293923,267278,249789,260389,238535,252999,415509,413694,407907,421621,378085,385438,417849,440666,469787,479409,537227,513453,496616,407719
 "30000","Montana",7,SAINC70,14,"...","  Dividends ","Thousands of dollars",36953,36441,31824,29426,35669,38065,38226,43209,40932,34702,36320,43419,43002,41170,47499,46459,27636,10617,8021,7773,10228,10839,10346
 "30000","Montana",7,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",1210097,1117227,1362553,1857483,1769632,1471119,1693626,1700846,1477315,1831413,1975750,1906584,2060032,2310322,2449512,2657291,2971566,2526205,1626431,1716054,1663189,1662179,1448665
