GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "10000","Delaware",2,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",153867,148731,145947,158089,261376,282476,274849,284284,266805,325422,364862,340240,390066,408911,459790,529901,490422,529347,495672,604389,669016,648957,634395,624647,622367,675406,678702,781335,772835,785946,723233,734629,843976,717420,752462,924679,958486,836071,1006537,1043540,1051836,1120038,1086641,1229604,1384143,1544826,1317739,1232129,1385611,1466988,1337178,1147050,1413229,2149514
 "10000","Delaware",2,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",107999,99108,95129,108511,172325,168486,178356,186625,185640,221840,242186,239290,269579,288268,316656,377974,356661,409623,378284,450612,509030,471811,450751,461803,476154,515101,523250,580049,583597,611108,563151,556890,660810,546856,597275,752172,806338,677404,818581,813451,800604,862155,796052,850146,1032459,1223643,1043079,943996,1110296,1189524,1071780,819444,1040892,1733225
 "10000","Delaware",2,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",5885,6366,7418,10981,17358,19534,19756,17051,15931,16523,17979,12146,12554,11680,12309,13472,15110,25095,27463,22924,17908,31198,25891,25508,27378,23041,16839,19640,22399,18085,18638,18537,18024,15237,17557,26752,33788,36513,41722,47109,41126,46132,58901,65095,69443,74237,22814,33691,59107,71723,99557,93927,100203,104824
 "10000","Delaware",2,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",1821,2241,2319,3104,5473,4989,3918,3882,3417,3911,5552,3591,2592,2615,3585,3538,2583,3936,5005,5558,4508,15368,11312,10849,12262,7909,5709,5729,9137,7533,8128,7082,8388,7229,8563,15350,21068,25114,25956,29483,26678,26357,39569,45103,41754,57353,16669,24727,36701,41060,47739,43015,33592,37652
 "10000","Delaware",2,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",3874,3939,4910,7674,11667,14321,15030,12318,11622,10907,10620,6686,8050,7160,6914,8134,10727,19133,19931,14447,10390,12716,11313,11328,11758,11745,7720,8967,9113,6249,6371,6817,4504,2532,4236,7189,9325,8564,12855,14679,10691,15169,13979,13814,22095,11938,1858,5331,19414,27656,48826,47955,63679,64205
 "10000","Delaware",2,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",190,186,189,203,218,224,808,851,892,1705,1807,1869,1912,1905,1810,1800,1800,2026,2527,2919,3010,3114,3266,3331,3358,3387,3410,4944,4149,4303,4139,4638,5132,5476,4758,4213,3395,2835,2911,2947,3757,4606,5353,6178,5594,4946,4287,3633,2992,3007,2992,2957,2932,2967
 "10000","Delaware",2,SAINC45,40,"...","  Dairy products ","Thousands of dollars",8691,8508,8870,9092,9939,11387,11794,13810,14226,14325,15717,16825,17446,18765,18900,18130,19008,18432,18084,17290,18212,18178,16770,19208,19510,19454,19008,21267,20286,24869,21600,19562,23973,19804,17144,21063,19748,15142,21952,20383,14342,16376,19005,17632,19024,23016,16937,15215,16157,14571,13304,11885,9127,11992
 "10000","Delaware",2,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",93423,84234,78841,88438,145028,137565,146806,155764,155483,190992,208490,210319,239579,257823,285447,346372,322543,366096,332737,410398,472910,422435,408090,417087,429266,472606,487403,539142,540912,568154,522913,518791,618813,511815,562574,704357,752802,625749,754907,745959,745136,799647,718146,767419,943992,1126390,1003328,895090,1035032,1103230,958919,713632,931562,1616409
 "10000","Delaware",2,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",45868,49623,50818,49578,89051,113990,96493,97659,81165,103582,122676,100950,120487,120643,143134,151927,133761,119724,117388,153777,159986,177146,183644,162844,146213,160305,155452,201286,189238,174838,160082,177739,183166,170564,155187,172507,152148,158667,187956,230089,251232,257883,290589,379458,351684,321183,274660,288133,275315,277464,265398,327606,372337,416289
 "10000","Delaware",2,SAINC45,70,"...","  Total grains ","Thousands of dollars",27570,27965,28882,25418,56714,79897,63777,67062,49522,68964,90117,67645,82853,77024,94788,92133,77848,60492,47713,77257,81480,88855,83875,73921,61897,69678,70961,113789,103965,75404,59156,79254,81074,70231,76735,99519,75661,86906,112102,142242,165662,176336,204902,293085,267850,235549,195532,195552,189580,189029,171349,232892,276285,318860
 "10000","Delaware",2,SAINC45,71,"...","   Corn ","Thousands of dollars",16768,16909,14169,11653,26196,36567,29156,33899,19145,22011,35502,28455,34568,31772,31541,41409,33659,24164,17041,21730,26145,36212,28622,22723,18277,20004,22163,48375,38880,27274,22147,34016,39252,31718,35557,45819,36911,43634,54125,68373,75673,90859,113866,150003,133654,120419,108109,106233,103746,109334,95971,128150,165039,183156
 "10000","Delaware",2,SAINC45,72,"...","   Oats ","Thousands of dollars",0,4,12,10,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAINC45,73,"...","   Sorghum ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,235,141,140,164,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAINC45,74,"...","   Wheat ","Thousands of dollars",920,1214,1360,1078,2406,5012,4009,2529,2071,1200,2377,3420,6009,6960,6572,6266,5635,3574,4484,10772,11157,7858,8530,10905,10105,11815,17029,18349,17133,8717,8763,7957,9108,12378,6071,8289,9840,11494,20470,28388,20329,13882,24152,41615,32743,29292,19015,17936,18949,17341,16339,21062,19828,30165
 "10000","Delaware",2,SAINC45,75,"...","   Soybeans ","Thousands of dollars",9224,9159,12529,12023,26879,36519,29050,28941,26910,44391,50832,33757,39806,35304,52302,39391,34163,29071,23638,41176,40436,41641,44072,37699,31035,36024,28751,44076,44404,37972,26547,35597,31466,24862,33834,42673,27697,29971,34816,41351,66089,69521,61022,93070,92826,78659,63986,68650,64240,60447,57152,81348,88811,102534
 "10000","Delaware",2,SAINC45,76,"...","   Other grains ","Thousands of dollars",658,679,812,654,1231,1785,1548,1693,1396,1362,1406,2013,2470,2988,4373,5067,4391,3683,2550,3579,3742,3144,2651,2594,2480,1835,3018,2989,3548,1441,1699,1542,1013,1132,1133,2574,1130,1807,2691,4130,3571,2074,5862,8397,8627,7179,4422,2733,2645,1907,1887,2332,2607,3005
 "10000","Delaware",2,SAINC45,80,"...","  Hay, silage, etc. ","Thousands of dollars",482,481,510,403,369,396,373,590,695,804,680,627,706,899,1122,1238,1059,627,649,1185,1396,1263,1250,1296,1175,1279,1104,1461,2002,1863,1726,1872,2026,1921,1756,1545,1831,1964,1502,1728,1700,1963,2233,2726,3024,2337,2154,2514,2499,1983,1671,1760,1743,2082
 "10000","Delaware",2,SAINC45,110,"...","  Fruits and nuts ","Thousands of dollars",1035,802,921,668,1399,1468,1221,1576,1806,1661,1631,1505,2285,2102,2281,2994,2584,3538,3442,3532,2380,2550,4057,4254,4305,4842,3338,4841,4321,4255,4550,4269,4227,4060,3392,3060,3555,3765,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",808,808,832,849,1061,1040,700,700,700,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "10000","Delaware",2,SAINC45,113,"...","  Tobacco ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAINC45,114,"...","  Cotton ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "10000","Delaware",2,SAINC45,115,"...","  Other crops 1/","Thousands of dollars",15973,19567,19673,22240,29508,31189,30422,27731,28442,32153,30248,31173,34643,40618,44943,55562,52270,55067,65584,71803,74730,84478,94462,83373,78836,84506,80049,81195,78950,93316,94650,92344,95839,94352,73304,68383,71101,66032,70374,86119,83870,79584,83454,83647,80810,83297,76974,90067,83236,86452,92378,92954,94309,95347
 "10000","Delaware",2,SAINC45,120,"...","Other income ","Thousands of dollars",3950,3507,3283,4029,3677,3029,3326,3535,3744,7858,6930,7675,9380,9609,11532,15491,13799,14671,63200,71365,65467,50045,59198,41812,49146,46210,60018,56664,69942,84720,97831,90212,99022,80874,89042,89487,108990,110230,131101,160427,147685,144969,143098,158601,120028,114131,107513,126577,149785,172072,226039,233418,145827,260943
 "10000","Delaware",2,SAINC45,130,"..."," Government payments ","Thousands of dollars",2161,1652,1328,1975,1124,254,222,290,419,3435,367,1035,1751,712,4056,5201,3216,6971,12176,10504,4818,3213,2676,2976,6244,5580,3150,4900,5725,10848,19850,25110,25096,11966,18522,16201,29528,22093,19781,24412,15897,24347,21014,15404,14558,6689,7183,15492,19406,15617,34565,47016,32823,19361
 "10000","Delaware",2,SAINC45,140,"..."," Imputed and miscellaneous income received 2/","Thousands of dollars",1789,1855,1955,2054,2553,2775,3104,3245,3325,4423,6563,6640,7629,8897,7476,10290,10583,7700,51024,60861,60649,46832,56522,38836,42902,40630,56868,51764,64217,73872,77981,65102,73926,68908,70520,73286,79462,88137,111320,136015,131788,120622,122084,143197,105470,107442,100330,111085,130379,156455,191474,186402,113004,241582
 "10000","Delaware",2,SAINC45,150,"...","Production expenses ","Thousands of dollars",114426,121131,117333,119684,170381,204407,190247,208931,220406,288905,334550,358806,380693,374966,409794,461941,419100,402202,446776,499008,538922,564142,578170,558173,565897,617685,664766,731245,766195,743300,693596,701227,717690,729509,668865,727849,726804,730317,909169,974728,887550,933060,996607,1064697,1050344,1132215,1039024,1030617,1020996,1079026,1078106,1170780,1058894,1323745
 "10000","Delaware",2,SAINC45,160,"..."," Feed purchased ","Thousands of dollars",46228,49093,43983,40686,73980,88548,65541,76945,74244,121054,143689,150572,153583,140508,173472,202147,162631,157214,156108,182902,189873,210007,214055,218959,220607,235420,254895,325981,319486,294129,253942,269729,255706,256059,229422,275422,238676,212220,300914,375008,325108,371984,400714,382517,414933,429945,426603,388352,357328,353694,337342,371863,354905,345215
 "10000","Delaware",2,SAINC45,170,"..."," Livestock purchased ","Thousands of dollars",17163,17891,17778,20232,27046,30205,28175,30008,35329,37128,39914,37637,38948,41388,41790,47557,51655,53531,53522,54024,58904,64296,62244,64080,60999,62989,60348,56975,63980,61309,60082,59638,62269,62218,57028,48078,80222,88462,102328,64813,64817,62136,80993,94265,81619,100872,52198,65396,82789,105823,133250,143668,136920,119463
 "10000","Delaware",2,SAINC45,180,"..."," Seed purchased ","Thousands of dollars",2292,2397,2788,2877,3715,4484,4981,5099,7455,5625,6236,6971,7482,6964,6125,7984,7630,8033,8477,10697,11732,12202,13983,11693,11104,11960,13054,14114,14449,16277,14553,17687,18671,25248,26396,24305,22208,23182,29368,31974,30316,29605,31026,36832,38248,41186,38721,43206,45277,43013,36901,41428,34637,62378
 "10000","Delaware",2,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.) ","Thousands of dollars",8618,9521,10530,10645,14717,21402,23354,21113,22043,22343,26574,36508,40772,32159,27832,36685,29783,26615,26523,26142,33168,33628,40086,37191,33269,37249,41352,37655,40348,38398,36261,38110,40277,38655,37599,40788,42812,46214,54862,64710,59271,60207,67981,78417,80956,85500,72329,70778,65654,75474,67443,77697,83798,109184
 "10000","Delaware",2,SAINC45,200,"..."," Petroleum products purchased ","Thousands of dollars",3486,3602,3573,3511,3900,5504,6137,7193,7758,8037,9815,13630,14798,13252,12330,12472,11024,9085,8467,8354,8466,10461,10304,9603,10123,10277,11517,12899,14804,13510,13924,19811,20911,20743,20205,22238,22176,21984,22794,25406,20422,21403,24940,31669,34911,35395,26596,22394,20387,20091,19828,18219,20483,30091
 "10000","Delaware",2,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",11058,11738,11602,11905,11562,12823,13024,13664,14343,20985,22650,22782,21919,22918,22881,24746,26525,24656,26626,27635,29276,32534,30872,28503,32326,34583,39730,40294,44277,45625,40466,42943,43827,52868,44864,45030,36846,40893,47996,41615,41494,38006,34703,55241,59179,60980,53166,57078,60023,55429,50629,54541,50482,71734
 "10000","Delaware",2,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",25581,26889,27079,29828,35461,41441,49035,54909,59234,73733,85672,90706,103191,117777,125364,130350,129852,123068,167053,189254,207503,201014,206626,188144,197469,225207,243870,243327,268851,274052,274368,253309,276029,273718,253351,271988,283864,297362,350907,371202,346122,349719,356250,385756,340498,378337,369411,383413,389538,425502,432713,463364,377669,585680
 "10000","Delaware",2,SAINC45,240,"...","Value of inventory change ","Thousands of dollars",5297,-5190,-1774,-60,4054,-3554,3155,806,-848,4477,2170,-3839,6119,2725,-8736,607,9824,-2001,-5803,160,4070,1455,9221,2676,-12172,11290,-10019,2521,-3765,-301,-2829,11280,-8953,-12299,4163,6545,-8488,174,-7559,21340,7057,-38547,37246,-10034,17347,16331,-10600,-21265,18805,-34017,11065,-14126,23485,-20440
 "10000","Delaware",2,SAINC45,250,"..."," Value of inventory change: livestock ","Thousands of dollars",-151,287,-29,-135,367,-226,187,-391,226,-728,-300,2235,831,57,-2774,-3259,1885,4357,-979,-2105,310,-2297,3957,-106,-3916,-420,1732,-4672,2034,-9,1824,-1040,-4167,-2247,-1119,-1596,144,-544,-1180,-1360,-1090,-2101,1019,70,-1099,94,-440,475,761,-1628,1301,-2202,-1278,-1687
 "10000","Delaware",2,SAINC45,260,"..."," Value of inventory change: crops ","Thousands of dollars",5448,-5477,-1745,75,3687,-3328,2968,1197,-1074,5205,2470,-6074,5288,2668,-5962,3866,7939,-6358,-4824,2265,3760,3752,5152,1444,-8032,10908,-9955,6667,-6088,-602,-3879,11902,-4398,-10885,6605,7560,-7007,-497,-7150,22479,8157,-36487,36530,-10553,18571,15629,-10247,-20470,17994,-32613,12451,-15318,17330,-23734
 "10000","Delaware",2,SAINC45,265,"..."," Value of inventory change: materials and supplies ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),112,1338,-224,802,-1796,526,289,310,-774,418,-388,833,-1323,581,-1625,1215,771,221,-10,41,-303,449,-125,608,87,-1270,50,224,-2687,3394,7433,4981
 "10000","Delaware",2,SAINC45,270,"...","Cash receipts and other income ","Thousands of dollars",157817,152238,149230,162118,265053,285505,278175,287819,270549,333280,371792,347915,399446,418520,471322,545392,504221,544018,558872,675754,734483,699002,693593,666459,671513,721616,738720,837999,842777,870666,821064,824841,942998,798294,841504,1014166,1067476,946301,1137638,1203967,1199521,1265007,1229739,1388205,1504171,1658957,1425252,1358706,1535396,1639060,1563217,1380468,1559056,2410457
 "10000","Delaware",2,SAINC45,280,"..."," Less: Production expenses ","Thousands of dollars",114426,121131,117333,119684,170381,204407,190247,208931,220406,288905,334550,358806,380693,374966,409794,461941,419100,402202,446776,499008,538922,564142,578170,558173,565897,617685,664766,731245,766195,743300,693596,701227,717690,729509,668865,727849,726804,730317,909169,974728,887550,933060,996607,1064697,1050344,1132215,1039024,1030617,1020996,1079026,1078106,1170780,1058894,1323745
