GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "46000","South Dakota",4,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",599499,620452,731579,865949,950465,959804,904277,884821,951624,1213585,1213328,1164171,1228212,1230081,1244141,1395007,1537592,1579658,1495345,1603618,1489477,1460336,1329239
 "46000","South Dakota",4,SAINC70,2,"..."," Output ","Thousands of dollars",13119,15314,18893,16749,15310,17155,24540,35537,38239,36282,37558,35924,34378,32278,26246,27659,34373,42155,52073,56419,64298,59607,67756
 "46000","South Dakota",4,SAINC70,3,"..."," Contributions ","Thousands of dollars",368128,381808,451384,538713,593799,593495,562887,555183,596129,736649,753519,730904,750326,764503,789699,878126,953232,967582,918168,975546,908727,906004,816533
 "46000","South Dakota",4,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",149876,158478,190082,228226,252443,244341,246037,261082,278873,295995,331268,333561,306818,331203,361503,388904,403245,397661,393064,403893,392275,411279,371583
 "46000","South Dakota",4,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",65182,65115,73190,91405,81789,87259,96085,109898,125164,131980,131710,130435,131082,140149,140480,144968,158789,179847,187872,188331,200927,205313,230303
 "46000","South Dakota",4,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",34232,40872,58042,56083,86424,87260,87782,94515,94905,100153,133950,136442,106602,116225,133131,149763,150030,127940,125106,137808,120041,124587,60762
 "46000","South Dakota",4,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",63581,67805,77743,97487,99540,86977,86710,92206,97043,100144,103166,102608,103512,107107,114138,121832,128799,132029,132159,134173,135605,140986,148274
 "46000","South Dakota",4,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",13119,15314,18893,16749,15310,17155,24540,35537,38239,36282,37558,35924,34378,32278,26246,27659,34373,42155,52073,56419,64298,59607,67756
 "46000","South Dakota",4,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",218252,223330,261302,310487,341356,349154,316850,294101,317256,440654,422251,397343,443508,433300,428196,489222,549987,569921,525104,571653,516452,494725,444950
 "46000","South Dakota",4,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",218252,223330,261302,310487,341356,349154,316850,294101,317256,440654,422251,397343,443508,433300,428196,489222,549987,569921,525104,571653,516452,494725,444950
 "46000","South Dakota",4,SAINC70,11,"...","  Interest ","Thousands of dollars",163636,173040,215589,263450,276370,246826,212881,196481,225432,364808,346176,304268,335440,311159,289407,368899,440441,438556,398007,440761,366669,344434,309129
 "46000","South Dakota",4,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",139234,109266,115078,131970,177779,157655,132903,117401,123975,117707,117089,112225,103989,88085,83226,123468,161939,184237,202271,186498,167954,143986,145120
 "46000","South Dakota",4,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",24402,63774,100511,131480,98591,89171,79978,79080,101457,247101,229087,192043,231451,223074,206181,245431,278502,254319,195736,254263,198715,200448,164009
 "46000","South Dakota",4,SAINC70,14,"...","  Dividends ","Thousands of dollars",54616,50290,45713,47037,64986,102328,103969,97620,91824,75846,76075,93075,108068,122141,138789,120323,109546,131365,127097,130892,149783,150291,135821
 "46000","South Dakota",4,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",599499,620452,731579,865949,950465,959804,904277,884821,951624,1213585,1213328,1164171,1228212,1230081,1244141,1395007,1537592,1579658,1495345,1603618,1489477,1460336,1329239
 "46000","South Dakota",4,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",13119,15314,18893,16749,15310,17155,24540,35537,38239,36282,37558,35924,34378,32278,26246,27659,34373,42155,52073,56419,64298,59607,67756
 "46000","South Dakota",4,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",218252,223330,261302,310487,341356,349154,316850,294101,317256,440654,422251,397343,443508,433300,428196,489222,549987,569921,525104,571653,516452,494725,444950
 "46000","South Dakota",4,SAINC70,18,"...","  Interest ","Thousands of dollars",163636,173040,215589,263450,276370,246826,212881,196481,225432,364808,346176,304268,335440,311159,289407,368899,440441,438556,398007,440761,366669,344434,309129
 "46000","South Dakota",4,SAINC70,19,"...","  Dividends ","Thousands of dollars",54616,50290,45713,47037,64986,102328,103969,97620,91824,75846,76075,93075,108068,122141,138789,120323,109546,131365,127097,130892,149783,150291,135821
 "46000","South Dakota",4,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",175722,189614,202526,219027,238296,257467,277881,288198,317140,360119,383765,398399,422591,451916,488199,536684,558341,584292,611856,640271,678012,677601,657403
 "46000","South Dakota",4,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",192406,192194,248858,319686,355503,336028,285006,266985,278989,376530,369754,332505,327735,312587,301500,341442,394891,383290,306312,335275,230715,228403,159130
