GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "28000","Mississippi",5,SAINC30,10,"...","Personal income (millions of dollars) ","Millions of dollars",2462.1,2726.4,2763.8,2996.9,3132.5,3442.4,3563.3,3868.6,4217.4,4563.4,4993.3,5540.7,6077.0,6737.1,7677.4,8779.0,9648.1,10462.8,11877.6,13222.2,14721.6,16636.7,18102.7,20328.9,21461.8,22458.0,24513.9,25815.0,26776.3,28256.1,30286.1,32710.7,34436.5,36310.8,39042.6,41568.6,44969.5,47565.2,50455.3,53370.6,56581.1,58494.4,61604.9,65064.1,66326.2,69011.9,73054.9,77635.0,80835.7,86187.0,90602.5,89414.0,92714.4,96643.4,99732.8,101472.1,103442.7,104772.2,106355.5,109132.8,111917.8,116256.3,125760.5,137381.7,136330.2
 "28000","Mississippi",5,SAINC30,45,"...","Net earnings by place of residence ","Millions of dollars",2006.7,2220.6,2223.6,2384.0,2474.4,2734.8,2834.0,3095.9,3391.8,3624.9,3965.6,4316.1,4608.3,5061.8,5801.2,6605.5,7039.3,7390.9,8534.7,9575.0,10623.8,11959.8,12397.7,13566.4,13994.5,14412.8,15933.5,16709.3,17261.3,18512.2,19820.9,20971.3,22103.3,23135.7,24999.5,26746.2,29124.5,30373.5,32109.6,33953.8,36294.4,37897.5,39516.1,41258.3,41720.4,43851.4,46726.9,48728.6,50326.4,52297.4,54020.0,52204.4,53979.5,55980.8,58313.2,60035.8,60782.8,60479.3,60959.7,62882.2,64575.2,66676.3,67852.0,74396.0,77433.2
 "28000","Mississippi",5,SAINC30,50,"...","Personal current transfer receipts ","Millions of dollars",204.1,219.2,232.6,262.0,272.8,290.1,302.7,327.6,360.2,431.5,488.9,551.7,689.0,814.0,918.2,1065.0,1312.4,1631.1,1785.7,1909.6,2099.7,2396.4,2879.3,3263.2,3588.1,3950.6,4085.5,4279.9,4534.6,4720.9,5028.8,5495.1,5962.2,6707.8,7514.9,8011.7,8499.5,9290.8,9958.8,10334.2,10419.2,10731.2,11525.9,12867.0,13814.9,14440.3,15523.0,17459.5,17583.3,18367.9,20791.3,22227.9,24089.8,24934.6,24914.8,25467.0,26214.4,27309.4,28216.3,28450.3,29422.7,30864.6,38803.7,42362.3,36755.5
 "28000","Mississippi",5,SAINC30,60,"..."," Income maintenance benefits 1/","Millions of dollars",43.1,44.4,48.1,50.3,48.1,50.4,54.3,55.0,59.2,72.0,72.6,83.3,135.7,162.7,176.6,180.1,259.4,286.2,316.9,314.3,327.4,417.0,515.0,566.8,567.6,618.8,628.1,647.7,683.5,714.7,795.3,856.5,931.5,1033.8,1224.0,1276.9,1322.5,1430.1,1512.3,1532.6,1517.8,1467.9,1503.3,1600.4,1729.0,1861.1,1950.4,2660.3,2140.4,2269.0,2407.0,2848.1,3119.1,3252.1,3332.8,3329.2,3264.7,3279.3,3178.6,3064.0,2985.2,3061.0,3472.1,5060.9,4268.8
 "28000","Mississippi",5,SAINC30,70,"..."," Unemployment insurance compensation ","Millions of dollars",20.1,15.8,17.2,23.8,15.2,14.7,13.1,9.2,7.0,9.3,9.0,10.1,15.1,19.9,16.7,14.7,23.8,92.1,67.7,59.4,49.3,61.3,115.0,116.9,193.3,223.4,136.5,130.4,141.9,119.2,98.0,105.3,116.2,151.9,224.9,179.8,117.2,125.3,146.9,127.8,118.0,116.3,127.7,192.0,271.0,269.1,191.2,229.0,187.0,163.3,247.6,620.8,637.9,504.7,414.9,330.1,167.3,131.9,130.8,114.3,89.1,89.3,3238.1,1116.6,40.5
 "28000","Mississippi",5,SAINC30,80,"..."," Retirement and other ","Millions of dollars",140.9,159.0,167.3,188.0,209.5,225.1,235.3,263.4,294.0,350.2,407.3,458.3,538.2,631.4,724.8,870.1,1029.2,1252.8,1401.1,1535.9,1722.9,1918.1,2249.2,2579.5,2827.2,3108.4,3320.8,3501.8,3709.2,3887.0,4135.6,4533.3,4914.5,5522.1,6065.9,6555.0,7059.8,7735.4,8299.5,8673.8,8783.3,9147.1,9894.9,11074.5,11814.8,12310.1,13381.4,14570.2,15255.9,15935.6,18136.7,18758.9,20332.8,21177.8,21167.2,21807.6,22782.5,23898.2,24906.9,25272.0,26348.3,27714.4,32093.5,36184.8,32446.2
 "28000","Mississippi",5,SAINC30,90,"...","Dividends, interest, and rent ","Millions of dollars",251.3,286.6,307.6,350.9,385.3,417.5,426.6,445.1,465.4,507.1,538.8,672.9,779.7,861.3,958.1,1108.5,1296.5,1440.9,1557.1,1737.5,1998.1,2280.6,2825.7,3499.2,3879.2,4094.6,4494.9,4825.8,4980.4,5023.0,5436.3,6244.3,6370.9,6467.3,6528.1,6810.8,7345.4,7900.8,8387.0,9082.6,9867.5,9865.7,10562.9,10938.8,10790.9,10720.3,10805.0,11446.8,12926.0,15521.7,15791.2,14981.8,14645.0,15728.1,16504.8,15969.3,16445.5,16983.5,17179.5,17800.3,17919.9,18715.4,19104.8,20623.4,22141.5
 "28000","Mississippi",5,SAINC30,91,"..."," Personal dividend income ","Millions of dollars",23.7,30.0,33.0,41.1,45.2,53.3,58.3,65.6,64.4,66.5,73.7,78.0,84.6,93.2,106.0,128.0,152.3,165.2,190.2,216.0,254.9,297.5,314.7,333.3,341.7,393.8,393.9,449.4,491.1,516.7,650.9,793.0,874.8,952.2,1040.1,1140.4,1389.4,1507.8,1770.7,2068.8,2349.4,2309.4,2445.1,2362.3,2591.2,2487.8,3019.0,3407.5,4374.0,4918.3,5018.6,3859.7,3555.8,4242.9,4948.3,4699.0,5042.0,5238.9,5090.9,5368.1,5241.2,5832.3,6208.4,7561.3,8535.9
 "28000","Mississippi",5,SAINC30,92,"..."," Personal interest income ","Millions of dollars",118.9,140.3,166.3,193.1,215.6,227.3,237.5,252.7,273.4,308.8,339.4,446.4,536.2,602.2,679.7,807.8,962.9,1101.1,1207.8,1396.4,1605.1,1846.4,2341.0,2922.8,3276.3,3478.0,3884.3,4146.8,4329.3,4347.0,4588.1,5241.2,5236.4,5174.3,5047.9,5064.2,5252.8,5633.0,5774.1,6027.7,6475.5,6397.1,6871.9,7160.0,6648.7,6565.4,5987.3,6471.6,7197.4,7769.4,8205.7,8142.0,7615.0,7691.6,7777.8,7270.8,7471.5,7756.2,8007.8,8240.6,8337.4,8635.1,8158.9,8121.2,8551.6
 "28000","Mississippi",5,SAINC30,93,"...","  Imputed interest receipts 2/","Millions of dollars",75.7,89.5,99.7,115.3,128.5,134.7,141.1,152.2,167.8,179.7,199.9,246.6,305.9,349.2,403.4,467.9,543.2,646.0,701.1,794.4,919.4,991.5,1173.9,1340.7,1568.1,1836.2,1951.2,2159.7,2333.3,2475.4,2596.8,2790.5,2907.8,3025.5,3099.1,3240.2,3376.0,3676.2,3722.4,3951.9,4018.4,4076.8,4208.6,4273.6,4385.7,4609.4,4553.5,4639.6,4839.8,5088.6,5489.1,5774.4,5697.7,5753.2,5796.6,5646.0,5762.5,5929.1,6039.4,6166.0,6240.1,6307.9,5972.0,5871.5,6044.2
