GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "13000","Georgia",5,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",10492870,10480739,10250769,12014139,12405341,12476589,13257468,14172690,14073376,15310268,14548134,14518918,15475793,16032480,16278140,16913423,17362604,18457654,18494028,19890237,20407384,20482540,18747236
 "13000","Georgia",5,SAINC70,2,"..."," Output ","Thousands of dollars",80450,108738,131322,121986,124394,119099,147638,175927,118575,85652,98172,104107,106908,110718,113374,114871,125564,138598,142709,153929,188216,208570,216482
 "13000","Georgia",5,SAINC70,3,"..."," Contributions ","Thousands of dollars",6742339,6871899,6814577,7797609,8154982,8115756,8469557,9023316,9059684,9629836,9265938,9190681,9664572,10278413,10420750,10783082,11015774,11582257,11687635,12375236,12634850,12764780,11594949
 "13000","Georgia",5,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",3072258,3371797,3509707,3703065,4029017,3874022,3829284,4049869,4164567,4035056,4081914,3966551,3960259,4635064,4676734,4767612,4794508,4845458,5023951,5014164,5050532,5255590,4659144
 "13000","Georgia",5,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",1273528,1170494,1107194,1331773,1210632,1250946,1406621,1550899,1605414,1639807,1628962,1733793,1919814,2107355,2287393,2546014,2740879,3241415,3702294,3912149,3919593,3991800,4338514
 "13000","Georgia",5,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",1405643,1799486,1985280,1918382,2368098,2150486,1943575,2009207,1981994,1805560,1861069,1592047,1365921,1829037,1674757,1466951,1249789,769909,485189,256506,298867,423139,-554336
 "13000","Georgia",5,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",473537,510555,548555,574896,574681,591689,626726,665690,695734,675341,690055,744818,781432,809390,827958,869518,929404,972732,979177,999438,1020288,1049221,1091448
 "13000","Georgia",5,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",80450,108738,131322,121986,124394,119099,147638,175927,118575,85652,98172,104107,106908,110718,113374,114871,125564,138598,142709,153929,188216,208570,216482
 "13000","Georgia",5,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",3670081,3500102,3304870,4094544,4125965,4241734,4640273,4973447,4895117,5594780,5184024,5224130,5704313,5643349,5744016,6015470,6221266,6736799,6663684,7361072,7584318,7509190,6935805
 "13000","Georgia",5,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",3670081,3500102,3304870,4094544,4125965,4241734,4640273,4973447,4895117,5594780,5184024,5224130,5704313,5643349,5744016,6015470,6221266,6736799,6663684,7361072,7584318,7509190,6935805
