GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "95000","Southeast",5,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",67099375,67485288,72279478,86740643,87466337,87134488,92210049,96060357,91436975,106814620,110599827,110155351,115555694,118606972,116876770,118552656,123255818,130766620,129828881,135153458,134092652,131464175,117693631
 "95000","Southeast",5,SAINC70,2,"..."," Output ","Thousands of dollars",1208791,1485494,1424908,1409615,1740109,2007243,2498419,2845377,2062193,1481446,1671970,1794834,1990917,2238814,2389575,2533483,2737433,3021699,3179599,3150933,3433995,4052387,4541819
 "95000","Southeast",5,SAINC70,3,"..."," Contributions ","Thousands of dollars",43682901,44381270,47292408,54985918,56263699,55930153,58519753,61013148,59928244,68210753,70873204,70095338,72304258,76050785,74990027,75810786,78100392,81633948,81247860,84137049,83562456,81856161,72946127
 "95000","Southeast",5,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",21475218,22762746,23730246,24640808,26801170,26733061,27327876,28811316,30481706,31088332,32818551,31830159,31043739,35733412,35492859,35602399,35682399,35522975,35846438,36271573,36466255,36300534,32740442
 "95000","Southeast",5,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",9926824,9253378,8854708,10916270,10897804,12459500,14304444,15826505,16505614,16533580,17055925,17367290,17764999,19592972,20959552,22172877,23456500,26619469,27814698,28180707,30078647,33726727,37178067
 "95000","Southeast",5,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",8521959,10485514,11595334,10240509,12715219,11372791,10393603,10334873,10137479,10042227,11317874,9440996,7615145,10333901,8751865,7430247,5935499,2657575,1932741,1837287,315031,-3142715,-10051762
 "95000","Southeast",5,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",4235226,4509348,4705112,4893644,4928256,4908013,5128248,5495315,5900806,5993971,6116722,6816707,7654512,8045353,8171017,8532758,9027833,9267630,9278598,9404512,9506572,9768909,10155956
 "95000","Southeast",5,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",1208791,1485494,1424908,1409615,1740109,2007243,2498419,2845377,2062193,1481446,1671970,1794834,1990917,2238814,2389575,2533483,2737433,3021699,3179599,3150933,3433995,4052387,4541819
 "95000","Southeast",5,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",22207683,21618524,23562162,30345110,29462529,29197092,31191877,32201832,29446538,37122421,38054653,38265179,41260519,40317373,39497168,40208387,42417993,46110973,45401422,47865476,47096201,45555627,40205685
 "95000","Southeast",5,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",22207683,21618524,23562162,30345110,29462529,29197092,31191877,32201832,29446538,37122421,38054653,38265179,41260519,40317373,39497168,40208387,42417993,46110973,45401422,47865476,47096201,45555627,40205685
 "95000","Southeast",5,SAINC70,11,"...","  Interest ","Thousands of dollars",17811326,17652970,20344036,27227525,25401014,24298848,25806884,26256713,23902447,32462630,33120836,32581853,35072288,33450675,32385147,33599083,35506947,37860569,37590957,40727126,38994133,37125532,32298814
 "95000","Southeast",5,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",13187558,10822378,11246891,12723743,13003890,11983800,12269495,13203805,10044482,7496223,8226394,8085129,7890945,7939064,8195704,8062549,7684877,9110918,10372752,10203968,10348566,10148276,10068482
 "95000","Southeast",5,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",4623768,6830592,9097145,14503782,12397124,12315048,13537389,13052908,13857965,24966407,24894442,24496724,27181343,25511611,24189443,25536534,27822070,28749651,27218205,30523158,28645567,26977256,22230332
 "95000","Southeast",5,SAINC70,14,"...","  Dividends ","Thousands of dollars",4396357,3965554,3218126,3117585,4061515,4898244,5384993,5945119,5544091,4659791,4933817,5683326,6188231,6866698,7112021,6609304,6911046,8250404,7810465,7138350,8102068,8430095,7906871
 "95000","Southeast",5,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",67099375,67485288,72279478,86740643,87466337,87134488,92210049,96060357,91436975,106814620,110599827,110155351,115555694,118606972,116876770,118552656,123255818,130766620,129828881,135153458,134092652,131464175,117693631
 "95000","Southeast",5,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",1208791,1485494,1424908,1409615,1740109,2007243,2498419,2845377,2062193,1481446,1671970,1794834,1990917,2238814,2389575,2533483,2737433,3021699,3179599,3150933,3433995,4052387,4541819
 "95000","Southeast",5,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",22207683,21618524,23562162,30345110,29462529,29197092,31191877,32201832,29446538,37122421,38054653,38265179,41260519,40317373,39497168,40208387,42417993,46110973,45401422,47865476,47096201,45555627,40205685
 "95000","Southeast",5,SAINC70,18,"...","  Interest ","Thousands of dollars",17811326,17652970,20344036,27227525,25401014,24298848,25806884,26256713,23902447,32462630,33120836,32581853,35072288,33450675,32385147,33599083,35506947,37860569,37590957,40727126,38994133,37125532,32298814
 "95000","Southeast",5,SAINC70,19,"...","  Dividends ","Thousands of dollars",4396357,3965554,3218126,3117585,4061515,4898244,5384993,5945119,5544091,4659791,4933817,5683326,6188231,6866698,7112021,6609304,6911046,8250404,7810465,7138350,8102068,8430095,7906871
 "95000","Southeast",5,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",16825352,18939129,21247911,23516581,25052263,26554127,28882727,31805963,34096816,36180076,39145703,41403485,43950242,46592305,49064509,52100871,54690776,57555040,59751614,61517998,64307812,63562853,60995140
 "95000","Southeast",5,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",26857549,25442141,26044497,31469337,31211436,29376026,29637026,29207185,25831428,32030677,31727501,28691853,28354016,29458480,25925518,23709915,23409616,24078908,21496246,22619051,19254644,18293308,11950987
