GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "34000","New Jersey",2,SAINC4,10,"...","Personal income (millions of dollars) ","Millions of dollars",3673.7,3461.9,3054.6,2443.2,2171.3,2363.9,2578.6,2920.2,3079.3,2888.0,3125.9,3463.8,4122.8,5112.0,6116.9,6572.8,6632.3,6971.3,7352.3,7960.2,8014.2,8866.3,10131.7,10985.8,11828.8,12040.2,12773.2,13863.5,14771.6,14608.8,15708.1,16552.9,17395.7,18718.6,19646.8,21063.7,22629.1,24502.9,26394.0,28967.0,32504.2,35294.5,38078.1,41394.9,45063.2,48945.2,52877.7,57408.9,62802.1,69699.1,77369.0,87084.5,97168.4,104981.0,113460.8,125385.4,134484.9,143990.7,154710.5,170480.9,182884.1,192170.9,196169.7,210398.5,217404.1,225066.9,238901.9,252630.7,268793.4,286580.2,299723.8,329591.8,341308.9,345988.7,354097.7,369770.9,382749.3,410264.9,435048.7,449545.4,436271.4,448931.1,469252.9,484600.0,488591.3,509357.6,530303.1,545301.7,566237.1,591910.4,624819.8,657894.4,705095.2,714990.2
 "34000","New Jersey",2,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",3616.1,3406.6,3005.4,2404.9,2128.6,2325.5,2525.6,2866.0,3022.0,2834.4,3076.0,3416.0,4059.8,5019.1,5991.6,6457.4,6496.2,6812.5,7208.0,7822.1,7882.6,8734.3,9967.7,10837.9,11671.3,11916.1,12661.9,13722.6,14661.3,14475.7,15603.2,16432.6,17276.3,18609.9,19540.3,20961.8,22511.5,24385.0,26290.3,28866.4,32401.1,35196.6,37987.5,41308.9,44940.4,48811.6,52783.5,57311.2,62694.4,69576.5,77246.6,86973.4,97023.4,104818.4,113272.8,125189.8,134262.7,143766.1,154457.6,170233.6,182644.6,191935.8,195950.6,210171.3,217149.4,224796.0,238636.6,252345.0,268558.3,286328.2,299503.5,329281.7,341054.6,345716.3,353805.6,369456.9,382425.5,409900.1,434677.0,449225.3,435941.0,448621.7,468919.1,484194.5,488182.7,508997.6,529871.1,544910.5,565844.8,591597.8,624313.8,657437.3,704647.9,714538.3
 "34000","New Jersey",2,SAINC4,12,"..."," Farm income 2/","Millions of dollars",57.5,55.3,49.1,38.3,42.6,38.4,53.0,54.1,57.3,53.5,49.9,47.8,63.0,92.9,125.3,115.4,136.1,158.8,144.3,138.1,131.6,132.0,164.0,147.9,157.4,124.0,111.3,140.8,110.3,133.1,104.9,120.4,119.4,108.7,106.5,101.9,117.6,117.9,103.7,100.5,103.0,97.9,90.6,86.0,122.8,133.6,94.2,97.7,107.7,122.6,122.4,111.1,145.0,162.6,188.0,195.7,222.2,224.5,252.9,247.3,239.5,235.1,219.1,227.2,254.7,270.9,265.3,285.6,235.1,252.0,220.4,310.0,254.3,272.4,292.1,314.0,323.8,364.7,371.7,320.1,330.4,309.4,333.8,405.5,408.6,360.0,432.0,391.3,392.2,312.6,506.0,457.0,447.3,451.9
 "34000","New Jersey",2,SAINC4,20,"...","Population (persons) 3/","Number of persons",3989000,4068000,4120000,4120000,4107000,4089000,4085000,4084000,4088000,4100000,4129000,4175000,4255000,4314000,4206000,4171000,4122000,4505000,4628000,4774000,4889000,4872000,5006000,5125000,5229000,5360000,5502000,5615000,5737000,5890000,6015000,6103000,6265000,6376000,6531000,6660000,6767000,6851000,6928000,7005000,7095000,7190282,7281935,7336538,7335240,7335227,7341417,7344079,7342027,7356414,7373048,7376330,7407471,7430970,7467784,7515474,7565530,7622161,7670741,7712333,7726086,7762963,7814676,7880508,7948915,8014306,8083242,8149596,8218808,8287418,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8809058,8876959,8933292,8984801,9033845,9076577,9119862,9174898,9218858,9258804,9271689,9267961,9261699
 "34000","New Jersey",2,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",921,851,741,593,529,578,631,715,753,704,757,830,969,1185,1454,1576,1609,1547,1589,1667,1639,1820,2024,2144,2262,2246,2322,2469,2575,2480,2611,2712,2777,2936,3008,3163,3344,3577,3810,4135,4581,4909,5229,5642,6143,6673,7203,7817,8554,9475,10493,11806,13118,14127,15193,16684,17776,18891,20169,22105,23671,24755,25103,26699,27350,28083,29555,30999,32705,34580,35854,39095,40189,40454,41167,42825,44238,47366,50133,51606,49828,50962,52862,54247,54380,56383,58425,59793,61716,64206,67484,70957,76079,77199
 "34000","New Jersey",2,SAINC4,35,"..."," Earnings by place of work ","Millions of dollars",2776.4,2554.3,2175.7,1686.4,1524.9,1748.1,1908.4,2196.4,2429.4,2288.3,2487.2,2828.7,3533.1,4551.1,5549.9,5960.9,5902.4,6124.6,6435.9,6534.2,6422.8,7034.6,8262.0,8917.3,9574.3,9645.4,10238.4,11020.7,11716.9,11689.7,12636.3,13269.1,13818.2,14755.4,15387.7,16318.7,17470.7,19056.3,20386.0,22236.2,24174.5,26102.1,27901.7,30447.7,33538.2,36008.7,37745.9,41379.9,45540.6,51062.2,56574.9,61889.6,67762.5,72341.2,78978.8,88003.1,95484.0,103321.2,113281.5,125530.2,132290.2,138126.4,139677.9,149411.0,155419.3,161986.1,169746.2,178344.0,188812.0,201798.4,213357.2,234153.6,242111.3,249745.0,257189.2,268252.2,277258.2,290105.6,300456.5,305474.3,300798.4,306832.3,313036.7,323407.8,333216.5,343914.6,356643.7,363904.5,376496.5,392158.2,408762.9,410231.8,436501.3,460796.7
 "34000","New Jersey",2,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",3.1,3.1,3.0,2.9,2.6,2.8,2.7,2.8,57.7,68.6,86.5,94.4,122.3,140.5,177.1,202.7,213.1,269.6,240.0,233.3,181.4,230.0,283.5,303.5,320.1,370.9,414.6,448.7,513.9,469.2,556.7,660.2,694.7,771.0,869.5,881.1,934.5,1212.1,1346.2,1534.6,1828.9,1958.3,2170.3,2484.5,3131.0,3460.9,3543.7,3932.8,4315.6,4987.4,5747.6,6317.1,7368.5,7997.3,8983.1,10427.2,11395.4,12408.2,13524.6,15223.9,15871.2,16024.2,16533.0,17490.6,18116.3,19138.0,19893.5,20744.6,21524.2,22685.5,23765.5,25554.9,26592.9,27221.0,27670.4,28996.1,30462.4,31856.3,33670.4,34558.8,33745.1,34238.9,31429.1,32105.6,37403.5,38482.4,39789.5,40434.6,42191.0,43440.3,45013.7,45141.4,49067.2,53664.9
 "34000","New Jersey",2,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance ","Millions of dollars",2.8,2.8,2.8,2.7,2.5,2.6,2.5,2.7,16.9,24.4,26.6,30.1,38.5,51.1,68.5,84.7,84.7,76.4,78.4,82.6,73.4,101.0,120.2,130.2,134.1,159.9,182.8,198.4,231.5,203.1,244.7,293.1,306.1,328.1,383.8,396.8,423.6,565.7,646.7,734.3,837.5,905.1,1002.4,1116.3,1395.6,1554.7,1617.5,1734.7,1901.7,2185.7,2538.4,2836.5,3332.8,3650.4,4023.7,4568.1,5185.2,5769.1,6418.7,7294.1,7778.0,7879.9,8245.5,8665.0,8849.7,9356.4,9841.9,10370.3,10716.9,11448.1,12065.7,12938.2,13491.0,13970.3,14353.1,15067.8,15955.8,16951.0,17739.3,18193.7,17775.3,17927.5,14533.0,14659.0,19425.4,20159.2,20906.7,21488.4,22695.2,23604.8,24632.5,24677.5,26739.6,29160.2
 "34000","New Jersey",2,SAINC4,38,"...","  Employer contributions for government social insurance ","Millions of dollars",0.3,0.2,0.2,0.3,0.1,0.1,0.2,0.1,40.7,44.2,59.9,64.3,83.9,89.4,108.6,118.0,128.4,193.2,161.6,150.8,107.9,128.9,163.3,173.3,186.0,210.9,231.8,250.3,282.4,266.1,312.1,367.0,388.6,443.0,485.7,484.2,510.9,646.4,699.5,800.4,991.4,1053.2,1167.9,1368.1,1735.4,1906.2,1926.2,2198.0,2413.9,2801.8,3209.2,3480.6,4035.7,4346.9,4959.4,5859.1,6210.2,6639.1,7105.9,7929.7,8093.2,8144.2,8287.4,8825.6,9266.6,9781.6,10051.6,10374.3,10807.3,11237.3,11699.8,12616.8,13101.9,13250.7,13317.3,13928.3,14506.6,14905.3,15931.1,16365.1,15969.9,16311.4,16896.1,17446.6,17978.0,18323.3,18882.8,18946.2,19495.9,19835.4,20381.2,20464.0,22327.6,24504.7
 "34000","New Jersey",2,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),516.4,546.3,597.2,683.6,736.5,808.8,828.3,891.0,976.1,1042.3,692.2,777.0,862.9,920.0,1021.4,1096.5,1213.4,1323.5,1521.8,1686.6,1893.6,3164.6,3117.4,3212.7,3417.9,3513.4,3682.9,3887.3,4061.4,4419.7,4992.1,5706.5,6657.7,7275.0,7760.3,8101.2,8526.1,8951.6,9537.1,10071.1,10488.2,10338.1,10353.6,10312.1,12065.7,12251.3,12234.0,13365.6,15321.5,18081.6,19596.3,21496.3,24547.0,25181.4,22830.8,23084.6,26154.1,28605.5,33892.2,40310.5,39569.1,31131.3,35060.1,39121.1,39765.2,40789.1,43677.4,45673.0,47414.9,50577.6,55140.5,61756.0,65316.4,68871.9,77217.2
