GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "56000","Wyoming",7,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",439771,471336,519601,588624,582012,581533,567052,615869,660019,701350,711112,752484,788538,829274,858977,878880,906298,935631,958333,1025405,1093646,1218567,1347928,1497541,1684506,1968637,2302703,2607391,2890363,3375638,4033706,4715704,5507299,6294249,6611457,6568956,6848332,7156130,7125342,6833645,6993870,7632006,8231000,8650746,9122246,9646841,10085729,10563190,11043368,11864553,12615139,13476758,14545290,15440766,15905302,16937217,18287423,20004393,22895543,24408327,27002529,24912751,26185429,28699871,30844405,30694095,32679633,32755555,31090130,32487400,34025191,35592602,37866368,40866558,42584713
 "56000","Wyoming",7,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",37031,32270,35075,54304,59272,58420,51194,55591,66440,67941,65811,73279,80841,80198,86648,97116,77523,81196,88972,101040,112027,137671,146196,153070,155685,206318,278145,279797,333559,390466,477281,624434,712980,848218,803966,706287,691568,723492,650337,657323,678400,787219,844560,860288,897325,974542,1029570,1070878,1334153,1476870,1590792,1724183,1958056,1960419,1616267,1535498,1617365,2081302,2769028,3053461,3166205,2006852,2337188,2640179,3363878,3416201,3589550,3523579,3099126,3324343,3207398,3546479,4002772,4926079,5766813
 "56000","Wyoming",7,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",402740,439066,484526,534320,522740,523113,515858,560278,593579,633409,645301,679205,707697,749076,772329,781764,828775,854435,869361,924365,981619,1080896,1201732,1344471,1528821,1762319,2024558,2327594,2556804,2985172,3556425,4091270,4794319,5446031,5807491,5862669,6156764,6432638,6475005,6176322,6315470,6844787,7386440,7790458,8224921,8672299,9056159,9492312,9709215,10387683,11024347,11752575,12587234,13480347,14289035,15401719,16670058,17923091,20126515,21354866,23836324,22905899,23848241,26059692,27480527,27277894,29090083,29231976,27991004,29163057,30817793,32046123,33863596,35940479,36817900
 "56000","Wyoming",7,SAINC50,20,"...","Population (persons) 1/","Number of persons",269000,277000,290000,291000,293000,290000,293000,307000,312000,314000,315000,320000,331000,337000,333000,336000,339000,332000,323000,322000,324000,329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564405,566858,575497,580930,580949,583645,581983,576248,574801,575341,577605,579483,581381
 "56000","Wyoming",7,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1635,1702,1792,2023,1986,2005,1935,2006,2115,2234,2257,2352,2382,2461,2580,2616,2673,2818,2967,3184,3375,3704,4038,4404,4856,5571,6317,6853,7309,8203,9361,10436,11614,12801,13056,12872,13564,14321,14376,14327,15037,16650,18142,18836,19565,20392,21000,21773,22622,24241,25704,27404,29426,31215,31810,33642,35921,38907,43805,45634,49451,44499,46395,50630,53596,52836,56252,56122,53421,56377,59195,61863,65558,70522,73248
 "56000","Wyoming",7,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1497,1585,1671,1836,1784,1804,1761,1825,1902,2017,2049,2123,2138,2223,2319,2327,2445,2574,2692,2871,3030,3285,3600,3954,4408,4987,5554,6118,6466,7254,8254,9054,10111,11076,11468,11488,12194,12873,13064,12949,13579,14933,16281,16963,17641,18332,18856,19565,19889,21223,22463,23898,25465,27252,28577,30592,32744,34859,38507,39925,43653,40914,42254,45972,47751,46956,50073,50085,48096,50609,53615,55699,58628,62022,63328
 "56000","Wyoming",7,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",37031,32270,35075,54304,59272,58420,51194,55591,66440,67941,65811,73279,80841,80198,86648,97116,77523,81196,88972,101040,112027,137671,146196,153070,155685,206318,278145,279797,333559,390466,477281,624434,712980,848218,803966,706287,691568,723492,650337,657323,678400,787219,844560,860288,897325,974542,1029570,1070878,1334153,1476870,1590792,1724183,1958056,1960419,1616267,1535498,1617365,2081302,2769028,3053461,3166205,2006852,2337188,2640179,3363878,3416201,3589550,3523579,3099126,3324343,3207398,3546479,4002772,4926079,5766813
 "56000","Wyoming",7,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",35543,30704,33172,51676,56193,55067,47800,51980,62877,64421,61817,68166,74824,73305,77865,88148,68617,71735,79691,87867,100629,124655,132131,138787,142270,188404,253527,254154,304540,360467,447800,592603,675856,804987,759538,660463,644242,676792,605252,612035,630779,735085,788925,814264,841625,921073,973735,1013675,1276806,1416895,1525805,1655117,1886704,1883198,1541256,1459504,1534098,1982262,2662722,2943735,3043709,1881437,2196089,2521352,3235301,3278744,3458951,3390486,2965569,3185335,3050025,3383238,3836056,4752693,5590235
 "56000","Wyoming",7,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",35543,30704,33172,51676,56193,55067,47800,51980,62877,64421,61817,68166,74824,73305,77865,88148,68617,71735,79691,87867,100629,124655,132131,138787,142270,188404,253527,254154,304540,360467,447800,592603,675856,804987,759538,660463,644242,676792,605252,612035,630779,735085,788925,814264,841625,921073,973735,1013675,1276806,1416895,1525805,1655117,1886704,1883198,1541256,1459504,1534098,1982262,2662722,2943735,3043709,1881437,2196089,2521352,3235301,3278744,3458951,3390486,2965569,3185335,3050025,3383238,3836056,4752693,5590235
 "56000","Wyoming",7,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",38712,35283,36522,55040,60479,59934,52878,57207,68354,70822,68773,75275,82342,81726,86368,97131,78754,78814,87664,98246,112935,137499,149576,159358,164310,218571,291986,318616,359078,421437,520636,669693,796110,934899,911904,838935,817845,866547,778408,757282,749383,825888,903294,929945,958522,1032605,1089422,1147709,1417320,1568983,1687897,1860712,2099248,2119355,1830762,1749949,1835622,2275929,2979426,3288546,3578064,2409718,2676481,2953111,3732453,3819533,4015823,3917415,3572736,3748224,3518743,3842849,4322163,5287100,6094336
