GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "53000","Washington",8,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",888333,905625,893711,1155598,1682876,1849830,1931284,1891313,1831115,2206376,2409483,2733405,3006733,2942313,2982685,3325326,2932563,3072833,3101492,3591349,3893570,4016110,4466549,4561965,4898934,4988976,5408394,5585066,5414642,5277255,5024801,5314174,5509592,5473218,5824558,5934280,6182004,6416347,7575191,7641345,7273370,7830257,9162419,10106206,9876255,10180242,9927429,9612868,9820781,9626361,9568955,10286297,10478907,13113351
 "53000","Washington",8,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",376112,381085,364499,406164,539473,518355,512196,595103,581140,732483,953915,954143,1184094,1199177,1114109,1243323,1102426,1149700,1186830,1395813,1448502,1639260,1600522,1679722,1798355,1810089,1752598,1785853,1777978,1894737,1812220,1947050,1967445,1774499,1732836,1907299,2070370,1841180,2371529,2215083,1831610,2213864,2590130,2646629,2962887,3450849,2952221,2532341,2620153,2713396,2988286,3177698,3456903,4679646
 "53000","Washington",8,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",215856,212268,195891,223068,299490,257608,241055,286221,262782,375019,536039,495140,673899,672220,552305,674055,535801,590685,627847,804205,760319,907112,906295,889434,1008844,960469,889554,818329,883011,867002,803437,1083531,983908,963185,890440,844480,1077081,1003309,1111597,973276,944733,1034839,1062627,1216204,1377794,1506071,1340616,1195733,1166459,1220996,1429916,1663895,1926152,2312447
 "53000","Washington",8,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",195312,193411,179939,204817,277535,235708,214937,258637,234653,339650,497313,452055,635842,640714,518592,642144,506304,559876,589459,766561,691598,834739,830279,801423,928041,874538,812105,735708,801868,802568,723742,994930,864746,834893,769118,715740,932125,865873,920715,769364,742586,825280,844938,960093,1076480,1209954,1065988,941626,927746,968957,1166385,1405125,1657716,2028397
 "53000","Washington",8,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",10051,9335,7127,8482,10118,10006,9802,10801,10076,12222,14764,21967,17120,13948,12540,13337,8709,8196,10353,11717,10474,15451,9432,8946,7834,6747,6501,13244,8135,6496,6123,7337,6451,4756,5118,6585,7959,6304,6937,5783,5788,14936,18619,6183,6512,7448,4481,2762,3239,5110,5156,4766,4809,7212
 "53000","Washington",8,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",10493,9522,8825,9769,11837,11894,16316,16783,18053,23147,23962,21118,20937,17558,21173,18574,20788,22613,28035,25927,58247,56922,66584,79065,72969,79184,70948,69377,73008,57938,73572,81264,112711,123536,116204,122155,136997,131132,183945,198129,196359,194623,199070,249928,294802,288669,270147,251345,235474,246929,258375,254004,263627,276838
 "53000","Washington",8,SAINC45,40,"...","  Dairy products ","Thousands of dollars",112761,120997,134539,144771,170466,195408,208299,240113,252508,289150,339614,378095,413822,436440,472327,463211,476047,465864,472340,492850,556344,599294,557943,645710,635005,677191,684172,788075,728143,842541,820245,711168,822000,671040,671792,857010,832165,686196,1059264,1000032,681912,947646,1273464,1156548,1295600,1620073,1133136,1093950,1185366,1128624,1278396,1189475,1205780,1687031
 "53000","Washington",8,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",47495,47820,34069,38325,69517,65339,62842,68769,65850,68314,78262,80908,96373,90517,89477,106057,90578,93151,86643,98758,131839,132854,136284,144578,154506,172429,178872,179449,166824,185194,188538,152351,161537,140274,170604,205809,161124,151675,200668,241775,204965,231379,254039,273877,289493,324705,478469,242658,268328,363776,279974,324328,324971,680168
 "53000","Washington",8,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",512221,524540,529212,749434,1143403,1331475,1419088,1296210,1249975,1473893,1455568,1779262,1822639,1743136,1868576,2082003,1830137,1923133,1914662,2195536,2445068,2376850,2866027,2882243,3100579,3178887,3655796,3799213,3636664,3382518,3212581,3367124,3542147,3698719,4091722,4026981,4111634,4575167,5203662,5426262,5441760,5616393,6572289,7459577,6913368,6729393,6975208,7080527,7200628,6912965,6580669,7108599,7022004,8433705
 "53000","Washington",8,SAINC45,70,"...","  Total grains ","Thousands of dollars",147467,187735,166705,301732,453316,500133,548467,504441,328997,469936,476071,726767,741454,607432,753084,799886,618953,568854,428565,712942,755354,521215,603098,541701,562694,663191,882916,768354,851162,603638,450390,545977,542978,578949,603537,667998,550191,637741,959571,903794,888023,974415,1220145,1429726,1255870,1080045,784926,843854,938592,1040508,989186,1134474,1112343,1524873
