GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "24000","Maryland",2,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",5835385,6662253,7775285,8387046,7651592,7770216,8608007,9269864,9653826,11921534,12580099,12847242,13769494,14262215,14486365,15006360,15454814,16615426,16979301,17040311,18020105,19248296,19131578
 "24000","Maryland",2,SAINC70,2,"..."," Output ","Thousands of dollars",143745,169171,158895,149227,161469,150855,187347,215266,185873,203740,274654,307697,324106,327009,363261,406765,420538,465341,499175,510392,517859,539132,517833
 "24000","Maryland",2,SAINC70,3,"..."," Contributions ","Thousands of dollars",3796702,4264982,4875847,5170850,4858188,4993108,5510315,5957649,6271186,7480440,7911895,7939964,8416616,9043202,9144132,9321102,9512833,10084799,10253944,10322032,10817115,11387466,11127987
 "24000","Maryland",2,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",1901764,2036882,2135304,2103881,2226253,2366855,2599970,2860700,3074419,3243086,3518345,3340383,3387844,4151198,4165160,4042609,3991390,4019513,4027762,4114145,4131984,4065768,3642229
 "24000","Maryland",2,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",972724,840276,853819,1036171,960543,1037208,1193897,1421648,1596879,1819959,2098448,2278890,2550018,2605908,2769881,2961934,2999435,3201256,3143631,3096062,3219811,3374652,3598693
 "24000","Maryland",2,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",806416,1079424,1144027,919644,1132454,1184144,1233051,1177308,1066336,965769,1027392,614234,299513,979749,810550,474848,352535,211873,316977,438377,317723,93059,-614697
 "24000","Maryland",2,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",266369,286353,296353,297293,294725,296358,360369,477010,597077,661098,667159,754956,862419,892550,947990,1012592,1059958,1071725,1066329,1090098,1112309,1137189,1176066
 "24000","Maryland",2,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",143745,169171,158895,149227,161469,150855,187347,215266,185873,203740,274654,307697,324106,327009,363261,406765,420538,465341,499175,510392,517859,539132,517833
 "24000","Maryland",2,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",1894938,2228100,2740543,3066969,2631935,2626253,2910345,3096949,3196767,4237354,4393550,4599581,5028772,4892004,4978972,5278493,5521443,6065286,6226182,6207887,6685131,7321698,7485758
 "24000","Maryland",2,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",1894938,2228100,2740543,3066969,2631935,2626253,2910345,3096949,3196767,4237354,4393550,4599581,5028772,4892004,4978972,5278493,5521443,6065286,6226182,6207887,6685131,7321698,7485758
