GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "40000","Oklahoma",6,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",2998110,3112641,3485970,3931949,3823957,3824792,4122768,4304348,4244417,5022028,5180617,5000353,5128461,5262649,5175925,5310239,5523153,5729723,5480416,5550471,5434688,5260105,4612052
 "40000","Oklahoma",6,SAINC70,2,"..."," Output ","Thousands of dollars",50346,67475,67416,67160,73108,75116,92837,103366,78152,61052,70096,75920,76097,78192,92133,103380,107626,118747,122305,125903,140563,157316,169540
 "40000","Oklahoma",6,SAINC70,3,"..."," Contributions ","Thousands of dollars",1932647,2005762,2207388,2448357,2438759,2453013,2648060,2791918,2787492,3195149,3332416,3224461,3275480,3465744,3438483,3519166,3607444,3656335,3514196,3570628,3493142,3373431,2950710
 "40000","Oklahoma",6,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",917530,966358,996222,1031925,1126669,1156350,1266189,1382854,1408719,1429322,1554311,1524489,1498596,1747031,1793174,1831473,1799361,1701694,1670281,1716688,1692159,1644073,1458908
 "40000","Oklahoma",6,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",588967,613882,606202,658580,603395,703519,825739,918629,944980,971833,1003433,1040694,1080114,1120283,1206511,1288224,1264546,1333116,1360458,1336491,1332361,1428099,1514057
 "40000","Oklahoma",6,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",74168,90989,125196,106474,259866,182394,151153,154554,127189,103863,201182,145405,75273,272912,224817,182492,182025,25231,-38359,24566,14300,-125339,-403043
 "40000","Oklahoma",6,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",304741,328962,332240,334031,336516,345553,382134,413037,414702,414678,419792,414310,419306,432028,453979,464137,460416,462094,470487,481534,486061,498629,517434
 "40000","Oklahoma",6,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",50346,67475,67416,67160,73108,75116,92837,103366,78152,61052,70096,75920,76097,78192,92133,103380,107626,118747,122305,125903,140563,157316,169540
 "40000","Oklahoma",6,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",1015117,1039404,1211166,1416432,1312090,1296663,1381871,1409064,1378773,1765827,1778105,1699972,1776884,1718713,1645309,1687693,1808083,1954641,1843915,1853940,1800983,1729358,1491802
 "40000","Oklahoma",6,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",1015117,1039404,1211166,1416432,1312090,1296663,1381871,1409064,1378773,1765827,1778105,1699972,1776884,1718713,1645309,1687693,1808083,1954641,1843915,1853940,1800983,1729358,1491802
 "40000","Oklahoma",6,SAINC70,11,"...","  Interest ","Thousands of dollars",918445,949038,1124382,1327038,1196998,1159451,1244091,1262769,1234338,1626112,1625591,1526376,1585337,1467831,1350953,1419349,1538816,1645116,1533097,1559324,1497002,1416164,1201168
