GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "32000","Nevada",8,SAINC50,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",282563,293211,338427,388886,454771,501956,541405,629750,658561,706980,747709,818040,896083,993131,1185849,1329977,1443118,1544998,1630372,1731797,2013619,2278607,2560413,2860381,3196764,3630058,4025238,4543971,5170461,5977935,7225731,8372017,9681438,10998173,11752694,12530750,13634293,14791280,15979144,17406994,19826291,22328914,25039231,27543572,30459859,32932912,36442306,40075451,44336734,48450166,54217238,58623619,64312598,68026741,69952742,74518428,82524683,92194143,99485129,103705970,102535875,96982751,100750401,104596400,108696140,108914362,115514106,125088591,129879146,138846976,148408130,159292887,170269224,192006059,197290898
 "32000","Nevada",8,SAINC50,15,"..."," Less: Personal current taxes ","Thousands of dollars",31443,25250,33192,43563,60604,55945,63347,68743,76466,83057,84081,86636,101788,120401,138512,162522,148109,155106,168042,182393,249584,325841,284009,288871,340105,385688,441159,396127,523566,638759,835764,1031927,1137727,1325188,1325943,1322606,1425246,1624414,1791405,2034552,2373370,2679173,3038372,3094651,3469789,3856532,4146129,4573435,5497698,5910871,6858874,7444416,8306492,8346570,7440788,7384519,8651687,10621877,11342576,11726083,10498131,8141014,8361027,9246358,9926193,11375227,11591306,13024104,14587469,14636579,15494724,15931873,17403025,21397302,26104785
 "32000","Nevada",8,SAINC50,16,"...","Equals: Disposable personal income ","Thousands of dollars",251120,267961,305235,345323,394167,446011,478058,561007,582095,623923,663628,731404,794295,872730,1047337,1167455,1295009,1389892,1462330,1549404,1764035,1952766,2276404,2571510,2856659,3244370,3584079,4147844,4646895,5339176,6389967,7340090,8543711,9672985,10426751,11208144,12209047,13166866,14187739,15372442,17452921,19649741,22000859,24448921,26990070,29076380,32296177,35502016,38839036,42539295,47358364,51179203,56006106,59680171,62511954,67133909,73872996,81572266,88142553,91979887,92037744,88841737,92389374,95350042,98769947,97539135,103922800,112064487,115291677,124210397,132913406,143361014,152866199,170608757,171186113
 "32000","Nevada",8,SAINC50,20,"...","Population (persons) 1/","Number of persons",156000,157000,162000,168000,181000,195000,213000,237000,250000,260000,269000,279000,291000,315000,352000,397000,426000,444000,446000,449000,464000,480000,493223,519989,546736,568910,596713,619847,646823,678134,719345,765121,810215,847656,881538,901978,924921,951032,980614,1023374,1075023,1137382,1220695,1296171,1351367,1411215,1499298,1581578,1666320,1764104,1853191,1934718,2018741,2098399,2173791,2248850,2346222,2432143,2522658,2601072,2653630,2684665,2701967,2710520,2739941,2770049,2809771,2857017,2905604,2955631,3011627,3068943,3115648,3146402,3177772
 "32000","Nevada",8,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1811,1868,2089,2315,2513,2574,2542,2657,2634,2719,2780,2932,3079,3153,3369,3350,3388,3480,3656,3857,4340,4747,5191,5501,5847,6381,6746,7331,7994,8815,10045,10942,11949,12975,13332,13893,14741,15553,16295,17009,18443,19632,20512,21250,22540,23337,24306,25339,26608,27464,29256,30301,31858,32418,32180,33136,35173,37907,39437,39870,38640,36125,37288,38589,39671,39319,41112,43783,44700,46977,49278,51905,54650,61024,62085
 "32000","Nevada",8,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1610,1707,1884,2055,2178,2287,2244,2367,2328,2400,2467,2622,2730,2771,2975,2941,3040,3130,3279,3451,3802,4068,4615,4945,5225,5703,6006,6692,7184,7873,8883,9593,10545,11411,11828,12426,13200,13845,14468,15021,16235,17276,18023,18862,19972,20604,21541,22447,23308,24114,25555,26453,27743,28441,28757,29853,31486,33539,34940,35362,34684,33092,34193,35178,36048,35212,36986,39224,39679,42025,44133,46713,49064,54223,53870
 "32000","Nevada",8,SAINC50,60,"...","Personal current taxes ","Thousands of dollars",31443,25250,33192,43563,60604,55945,63347,68743,76466,83057,84081,86636,101788,120401,138512,162522,148109,155106,168042,182393,249584,325841,284009,288871,340105,385688,441159,396127,523566,638759,835764,1031927,1137727,1325188,1325943,1322606,1425246,1624414,1791405,2034552,2373370,2679173,3038372,3094651,3469789,3856532,4146129,4573435,5497698,5910871,6858874,7444416,8306492,8346570,7440788,7384519,8651687,10621877,11342576,11726083,10498131,8141014,8361027,9246358,9926193,11375227,11591306,13024104,14587469,14636579,15494724,15931873,17403025,21397302,26104785
 "32000","Nevada",8,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",30087,23718,31442,41453,58268,53447,60757,65904,73446,79774,81019,82060,96352,114621,131996,154779,139488,146395,158958,172626,239435,314029,269428,274888,326415,368486,421832,375976,502265,616460,810657,1000364,1098869,1287084,1285919,1279893,1381841,1575351,1736274,1979023,2313586,2605894,2959389,3011239,3354761,3746794,4026204,4446907,5355007,5754117,6691413,7264740,8094826,8127580,7175183,7103493,8312688,10236698,10924041,11342879,10140141,7822893,8024348,8929497,9610822,11058755,11262358,12629482,14168357,14207679,15051304,15474841,16932602,20896980,25583512
 "32000","Nevada",8,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",30087,23718,31442,41453,58268,53447,60757,65904,73446,79774,81019,82060,96352,114621,131996,154779,139488,146395,158958,172626,239435,314029,269428,274888,326415,368486,421832,375976,502265,616460,810657,1000364,1098869,1287084,1285919,1279893,1381841,1575351,1736274,1979023,2313586,2605894,2959389,3011239,3354761,3746794,4026204,4446907,5355007,5754117,6691413,7264740,8094826,8127580,7175183,7103493,8312688,10236698,10924041,11342879,10140141,7822893,8024348,8929497,9610822,11058755,11262358,12629482,14168357,14207679,15051304,15474841,16932602,20896980,25583512
 "32000","Nevada",8,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",33096,27630,34071,44599,61731,58395,65718,72448,80423,87324,89575,91256,105690,126058,146362,171964,160288,163601,179267,199167,271268,354415,327826,333401,386206,460324,526719,526484,615511,748300,938427,1141077,1294532,1515565,1548012,1610460,1601062,1823132,2014302,2269854,2634644,2930320,3299729,3415154,3759860,4154083,4472837,4962998,5917410,6372587,7382394,8157562,9074435,9253743,8533680,8527025,9790424,11796589,12796432,13395923,13088623,10584765,10799360,11448805,12123320,13193234,13472314,14876689,16659127,16737717,17614641,17946870,19423011,23798276,28320275
