GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "38000","North Dakota",4,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",380758,393065,480157,602559,615004,602814,612370,611866,600954,741612,812492,857625,958527,1023533,1058544,1179652,1287470,1372151,1382590,1456454,1458206,1468882,1360690
 "38000","North Dakota",4,SAINC70,2,"..."," Output ","Thousands of dollars",10866,14256,15749,15069,17180,23853,31281,31706,22359,13509,13809,14657,14984,16152,17082,17464,18078,18322,19272,21523,26698,29133,31826
 "38000","North Dakota",4,SAINC70,3,"..."," Contributions ","Thousands of dollars",257322,266334,312719,376638,391649,385582,390221,393774,397451,479538,534916,566245,622867,692682,731463,819877,886720,921371,923314,966734,951622,949918,872856
 "38000","North Dakota",4,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",144752,153859,161030,165786,185474,192203,199353,207388,216307,230973,271149,289522,302191,377983,421464,477566,504048,488913,483310,498537,471736,460087,416848
 "38000","North Dakota",4,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",60551,62357,65201,76202,69562,79031,85322,88658,94584,91407,96355,106663,116338,132639,166416,189780,200006,215286,212648,210493,229817,247545,264105
 "38000","North Dakota",4,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",46246,54974,58115,48235,73290,76387,84900,85106,74358,81292,112432,118474,105483,144472,132730,143136,151072,119709,118368,135109,87998,53911,-12879
 "38000","North Dakota",4,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",48821,50784,53463,56418,59802,60638,60412,65330,69724,71783,76171,79042,95354,117024,139400,162114,171048,172240,171566,174458,180619,187764,197448
 "38000","North Dakota",4,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",10866,14256,15749,15069,17180,23853,31281,31706,22359,13509,13809,14657,14984,16152,17082,17464,18078,18322,19272,21523,26698,29133,31826
 "38000","North Dakota",4,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",112570,112475,151689,210852,206175,193379,190868,186386,181144,248565,263767,276723,320676,314699,309999,342311,382672,432458,440004,468197,479886,489831,456008
 "38000","North Dakota",4,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",112570,112475,151689,210852,206175,193379,190868,186386,181144,248565,263767,276723,320676,314699,309999,342311,382672,432458,440004,468197,479886,489831,456008
 "38000","North Dakota",4,SAINC70,11,"...","  Interest ","Thousands of dollars",81477,87687,133223,192744,182683,164876,159321,151911,152385,224957,238126,250239,286165,274922,271574,298569,333570,378278,383689,407468,406192,399646,356604
 "38000","North Dakota",4,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",81700,63510,70305,92038,92942,74209,70036,72536,62492,51572,48607,50848,60804,56449,54120,64774,72808,95275,100782,96573,105864,111649,112272
 "38000","North Dakota",4,SAINC70,13,"...","   Imputed interest on plans' claims on employers 3/","Thousands of dollars",-223,24177,62918,100706,89741,90667,89285,79375,89893,173385,189519,199391,225361,218473,217454,233795,260762,283003,282907,310895,300328,287997,244332
 "38000","North Dakota",4,SAINC70,14,"...","  Dividends ","Thousands of dollars",31093,24788,18466,18108,23492,28503,31547,34475,28759,23608,25641,26484,34511,39777,38425,43742,49102,54180,56315,60729,73694,90185,99404
 "38000","North Dakota",4,SAINC70,15,"...","Current expenditures, accrual basis ","Thousands of dollars",380758,393065,480157,602559,615004,602814,612370,611866,600954,741612,812492,857625,958527,1023533,1058544,1179652,1287470,1372151,1382590,1456454,1458206,1468882,1360690
 "38000","North Dakota",4,SAINC70,16,"..."," Administrative expenses ","Thousands of dollars",10866,14256,15749,15069,17180,23853,31281,31706,22359,13509,13809,14657,14984,16152,17082,17464,18078,18322,19272,21523,26698,29133,31826
 "38000","North Dakota",4,SAINC70,17,"..."," Imputed income payments on assets to persons ","Thousands of dollars",112570,112475,151689,210852,206175,193379,190868,186386,181144,248565,263767,276723,320676,314699,309999,342311,382672,432458,440004,468197,479886,489831,456008
 "38000","North Dakota",4,SAINC70,18,"...","  Interest ","Thousands of dollars",81477,87687,133223,192744,182683,164876,159321,151911,152385,224957,238126,250239,286165,274922,271574,298569,333570,378278,383689,407468,406192,399646,356604
 "38000","North Dakota",4,SAINC70,19,"...","  Dividends ","Thousands of dollars",31093,24788,18466,18108,23492,28503,31547,34475,28759,23608,25641,26484,34511,39777,38425,43742,49102,54180,56315,60729,73694,90185,99404
 "38000","North Dakota",4,SAINC70,20,"..."," Benefit payments and withdrawals ","Thousands of dollars",113395,119342,129787,140291,152394,163212,176618,189313,207502,226997,241815,253055,273834,303020,332566,362173,390496,426920,459387,489762,526061,531688,521672
 "38000","North Dakota",4,SAINC70,21,"..."," Net change in benefit entitlements 4/","Thousands of dollars",143927,146992,182932,236347,239255,222370,213603,204461,189949,252541,293101,313190,349033,389662,398897,457704,496224,494451,463927,476972,425561,418230,351184
 "38000","North Dakota",4,SAINC70,22,"...","Cash flow ","Thousands of dollars",97904,67841,61899,87406,76224,55316,39418,39980,25698,-2136,-8850,-4675,18189,26717,48713,80773,84390,91739,62652,30968,37235,76322,119731
 "38000","North Dakota",4,SAINC70,23,"..."," Actual employer and household contributions ","Thousands of dollars",109372,113141,118664,132620,129364,139669,145734,153988,164308,163190,172526,185705,211692,249663,305816,351894,371054,387526,384214,384951,410436,435309,461553
 "38000","North Dakota",4,SAINC70,24,"..."," Monetary income receipts on assets ","Thousands of dollars",112793,88298,88771,110146,116434,102712,101583,107011,91251,75180,74248,77332,95315,96226,92545,108516,121910,149455,157097,157302,179558,201834,211676
 "38000","North Dakota",4,SAINC70,25,"..."," Less: Benefit payments and withdrawals ","Thousands of dollars",113395,119342,129787,140291,152394,163212,176618,189313,207502,226997,241815,253055,273834,303020,332566,362173,390496,426920,459387,489762,526061,531688,521672
 "38000","North Dakota",4,SAINC70,26,"..."," Less: Administrative expenses ","Thousands of dollars",10866,14256,15749,15069,17180,23853,31281,31706,22359,13509,13809,14657,14984,16152,17082,17464,18078,18322,19272,21523,26698,29133,31826
 "38000","North Dakota",4,SAINC70,27,"...","Employers' normal cost ","Thousands of dollars",95931,103075,107567,109368,125672,131565,138941,142058,146583,159190,194978,210480,206837,260959,282064,315452,333000,316673,311744,324079,291117,272323,219400
 "38000","North Dakota",4,SAINC70,28,"...","Interest accrued on benefit entitlements ","Thousands of dollars",187156,202360,223109,239462,247335,265538,284410,303271,323194,343072,358036,385780,403839,379623,402921,431589,462470,495439,523415,541730,560842,578012,668329
 "38000","North Dakota",4,SAINC70,29,"...","Benefit entitlements ","Thousands of dollars",3355710,3703150,3978557,4258507,4813671,5159869,5505108,5871916,6235704,6787135,7697574,8062798,8499046,10029007,10732608,11505506,12355285,13073531,13538925,14047952,14485722,15081693,14090935
 "38000","North Dakota",4,SAINC70,30,"...","Pension plan assets ","Thousands of dollars",2952753,2654510,2300121,2849025,3165189,3536510,4061921,4237491,3083254,3355840,3709758,3555568,3991651,4592665,4887727,4986467,5280241,6000878,5766545,6539761,7285763,8186633,7248384
 "38000","North Dakota",4,SAINC70,31,"...","Plans' claims on employers ","Thousands of dollars",402957,1048640,1678436,1409482,1648482,1623359,1443187,1634425,3152450,3431295,3987816,4507230,4507395,5436342,5844881,6519039,7075044,7072653,7772380,7508191,7199959,6895060,6842551
