GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "20000","Kansas",4,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",1895523,2284194,2477281,3426458,4731773,4324430,3664568,3907624,3642258,4602489,7188017,6418430,5907695,6025306,6137540,6914281,6088655,6512080,7293258,7875394,7697056,8035642,8058697,8135387,8228482,8382134,8392134,8094096,9157623,8525022,8417566,9119070,9165744,9329386,10671532,10837552,11883539,12131594,14007882,14566223,14257798,16809287,17253890,18447191,17973954,19435877,16029581,16452075,17181900,18025293,18845541,20145964,24343801,27670108
 "20000","Kansas",4,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",1341758,1494992,1726779,2351820,2802268,2189991,1837633,2263816,2575655,3386924,4437801,4064934,4059761,4067918,3959985,4473205,4124025,4298958,5000903,5338986,5422240,6040535,5735107,5775030,5754782,5575803,5219882,5142081,5505631,5166682,5836719,6553454,6646893,6525702,7739508,7991695,8623886,8734843,9174371,8982001,7960976,9611686,11155257,11316378,11321966,13344185,10490759,9981355,11069835,11576976,12333206,12178222,14537184,16952990
 "20000","Kansas",4,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",1229449,1379260,1615073,2241192,2673344,2055541,1695768,2107356,2417209,3219373,4257329,3874393,3845505,3860923,3746508,4275564,3928937,4110742,4826909,5174301,5236478,5853440,5572364,5604510,5595812,5406980,5044246,4936473,5305699,4935861,5598431,6337226,6377747,6262572,7441539,7606804,8258289,8396201,8695108,8472400,7571711,9133186,10560169,10745824,10680848,12526281,9838324,9399366,10422834,10921281,11606564,11415568,13772140,15756020
 "20000","Kansas",4,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",1039319,1191383,1418739,1983174,2301320,1709743,1350970,1754831,2052658,2809265,3815374,3484346,3425730,3390412,3322252,3863774,3544384,3705781,4428581,4804185,4864922,5414990,5139362,5225759,5211365,5065485,4730691,4522002,4804167,4616865,5302544,5934365,5991070,5956709,7096189,7098628,7721027,7888272,8140153,7902726,7035909,8445648,9678224,9886510,9866476,11660760,9286706,8813914,9730510,10233716,10884957,10798741,12736337,14792063
 "20000","Kansas",4,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",176435,175520,183858,244173,354854,322358,321154,327145,336062,373957,396937,353396,388647,435673,393455,380667,348340,369056,362437,335066,331493,393899,389463,328058,332310,297444,272651,379108,466140,286355,264973,371780,360174,284495,317541,478399,506987,477378,521353,507794,467395,623127,815296,792607,751987,801988,492954,529844,636920,637856,671020,563184,979943,907615
 "20000","Kansas",4,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",13695,12357,12476,13845,17170,23440,23644,25380,28489,36151,45018,36651,31128,34838,30801,31123,36213,35905,35891,35050,40063,44551,43539,50693,52137,44051,40904,35363,35392,32641,30914,31081,26503,21368,27809,29777,30275,30551,33602,61880,68407,64411,66649,66707,62385,63533,58664,55608,55404,49709,50587,53643,55860,56342
 "20000","Kansas",4,SAINC45,40,"...","  Dairy products ","Thousands of dollars",88057,94533,95162,95512,102286,110978,119335,133011,136362,146429,156865,170998,192198,186682,190174,167765,170565,163584,155000,149760,163020,162925,141453,151074,135255,142208,143418,168270,162688,191394,195020,177248,231855,236223,254280,339570,328425,296418,419968,454356,346780,430078,540540,516800,590244,744240,534716,530400,588965,565029,665875,686223,694309,1011898
 "20000","Kansas",4,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",24252,21199,16544,15116,26638,23472,22530,23449,22084,21122,23607,19543,22058,20313,23303,29876,24523,24632,18994,14925,22742,24170,21290,19446,23715,26615,32218,37338,37244,39427,43268,38980,37291,26907,43689,45321,37172,42224,59295,55245,42485,48422,54548,53754,50874,73664,117719,51589,58036,90666,60767,76431,70735,185072
 "20000","Kansas",4,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",553765,789202,750502,1074638,1929505,2134439,1826935,1643808,1066603,1215565,2750216,2353496,1847934,1957388,2177555,2441076,1964630,2213122,2292355,2536408,2274816,1995107,2323590,2360357,2473700,2806331,3172252,2952015,3651992,3358340,2580847,2565616,2518851,2803684,2932024,2845857,3259653,3396751,4833511,5584222,6296822,7197601,6098633,7130813,6651988,6091692,5538822,6470720,6112065,6448317,6512335,7967742,9806617,10717118
 "20000","Kansas",4,SAINC45,70,"...","  Total grains ","Thousands of dollars",507198,735861,696613,1009330,1831709,2018322,1718263,1531495,954615,1107479,2623390,2223700,1706842,1814726,2035053,2279872,1788559,2059803,2106777,2316395,2080926,1824202,2161287,2188659,2277755,2622067,3029392,2770358,3383861,3096646,2346983,2336590,2228053,2510740,2646697,2487419,2984088,3047635,4423438,5188935,5908674,6835272,5732695,6730333,6210094,5683224,5178591,6114854,5680103,5947297,5965707,7435185,9135353,9913771
 "20000","Kansas",4,SAINC45,71,"...","   Corn ","Thousands of dollars",60249,74746,88031,119876,208160,313452,270991,278228,199907,103853,309631,282244,223665,239167,179608,272971,217622,236315,254190,274740,383740,336736,390357,446654,404807,490807,719874,742208,804325,755582,612572,803256,671205,737841,659801,736725,753448,912021,1324986,1712251,1785810,2513304,2211673,2419453,1979081,1961563,1865179,2073622,2039193,2293754,2392803,2907098,3560072,4158687
 "20000","Kansas",4,SAINC45,72,"...","   Oats ","Thousands of dollars",913,1211,1907,1539,1783,2017,2265,2947,1765,1096,2174,1496,3941,3831,3398,2681,2991,2735,3442,4652,5598,4711,3674,4646,2244,2837,3318,3086,2939,1885,1437,1010,1116,2109,2695,1630,1551,1288,1499,950,1455,1179,970,788,1055,1664,3876,2404,1308,648,496,706,1103,1994
 "20000","Kansas",4,SAINC45,73,"...","   Sorghum ","Thousands of dollars",91477,111064,135282,160943,256805,311242,217224,211915,129790,184213,373634,319592,158885,215165,252234,328078,376939,374715,467392,473258,413585,283155,309059,344399,369069,323479,527894,562822,610462,448919,347295,340344,362744,361718,254924,276852,324477,391464,551020,588817,708574,803176,611921,471943,527243,765214,806748,797427,612460,624894,650662,1144695,1216359,1097124
 "20000","Kansas",4,SAINC45,74,"...","   Wheat ","Thousands of dollars",315783,501917,429964,644365,1263574,1236560,1125072,913798,554971,690791,1739325,1399657,1108274,1139139,1305210,1498751,1031889,1179587,1007071,1202913,920757,910768,1212429,1051712,1138784,1376806,1347205,1057383,1377354,1331906,1007640,905722,858008,1038646,1330714,976959,1275182,1157135,1638210,2055890,1807637,1779498,1771225,2567008,2097093,1567163,1377960,1374937,1387988,1437056,1294656,1305305,2212448,2390735
 "20000","Kansas",4,SAINC45,75,"...","   Soybeans ","Thousands of dollars",35346,42511,35474,79365,97981,152151,100815,122363,66520,125834,196111,217858,195629,204750,286068,166374,141921,249363,360975,335178,326905,267535,225757,320148,328381,389424,384112,358864,543750,519258,342487,266623,302903,333447,369618,463770,579866,547131,853187,776606,1547371,1683731,1088308,1222911,1568878,1354317,1089541,1835368,1610294,1567742,1604856,2047773,2123614,2241832
 "20000","Kansas",4,SAINC45,76,"...","   Other grains ","Thousands of dollars",3430,4412,5955,3242,3406,2900,1896,2244,1662,1692,2515,2853,16448,12674,8535,11017,17197,17088,13707,25654,30341,21297,20011,21100,34470,38714,46989,45995,45031,39096,35552,19635,32077,36979,28945,31483,49564,38596,54536,54421,57827,54384,48598,48230,36744,33303,35287,31096,28860,23203,22234,29608,21757,23399
 "20000","Kansas",4,SAINC45,80,"...","  Hay, silage, etc. ","Thousands of dollars",19210,23692,23136,33308,52131,56428,52315,55174,57010,47920,68463,65489,83376,87844,93333,103625,107635,78209,114610,149651,144749,122245,97527,100311,133238,126520,93231,137175,180875,181396,150473,137760,181885,175808,134063,195543,122384,165378,226575,226483,233361,191638,174987,211379,285586,253124,193505,187881,201962,238077,254430,236467,340329,467980
 "20000","Kansas",4,SAINC45,110,"...","  Fruits and nuts ","Thousands of dollars",1917,1682,2106,1682,3177,2972,4004,5210,7068,7831,6987,3541,4986,3793,4920,3798,3916,4714,4316,5103,2515,2375,4497,7704,4191,6642,3509,1663,4642,1099,5023,2220,2298,3777,5741,7111,7580,6175,4185,1900,1300,5250,2700,4050,1158,368,553,0,0,0,0,0,0,0
 "20000","Kansas",4,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",805,800,800,800,1000,2000,1800,1500,2000,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "20000","Kansas",4,SAINC45,113,"...","  Tobacco ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "20000","Kansas",4,SAINC45,114,"...","  Cotton ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,76,76,149,247,81,187,177,264,177,120,376,324,886,2006,3580,4743,7482,5252,12065,25995,34162,18646,26843,23714,12766,13917,37792,31564,29838,18782,21636,11642,16172,41292,76405,114387,106309,119339,104085
 "20000","Kansas",4,SAINC45,115,"...","  Other crops 1/","Thousands of dollars",24635,27167,27847,29518,41488,54717,50553,50429,45910,52335,51376,60766,52730,51018,44191,53705,64444,70247,66405,65178,46439,46108,60015,63506,58396,50726,45796,41933,80608,75619,73625,81564,101363,101294,119528,121622,126955,150720,155599,154138,139570,127649,156687,155213,136368,133340,154531,151813,188708,186538,177811,189781,211596,231282
 "20000","Kansas",4,SAINC45,120,"...","Other income ","Thousands of dollars",277469,263730,258913,291584,205258,83606,102686,116898,306656,371057,203371,162029,297786,654475,959371,875208,900429,1272913,1229090,1213068,979705,1177456,1049852,858505,1091216,802872,832057,995900,1007558,1481662,2013641,1825420,1738771,1149152,1538521,1491096,1823742,1667916,1644788,1513274,1190814,1131877,1911644,3421620,2478746,1965267,1557691,1261295,1489013,1654139,2433301,2849730,2420923,1866762
 "20000","Kansas",4,SAINC45,130,"..."," Government payments ","Thousands of dollars",235247,227639,217741,246409,150445,22457,38394,50824,236689,300926,125838,93251,231760,280264,606908,573878,482151,870760,966320,847994,588446,834746,697895,592145,783963,467532,422226,554988,529786,879853,1401286,1233895,1068815,456619,807770,642457,1083428,648127,518538,647571,474665,631800,542806,518589,663648,592357,452576,526403,545571,724184,1325461,2168356,1248156,478324
 "20000","Kansas",4,SAINC45,140,"..."," Imputed and miscellaneous income received 2/","Thousands of dollars",42222,36091,41172,45175,54813,61149,64292,66074,69967,70131,77533,68778,66026,374211,352463,301330,418278,402153,262770,365074,391259,342710,351957,266360,307253,335340,409831,440912,477772,601809,612355,591525,669956,692533,730751,848639,740314,1019789,1126250,865703,716149,500077,1368838,2903031,1815098,1372910,1105115,734892,943442,929955,1107840,681374,1172767,1388438
 "20000","Kansas",4,SAINC45,150,"...","Production expenses ","Thousands of dollars",1817944,1977727,2180921,2680499,3431587,3011471,3126921,3569564,3861483,5061006,6451205,6421479,6318378,6692124,6847354,7101620,6669065,6571125,6787827,7499603,7564262,7993255,7674092,7778977,7797317,7887786,8001227,8144908,8844315,8595758,9058121,9815090,9933290,9601718,10634867,10947622,11468241,12233892,14444203,14161657,13089311,14136799,14700774,17677272,15696881,18724186,17298746,15750665,17480186,17721282,20058138,19043338,22938982,26612375
 "20000","Kansas",4,SAINC45,160,"..."," Feed purchased ","Thousands of dollars",234254,277315,298535,362688,533965,475926,388061,477024,484529,805395,1025121,1049077,979083,920415,993501,947088,816781,859360,856853,983289,919412,849318,745025,775092,785250,830926,862923,909874,1005144,965070,947514,850103,936124,959018,1160000,990000,990000,1500000,2190000,1900000,1910000,1500000,1500000,2366000,1730000,2720000,3250000,2500000,2600000,2300000,3030000,2900000,3870000,5000000
 "20000","Kansas",4,SAINC45,170,"..."," Livestock purchased ","Thousands of dollars",573566,648622,767255,1089434,1282700,736129,717983,950514,1117203,1675580,2291906,1990296,1685816,1900273,1981376,2177054,1981116,2156177,2426149,2869102,2951113,3273389,3091114,3193374,3087698,2916634,2700883,2544114,2687621,2560193,3017623,3730020,3621030,3554091,4374263,4398848,4952322,4862540,5192959,4344437,3841980,5153453,5419350,5440898,5564320,6759477,4552156,3680266,5251384,6221264,6598952,6613655,7642375,8304201
 "20000","Kansas",4,SAINC45,180,"..."," Seed purchased ","Thousands of dollars",25627,27982,31640,36311,62413,67895,71781,84796,59874,73412,79642,87101,91442,83505,71716,91392,85469,88151,91199,108254,111346,108243,115485,110447,116109,125439,127243,152221,164702,176928,187632,213417,232715,251995,260000,280000,270000,290000,380000,450000,490000,550000,570000,700000,610000,690000,700000,720000,790000,750000,820000,840000,830000,980000
 "20000","Kansas",4,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.) ","Thousands of dollars",91331,106984,110346,126945,171716,270428,328317,323062,312838,317623,358219,433039,403784,353653,334079,385402,369591,331990,326598,355925,410820,403704,437718,438051,440978,493137,584459,666851,715000,692709,648337,702613,710353,664751,680000,780000,830000,880000,1200000,1470000,1220000,1440000,1370000,1860000,1750000,1820000,1760000,1750000,1690000,1740000,1940000,1800000,2350000,2880000
 "20000","Kansas",4,SAINC45,200,"..."," Petroleum products purchased ","Thousands of dollars",66468,67164,66701,65395,72374,105359,142717,167880,178178,185545,234388,336230,376123,351338,328731,333321,295270,244753,229336,219764,216597,262707,251181,243827,232660,231414,238726,272250,276767,254329,244906,346893,338997,315466,345912,479483,427665,487534,622211,752468,513809,552111,672153,643748,565597,629616,505147,478344,547112,518242,553846,481263,621074,780779
 "20000","Kansas",4,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",116046,120747,133147,134210,164660,181681,200878,220494,245270,236324,260634,252858,251982,276038,285658,315744,320843,299725,315246,338220,357966,375781,353103,348823,402358,461899,485312,468802,509899,561989,560980,601390,621009,562652,528747,564580,527696,514107,704077,670306,617187,565641,634853,734631,612451,774796,762691,792751,771295,691664,808402,810909,807476,825038
 "20000","Kansas",4,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",710652,728913,773297,865516,1143759,1174053,1277184,1345794,1463591,1767127,2201295,2272878,2530148,2806902,2852293,2851619,2799995,2590969,2542446,2625049,2597008,2720113,2680466,2669363,2732264,2828337,3001681,3130796,3485182,3384540,3451129,3370654,3473062,3293745,3285945,3454711,3470558,3699711,4154956,4574446,4496335,4375594,4534418,5931995,4864513,5330297,5768752,5829304,5830395,5500112,6306938,5597511,6818057,7842357
 "20000","Kansas",4,SAINC45,240,"...","Value of inventory change ","Thousands of dollars",70823,-1610,120611,-67687,-22698,-364002,152395,54199,320075,243334,-274287,-407014,317966,434365,-79097,-18419,446436,-296027,-527642,-469640,-275251,360102,-352958,492342,-66798,423457,-547459,909679,284837,-107061,-19540,-233522,107837,-673207,307221,413275,29081,-530741,401792,338608,-296797,-878439,66177,-790722,773429,-18154,1014876,-124490,-203241,-160279,149467,-757559,743776,-2353319
