GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "34000","New Jersey",2,SAINC70,1,"...","Current receipts, accrual basis ","Thousands of dollars",15536295,15794297,17960435,20692788,21245548,21875123,23215001,24329017,23989408,25762478,24721862,22643393,22692413,21673765,21382357,22707733,23237034,24322910,24141711,25210312,25724081,25591537,22669327
 "34000","New Jersey",2,SAINC70,2,"..."," Output ","Thousands of dollars",32670,39112,50504,51176,53894,51652,52836,60830,54805,45932,50149,51346,49794,47554,48587,53499,52324,50482,55865,61960,68485,68513,73994
 "34000","New Jersey",2,SAINC70,3,"..."," Contributions ","Thousands of dollars",9394537,9711734,10996286,12430695,12941501,13398855,14221908,14929928,14902481,15916838,15606006,14286977,14069478,13805606,13488765,14112133,14256068,14768155,14752472,15417216,15832097,15859201,14086888
 "34000","New Jersey",2,SAINC70,4,"...","  Claims to benefits accrued through service to employers ","Thousands of dollars",3285449,3668283,4082641,4219778,4691348,4974239,5281651,5591669,5870359,6117130,6540299,5981907,5496337,5985001,5643760,5570032,5327426,5263882,5419098,5686080,6008598,6195378,5578443
 "34000","New Jersey",2,SAINC70,5,"...","   Actual employer contributions 1/","Thousands of dollars",259813,287130,248040,468865,475218,249066,1084733,2109328,1945505,1710954,1347743,1466959,2239145,2331150,2335409,2772543,3232671,4071363,4668252,5083829,5723470,6408247,8806979
 "34000","New Jersey",2,SAINC70,6,"...","   Imputed employer contributions ","Thousands of dollars",2146077,2506615,2972712,2823978,3079570,3418661,2838078,2020911,2315722,2733503,3531707,2795795,1378272,1736052,1368821,786811,17837,-905491,-1365082,-1544202,-1858180,-2405438,-5492733
 "34000","New Jersey",2,SAINC70,7,"...","   Actual household contributions ","Thousands of dollars",912229,913650,912393,978111,1190454,1358164,1411676,1522260,1663937,1718605,1710998,1770499,1928714,1965353,1988117,2064177,2129242,2148492,2171793,2208413,2211793,2261082,2338191
 "34000","New Jersey",2,SAINC70,8,"...","   Less: Pension service charges ","Thousands of dollars",32670,39112,50504,51176,53894,51652,52836,60830,54805,45932,50149,51346,49794,47554,48587,53499,52324,50482,55865,61960,68485,68513,73994
 "34000","New Jersey",2,SAINC70,9,"...","  Household pension contribution supplements 2/","Thousands of dollars",6109088,6043451,6913645,8210917,8250153,8424616,8940257,9338259,9032122,9799708,9065707,8305070,8573141,7820605,7845005,8542101,8928642,9504273,9333374,9731136,9823499,9663823,8508445
 "34000","New Jersey",2,SAINC70,10,"..."," Income receipts on assets (including plans' claims on employers) ","Thousands of dollars",6109088,6043451,6913645,8210917,8250153,8424616,8940257,9338259,9032122,9799708,9065707,8305070,8573141,7820605,7845005,8542101,8928642,9504273,9333374,9731136,9823499,9663823,8508445
 "34000","New Jersey",2,SAINC70,11,"...","  Interest ","Thousands of dollars",5620704,5573251,6456523,7741257,7675115,7745786,8278999,8707300,8467566,9401590,8750745,7969873,8187939,7597984,7832010,8529380,8916575,9095940,8521680,8918833,8955334,8817896,7718178
 "34000","New Jersey",2,SAINC70,12,"...","   Monetary interest ","Thousands of dollars",2633985,2110985,2167007,2474761,2496630,2387378,2394521,2783845,2605271,2051068,2081545,1984591,1937634,1748379,1960585,2202784,2048141,1944845,1463497,1339825,1346454,1358769,1346101
