GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "39000","Ohio",3,SAPCE1,1,"...","Personal consumption expenditures ","Millions of current dollars",218428.2,230506.0,244074.9,260381.2,270966.5,280073.8,292806.3,305549.4,319761.2,330574.5,343184.5,349080.4,343501.1,355279.6,369404.2,381767.1,394401.6,406986.6,419081.2,431032.4,447950.5,463218.0,475838.1,468366.2,520162.4,561567.5
 "39000","Ohio",3,SAPCE1,2,"..."," Goods ","Millions of current dollars",84180.9,87715.4,93356.9,98733.5,100042.9,102552.9,106510.1,109752.5,112489.4,114267.5,118872.4,117682.2,111792.8,117010.1,124722.7,129416.1,133473.6,137834.7,140224.9,142639.3,149477.2,153897.9,156309.1,162709.2,185782.4,202147.3
 "39000","Ohio",3,SAPCE1,3,"...","  Durable goods ","Millions of current dollars",30537.3,32672.3,35000.8,36539.6,36822.3,38068.1,38796.9,39929.9,40274.7,39957.8,40659.0,37827.1,35220.9,35995.3,37797.2,39327.9,41256.4,43054.6,45502.2,46908.8,49209.9,51080.3,51862.4,55367.2,66675.6,70267.0
 "39000","Ohio",3,SAPCE1,4,"...","   Motor vehicles and parts ","Millions of current dollars",13227.7,13929.0,14967.9,14946.9,15201.1,15479.3,15313.0,15153.0,14763.5,13676.0,13844.8,12322.4,11573.6,12561.0,13485.1,14269.5,15125.1,16317.2,17599.3,17756.9,18769.3,19368.1,19286.5,19344.6,24750.7,25353.0
 "39000","Ohio",3,SAPCE1,5,"...","   Furnishings and durable household equipment ","Millions of current dollars",7044.5,7510.6,7948.1,8578.3,8564.3,8918.1,9096.9,9514.2,9602.4,9558.8,9481.1,8716.9,7889.3,7946.2,8348.4,8695.9,8875.2,9188.5,9758.6,10179.7,10766.2,11193.1,11503.9,12690.3,14901.1,15670.9
 "39000","Ohio",3,SAPCE1,6,"...","   Recreational goods and vehicles ","Millions of current dollars",6991.0,7659.8,8244.6,8927.1,9066.5,9494.0,9927.5,10630.3,11086.3,11610.7,11889.1,11451.1,10570.6,10055.9,10144.9,10351.6,11170.4,11407.9,11932.6,12740.7,13547.8,14346.8,14804.3,17181.4,19452.3,20968.5
 "39000","Ohio",3,SAPCE1,7,"...","   Other durable goods ","Millions of current dollars",3274.1,3572.9,3840.2,4087.3,3990.4,4176.7,4459.5,4632.4,4822.5,5112.2,5444.0,5336.8,5187.3,5432.1,5818.7,6011.0,6085.7,6141.0,6211.7,6231.5,6126.5,6172.3,6267.6,6150.9,7571.4,8274.6
 "39000","Ohio",3,SAPCE1,8,"...","  Nondurable goods ","Millions of current dollars",53643.6,55043.2,58356.1,62193.9,63220.6,64484.8,67713.2,69822.6,72214.7,74309.7,78213.4,79855.0,76571.9,81014.9,86925.5,90088.2,92217.2,94780.1,94722.7,95730.4,100267.4,102817.6,104446.7,107342.0,119106.9,131880.3
 "39000","Ohio",3,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption ","Millions of current dollars",19486.3,19779.7,20065.2,20955.8,21883.9,22520.8,23497.0,23784.0,24276.6,24612.5,25736.9,27118.2,27238.2,27827.4,29317.1,30581.0,31621.3,33056.5,34421.8,35687.4,37784.8,38678.3,39563.4,43189.5,45426.5,48267.5
 "39000","Ohio",3,SAPCE1,10,"...","   Clothing and footwear ","Millions of current dollars",9511.4,9845.6,10117.6,10156.6,10056.5,9989.0,10069.1,10126.2,10220.3,10423.3,10337.1,9997.4,9583.4,9937.0,10224.9,10797.3,11002.9,11402.7,11626.8,12055.1,12216.3,12053.0,11937.8,10772.4,13742.2,14915.7
 "39000","Ohio",3,SAPCE1,11,"...","   Gasoline and other energy goods ","Millions of current dollars",5917.2,5325.1,6207.7,7760.6,6983.1,6662.9,7796.5,8851.3,10343.7,11337.7,13253.4,13843.0,10335.5,12637.7,16030.2,16616.2,16622.2,16128.3,12704.4,11148.4,12378.5,13631.9,13000.4,9234.1,13548.9,18089.0
 "39000","Ohio",3,SAPCE1,12,"...","   Other nondurable goods ","Millions of current dollars",18728.7,20092.8,21965.6,23320.9,24297.0,25312.1,26350.6,27061.2,27374.1,27936.1,28886.1,28896.4,29414.8,30612.8,31353.3,32093.6,32970.8,34192.5,35969.7,36839.5,37887.7,38454.4,39945.1,44146.0,46389.2,50608.0
 "39000","Ohio",3,SAPCE1,13,"..."," Services ","Millions of current dollars",134247.3,142790.6,150718.0,161647.8,170923.6,177520.8,186296.2,195796.9,207271.8,216307.0,224312.1,231398.2,231708.3,238269.5,244681.5,252351.1,260928.0,269151.9,278856.4,288393.1,298473.2,309320.0,319529.0,305657.0,334380.0,359420.2
 "39000","Ohio",3,SAPCE1,14,"...","  Household consumption expenditures (for services) ","Millions of current dollars",127689.3,134947.4,142297.9,152184.7,160144.8,165909.7,174014.3,183914.8,194621.6,202624.8,210099.1,215544.1,215490.0,221782.7,227148.5,233784.4,241833.0,250101.1,259200.2,267828.7,277656.5,288199.0,298338.8,282307.3,311354.6,333832.1
 "39000","Ohio",3,SAPCE1,15,"...","   Housing and utilities ","Millions of current dollars",35998.3,37713.9,39577.4,42281.6,45363.3,46381.8,48576.4,50743.2,54450.5,56895.6,58189.2,60251.4,60119.5,60910.5,61293.8,62092.5,65460.5,66084.1,67064.7,69058.1,70844.1,73570.7,75101.6,76967.4,81476.1,87139.5
 "39000","Ohio",3,SAPCE1,16,"...","   Health care ","Millions of current dollars",32674.1,33999.2,35453.3,37890.7,41776.0,45408.9,48133.1,51749.8,55362.1,57727.7,59880.9,62097.3,65026.8,67513.0,69425.0,73031.5,75238.6,78172.4,81392.8,84832.1,87495.3,90144.9,96002.8,88941.4,97906.5,103103.2
 "39000","Ohio",3,SAPCE1,17,"...","   Transportation services ","Millions of current dollars",6957.9,7392.8,7855.1,8579.8,8318.7,8036.0,8163.2,8327.4,8410.9,8387.3,8533.2,8429.6,7945.7,8040.8,8588.3,8699.9,8965.8,9456.8,9790.9,9983.8,10240.9,10754.9,11394.1,9455.1,11516.3,13205.1
 "39000","Ohio",3,SAPCE1,18,"...","   Recreation services ","Millions of current dollars",8261.6,8872.9,9454.5,9824.1,10131.8,10326.4,10628.6,11269.5,11638.3,11968.5,12653.6,12794.5,12641.7,13005.3,12970.4,13380.4,13795.0,14216.3,15016.5,15641.2,16705.5,17141.8,17334.8,13922.6,17103.8,19039.7
 "39000","Ohio",3,SAPCE1,19,"...","   Food services and accommodations ","Millions of current dollars",13735.7,14329.9,14843.5,15510.6,15887.0,16483.4,17167.2,17988.5,18544.0,19066.1,19913.8,20264.7,20107.3,20777.2,21832.0,23088.9,23649.0,24472.9,25818.5,26355.0,26957.8,28031.0,29054.8,25552.2,31343.6,34895.9
 "39000","Ohio",3,SAPCE1,20,"...","   Financial services and insurance ","Millions of current dollars",12659.0,13879.0,15188.8,16821.8,16135.7,16122.8,16945.2,18290.5,19728.9,20638.7,21811.9,21958.7,20197.9,21375.8,22473.0,22929.4,24059.8,25873.2,27604.4,28517.0,31040.4,32951.1,32813.0,32944.0,34895.4,36117.4
 "39000","Ohio",3,SAPCE1,21,"...","   Other services ","Millions of current dollars",17402.8,18759.6,19925.3,21276.0,22532.2,23150.2,24400.7,25545.8,26486.9,27940.9,29116.5,29747.9,29451.1,30160.1,30565.9,30561.7,30664.4,31825.4,32512.3,33441.6,34372.5,35604.6,36637.8,34524.6,37112.8,40331.3
 "39000","Ohio",3,SAPCE1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs) ","Millions of current dollars",6558.0,7843.2,8420.0,9463.1,10778.9,11611.1,12281.9,11882.1,12650.1,13682.2,14213.0,15854.1,16218.3,16486.7,17533.0,18566.7,19095.0,19050.8,19656.2,20564.4,20816.7,21121.0,21190.2,23349.8,23025.4,25588.1
 "39000","Ohio",3,SAPCE1,23,"...","   Gross output of nonprofit institutions ","Millions of current dollars",23238.0,25217.1,26542.0,28639.2,31387.0,33821.0,35252.0,36091.1,38388.1,40369.1,42170.1,44802.4,46816.5,48605.9,50676.5,52928.6,54765.8,55608.7,57693.9,60079.0,60497.7,62210.1,64436.5,64411.7,68777.0,73008.2
