GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "94000","Plains",4,SAPCE1,1,"...","Personal consumption expenditures ","Millions of current dollars",378945.9,399860.2,426853.5,457711.0,477290.5,494547.9,519562.1,549425.7,577483.8,605425.8,631815.6,656290.2,648881.2,673155.0,703843.7,727242.7,745859.4,771624.1,792260.7,815562.7,844978.3,879063.5,900495.1,882157.0,984062.6,1066316.2
 "94000","Plains",4,SAPCE1,2,"..."," Goods ","Millions of current dollars",142979.7,149343.6,160731.1,170356.2,175342.7,180521.2,188440.1,199079.0,207676.9,215757.1,224000.7,228282.4,218688.2,228076.8,242305.7,249665.8,253618.6,259592.6,260395.4,264169.3,273398.3,283879.1,287510.7,297308.6,343417.6,372984.0
 "94000","Plains",4,SAPCE1,3,"...","  Durable goods ","Millions of current dollars",52588.7,56637.9,61346.8,63990.6,66365.0,69345.2,71233.2,74461.8,75065.9,75404.3,77594.6,73766.2,70926.9,73571.9,76360.3,79727.1,82072.7,85286.9,89786.5,92560.8,96341.3,100173.4,101525.2,108170.4,129147.9,134967.9
 "94000","Plains",4,SAPCE1,4,"...","   Motor vehicles and parts ","Millions of current dollars",22355.4,24196.6,26052.6,26179.4,28110.5,29051.0,28702.0,28767.9,27768.0,26260.6,27074.7,24254.6,24136.0,26481.0,27826.2,30028.3,31395.2,33655.6,36678.0,37844.0,40116.2,42046.9,42178.3,43001.4,52754.4,53734.7
 "94000","Plains",4,SAPCE1,5,"...","   Furnishings and durable household equipment ","Millions of current dollars",10701.4,11442.4,12451.4,13452.6,13748.9,14528.8,15290.2,16410.0,16951.3,17392.8,17499.1,16810.0,15579.4,15575.6,16021.2,16624.9,16992.2,17571.1,18465.2,19245.1,19803.6,20406.4,20674.9,22469.3,26227.7,27777.4
 "94000","Plains",4,SAPCE1,6,"...","   Recreational goods and vehicles ","Millions of current dollars",13185.6,14242.8,15633.2,16742.6,17070.0,18089.3,19149.8,20744.7,21505.0,22356.7,23111.9,22708.4,21353.0,21252.1,21653.4,21929.1,22609.1,22920.3,23329.1,24283.9,25495.4,26632.0,27503.2,32016.0,36825.4,39513.5
 "94000","Plains",4,SAPCE1,7,"...","   Other durable goods ","Millions of current dollars",6346.3,6756.1,7209.6,7616.0,7435.6,7676.1,8091.2,8539.1,8841.6,9394.2,9908.9,9993.3,9858.5,10263.3,10859.4,11144.8,11076.2,11139.9,11314.2,11187.9,10926.1,11088.0,11168.8,10683.7,13340.5,13942.2
 "94000","Plains",4,SAPCE1,8,"...","  Nondurable goods ","Millions of current dollars",90391.0,92705.7,99384.3,106365.6,108977.7,111176.0,117206.8,124617.2,132611.0,140352.8,146406.2,154516.2,147761.3,154505.0,165945.4,169938.7,171545.9,174305.7,170608.9,171608.5,177057.0,183705.7,185985.5,189138.2,214269.7,238016.0
 "94000","Plains",4,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption ","Millions of current dollars",32605.6,33398.9,35070.9,36376.6,37818.7,38709.4,39961.1,41825.8,43812.9,45141.7,47294.1,49624.9,50585.6,51432.0,53590.3,55317.8,56204.0,57752.5,59180.9,61173.6,63026.9,64965.8,66654.9,72941.8,77986.7,83877.3
 "94000","Plains",4,SAPCE1,10,"...","   Clothing and footwear ","Millions of current dollars",15373.9,15934.6,16436.9,16881.3,16931.4,17085.4,17564.2,17999.6,18421.2,18782.3,18799.8,18843.1,18519.6,19044.7,19726.4,20312.2,20734.1,21557.6,22283.7,22909.6,23022.7,23142.8,22877.9,20966.1,26253.8,27709.1
