GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "96000","Southwest",6,SAPCE2,1,"...","Per capita personal consumption expenditures ","Dollars",18887,19831,20878,22211,23018,23501,24373,25571,27122,28313,29448,30080,29323,30212,31449,32330,33181,34468,35250,35964,37319,38758,39762,39526,44673,48329
 "96000","Southwest",6,SAPCE2,2,"..."," Goods ","Dollars",7111,7386,7902,8407,8559,8598,8876,9394,10103,10527,10929,10792,10075,10421,11077,11483,11774,12221,12265,12343,12795,13349,13508,14107,16574,17900
 "96000","Southwest",6,SAPCE2,3,"...","  Durable goods ","Dollars",2623,2861,3109,3310,3374,3437,3463,3629,3794,3895,4022,3651,3293,3376,3516,3700,3832,4014,4231,4304,4466,4688,4741,5073,6365,6668
 "96000","Southwest",6,SAPCE2,4,"...","   Motor vehicles and parts ","Dollars",1155,1271,1383,1447,1541,1563,1530,1531,1532,1492,1549,1301,1171,1254,1328,1484,1570,1676,1791,1802,1873,1957,1934,1969,2543,2629
 "96000","Southwest",6,SAPCE2,5,"...","   Furnishings and durable household equipment ","Dollars",568,606,660,708,709,731,739,786,850,892,902,843,758,754,772,785,816,858,912,942,971,1020,1032,1131,1366,1420
 "96000","Southwest",6,SAPCE2,6,"...","   Recreational goods and vehicles ","Dollars",574,639,699,763,746,753,781,871,944,999,1031,979,859,847,855,857,866,890,930,970,1032,1106,1164,1375,1694,1826
 "96000","Southwest",6,SAPCE2,7,"...","   Other durable goods ","Dollars",326,345,367,392,378,390,413,441,468,511,541,528,506,522,561,575,579,590,599,590,589,604,611,599,762,793
 "96000","Southwest",6,SAPCE2,8,"...","  Nondurable goods ","Dollars",4488,4525,4794,5097,5185,5161,5413,5766,6309,6632,6907,7141,6781,7045,7561,7783,7942,8207,8034,8039,8329,8662,8766,9034,10209,11232
 "96000","Southwest",6,SAPCE2,9,"...","   Food and beverages purchased for off-premises consumption ","Dollars",1642,1657,1736,1778,1835,1825,1891,2001,2116,2202,2292,2373,2363,2383,2474,2549,2601,2715,2770,2818,2913,2992,3044,3404,3627,3906
 "96000","Southwest",6,SAPCE2,10,"...","   Clothing and footwear ","Dollars",857,878,907,939,923,915,933,945,1000,1052,1062,1027,999,1022,1079,1116,1135,1158,1181,1209,1228,1244,1234,1118,1397,1462
 "96000","Southwest",6,SAPCE2,11,"...","   Gasoline and other energy goods ","Dollars",586,516,555,700,685,628,717,843,1095,1130,1232,1370,1007,1167,1456,1505,1514,1487,1120,985,1081,1223,1163,849,1243,1661
 "96000","Southwest",6,SAPCE2,12,"...","   Other nondurable goods ","Dollars",1404,1474,1595,1679,1743,1793,1872,1976,2099,2249,2321,2370,2411,2472,2552,2613,2692,2848,2961,3027,3107,3203,3325,3663,3942,4203
 "96000","Southwest",6,SAPCE2,13,"..."," Services ","Dollars",11775,12445,12976,13804,14459,14903,15497,16177,17019,17786,18519,19288,19248,19791,20372,20847,21407,22247,22985,23621,24524,25408,26254,25419,28099,30430
 "96000","Southwest",6,SAPCE2,14,"...","  Household consumption expenditures (for services) ","Dollars",11527,12147,12635,13413,14013,14411,14984,15663,16547,17260,17998,18669,18632,19183,19740,20153,20706,21555,22298,22928,23758,24635,25457,24512,27290,29470
 "96000","Southwest",6,SAPCE2,15,"...","   Housing and utilities ","Dollars",3508,3639,3769,3959,4188,4252,4392,4570,4864,5083,5285,5538,5533,5695,5785,5768,5937,6098,6206,6375,6504,6750,6991,7346,7813,8420
 "96000","Southwest",6,SAPCE2,16,"...","   Health care ","Dollars",2529,2651,2688,2835,3086,3354,3529,3723,3955,4069,4254,4475,4672,4833,4944,5080,5110,5286,5552,5721,5860,6007,6266,5958,6663,6961
 "96000","Southwest",6,SAPCE2,17,"...","   Transportation services ","Dollars",693,742,794,850,845,812,802,804,831,856,875,897,842,855,922,964,1020,1085,1093,1119,1172,1238,1294,1015,1257,1500
 "96000","Southwest",6,SAPCE2,18,"...","   Recreation services ","Dollars",683,730,785,841,861,878,911,959,985,1044,1118,1149,1153,1192,1214,1285,1342,1399,1469,1548,1637,1692,1732,1426,1692,1876
 "96000","Southwest",6,SAPCE2,19,"...","   Food services and accommodations ","Dollars",1232,1280,1332,1424,1444,1467,1530,1625,1739,1849,1926,1976,1966,2008,2111,2213,2299,2429,2579,2641,2746,2869,2976,2544,3170,3622
 "96000","Southwest",6,SAPCE2,20,"...","   Financial services and insurance ","Dollars",1370,1446,1522,1658,1614,1634,1727,1835,1984,2067,2159,2187,2024,2152,2259,2318,2425,2565,2692,2725,2912,3041,3027,3052,3233,3326
 "96000","Southwest",6,SAPCE2,21,"...","   Other services ","Dollars",1512,1658,1745,1847,1974,2015,2093,2146,2189,2292,2380,2447,2443,2448,2506,2525,2573,2693,2707,2799,2927,3037,3171,3171,3463,3765
 "96000","Southwest",6,SAPCE2,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs) ","Dollars",248,298,341,391,446,492,514,514,472,526,521,619,617,608,632,694,700,692,686,693,766,774,797,907,809,960
 "96000","Southwest",6,SAPCE2,23,"...","   Gross output of nonprofit institutions ","Dollars",1418,1539,1620,1725,1858,2001,2122,2232,2326,2444,2513,2649,2727,2795,2861,2975,3061,3159,3280,3395,3544,3642,3824,3769,4033,4268
 "96000","Southwest",6,SAPCE2,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions ","Dollars",1170,1241,1279,1334,1412,1509,1608,1717,1854,1918,1992,2030,2110,2187,2229,2281,2361,2467,2594,2702,2778,2869,3027,2862,3223,3308
"Note: See the included footnote file."
"SAPCE2: Per capita personal consumption expenditures (PCE) by major type of product 1/"
"Last updated: October 4, 2023-- new statistics for 2022; revised statistics for 1997-2021."
"U.S. Bureau of Economic Analysis"
