GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "39000","Ohio",3,SAPCE2,1,"...","Per capita personal consumption expenditures ","Dollars",19369,20378,21532,22914,23795,24551,25607,26680,27894,28793,29841,30314,29795,30782,31961,32988,33966,34939,35898,36834,38164,39380,40364,39700,44215,47768
 "39000","Ohio",3,SAPCE2,2,"..."," Goods ","Dollars",7465,7755,8236,8689,8785,8990,9315,9583,9813,9953,10336,10220,9697,10138,10791,11183,11495,11833,12012,12189,12735,13083,13259,13792,15792,17195
 "39000","Ohio",3,SAPCE2,3,"...","  Durable goods ","Dollars",2708,2888,3088,3216,3234,3337,3393,3487,3513,3480,3535,3285,3055,3119,3270,3398,3553,3696,3898,4009,4192,4343,4399,4693,5668,5977
 "39000","Ohio",3,SAPCE2,4,"...","   Motor vehicles and parts ","Dollars",1173,1231,1320,1315,1335,1357,1339,1323,1288,1191,1204,1070,1004,1088,1167,1233,1303,1401,1508,1517,1599,1647,1636,1640,2104,2157
 "39000","Ohio",3,SAPCE2,5,"...","   Furnishings and durable household equipment ","Dollars",625,664,701,755,752,782,796,831,838,833,824,757,684,688,722,751,764,789,836,870,917,952,976,1076,1267,1333
 "39000","Ohio",3,SAPCE2,6,"...","   Recreational goods and vehicles ","Dollars",620,677,727,786,796,832,868,928,967,1011,1034,994,917,871,878,894,962,979,1022,1089,1154,1220,1256,1456,1653,1784
 "39000","Ohio",3,SAPCE2,7,"...","   Other durable goods ","Dollars",290,316,339,360,350,366,390,404,421,445,473,463,450,471,503,519,524,527,532,533,522,525,532,521,644,704
 "39000","Ohio",3,SAPCE2,8,"...","  Nondurable goods ","Dollars",4757,4866,5148,5473,5552,5653,5922,6097,6300,6472,6801,6935,6642,7019,7521,7784,7942,8137,8114,8181,8542,8741,8860,9099,10124,11218
 "39000","Ohio",3,SAPCE2,9,"...","   Food and beverages purchased for off-premises consumption ","Dollars",1728,1749,1770,1844,1922,1974,2055,2077,2118,2144,2238,2355,2363,2411,2537,2642,2723,2838,2949,3050,3219,3288,3356,3661,3861,4106
 "39000","Ohio",3,SAPCE2,10,"...","   Clothing and footwear ","Dollars",843,870,893,894,883,876,881,884,892,908,899,868,831,861,885,933,948,979,996,1030,1041,1025,1013,913,1168,1269
 "39000","Ohio",3,SAPCE2,11,"...","   Gasoline and other energy goods ","Dollars",525,471,548,683,613,584,682,773,902,988,1152,1202,896,1095,1387,1436,1432,1385,1088,953,1055,1159,1103,783,1152,1539
 "39000","Ohio",3,SAPCE2,12,"...","   Other nondurable goods ","Dollars",1661,1776,1938,2052,2134,2219,2304,2363,2388,2433,2512,2509,2551,2652,2713,2773,2839,2935,3081,3148,3228,3269,3388,3742,3943,4305
 "39000","Ohio",3,SAPCE2,13,"..."," Services ","Dollars",11904,12623,13296,14225,15010,15561,16292,17097,18081,18840,19505,20095,20098,20644,21170,21805,22471,23106,23887,24645,25429,26296,27105,25909,28423,30573
 "39000","Ohio",3,SAPCE2,14,"...","  Household consumption expenditures (for services) ","Dollars",11323,11930,12553,13392,14063,14543,15218,16059,16978,17648,18269,18718,18691,19215,19653,20201,20827,21471,22203,22888,23655,24501,25308,23929,26466,28397
 "39000","Ohio",3,SAPCE2,15,"...","   Housing and utilities ","Dollars",3192,3334,3491,3721,3984,4066,4248,4431,4750,4956,5060,5232,5215,5277,5303,5365,5637,5673,5745,5901,6036,6254,6371,6524,6926,7412
 "39000","Ohio",3,SAPCE2,16,"...","   Health care ","Dollars",2897,3006,3128,3334,3669,3980,4209,4519,4829,5028,5207,5393,5640,5849,6007,6310,6480,6711,6972,7249,7454,7664,8144,7539,8322,8770
 "39000","Ohio",3,SAPCE2,17,"...","   Transportation services ","Dollars",617,654,693,755,731,704,714,727,734,731,742,732,689,697,743,752,772,812,839,853,872,914,967,801,979,1123
 "39000","Ohio",3,SAPCE2,18,"...","   Recreation services ","Dollars",733,784,834,865,890,905,929,984,1015,1042,1100,1111,1097,1127,1122,1156,1188,1220,1286,1337,1423,1457,1470,1180,1454,1620
 "39000","Ohio",3,SAPCE2,19,"...","   Food services and accommodations ","Dollars",1218,1267,1309,1365,1395,1445,1501,1571,1618,1661,1732,1760,1744,1800,1889,1995,2037,2101,2212,2252,2297,2383,2465,2166,2664,2968
 "39000","Ohio",3,SAPCE2,20,"...","   Financial services and insurance ","Dollars",1123,1227,1340,1480,1417,1413,1482,1597,1721,1798,1897,1907,1752,1852,1944,1981,2072,2221,2365,2437,2645,2801,2783,2792,2966,3072
 "39000","Ohio",3,SAPCE2,21,"...","   Other services ","Dollars",1543,1658,1758,1872,1979,2029,2134,2231,2311,2434,2532,2583,2555,2613,2645,2641,2641,2732,2785,2858,2928,3027,3108,2926,3155,3431
 "39000","Ohio",3,SAPCE2,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs) ","Dollars",582,693,743,833,947,1018,1074,1038,1104,1192,1236,1377,1407,1428,1517,1604,1644,1635,1684,1757,1774,1796,1798,1979,1957,2177
 "39000","Ohio",3,SAPCE2,23,"...","   Gross output of nonprofit institutions ","Dollars",2061,2229,2342,2520,2756,2965,3083,3151,3349,3516,3667,3891,4061,4211,4385,4573,4716,4774,4942,5134,5154,5289,5466,5460,5846,6210
 "39000","Ohio",3,SAPCE2,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions ","Dollars",1479,1536,1599,1688,1810,1947,2009,2114,2245,2324,2431,2514,2654,2783,2868,2969,3072,3138,3258,3377,3381,3493,3668,3481,3889,4034
"Note: See the included footnote file."
"SAPCE2: Per capita personal consumption expenditures (PCE) by major type of product 1/"
"Last updated: October 4, 2023-- new statistics for 2022; revised statistics for 1997-2021."
"U.S. Bureau of Economic Analysis"
