GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "10000","Delaware",2,SAPCE4,1,"...","Personal consumption expenditures ","Millions of current dollars",17419.0,18613.7,19932.1,21313.0,22492.1,23667.0,25210.7,26974.2,28896.5,30342.5,32247.5,32991.9,32599.5,33743.9,35263.8,36028.7,36966.7,38631.3,39570.6,40564.0,42189.8,44457.3,45855.9,44676.8,50943.7,55535.4
 "10000","Delaware",2,SAPCE4,2,"..."," Household consumption expenditures ","Millions of current dollars",17088.8,18198.7,19498.1,20833.9,21925.1,23052.0,24568.7,26289.1,28164.5,29538.4,31317.5,31969.6,31583.5,32734.9,34211.0,34922.1,35809.3,37457.1,38383.0,39347.0,40923.1,43195.2,44577.6,43289.2,49616.1,54052.4
 "10000","Delaware",2,SAPCE4,3,"...","  Food and beverages purchased for off-premises consumption ","Millions of current dollars",1448.7,1501.1,1615.1,1701.3,1799.5,1882.1,1983.6,2100.7,2216.4,2345.4,2453.7,2548.4,2551.7,2591.8,2638.6,2670.7,2784.1,2887.4,2946.3,2979.4,3062.1,3197.3,3259.7,3661.9,3942.7,4249.8
 "10000","Delaware",2,SAPCE4,4,"...","   Food and nonalcoholic beverages purchased for off-premises consumption ","Millions of current dollars",1260.6,1302.7,1390.1,1459.6,1543.3,1608.7,1705.6,1815.3,1924.8,2028.9,2128.9,2219.0,2224.2,2251.9,2306.3,2335.1,2428.8,2506.3,2547.6,2566.3,2632.1,2739.2,2789.5,3092.9,3341.0,3619.7
 "10000","Delaware",2,SAPCE4,5,"...","   Alcoholic beverages purchased for off-premises consumption ","Millions of current dollars",187.1,197.5,224.2,241.0,255.6,272.8,277.4,284.9,291.0,316.0,324.4,325.9,324.3,336.5,329.3,332.6,349.7,371.3,391.2,408.1,426.1,454.2,465.5,562.6,593.4,620.9
 "10000","Delaware",2,SAPCE4,6,"...","   Food produced and consumed on farms ","Millions of current dollars",1.1,1.0,0.8,0.7,0.7,0.7,0.6,0.5,0.5,0.5,0.4,3.5,3.2,3.4,3.0,2.9,5.5,9.8,7.5,5.0,3.9,3.9,4.6,6.4,8.2,9.2
 "10000","Delaware",2,SAPCE4,7,"...","  Clothing, footwear, and related services ","Millions of current dollars",856.5,910.1,992.0,1019.2,1042.9,1063.6,1078.9,1114.3,1135.0,1126.3,1120.4,1096.6,1049.1,1096.6,1181.8,1231.8,1243.3,1269.1,1314.3,1354.8,1359.3,1365.7,1358.4,1168.0,1492.9,1544.9
 "10000","Delaware",2,SAPCE4,8,"...","   Clothing ","Millions of current dollars",729.5,773.1,842.6,866.0,884.9,902.3,913.6,942.2,953.8,938.0,928.7,905.8,866.1,902.4,969.6,1005.8,1006.8,1022.2,1059.1,1088.3,1089.4,1093.0,1085.1,929.6,1187.6,1224.3
 "10000","Delaware",2,SAPCE4,9,"...","    Garments ","Millions of current dollars",677.3,717.6,786.4,810.6,829.7,846.1,858.6,886.8,900.3,886.2,879.7,854.7,816.5,853.3,919.1,954.8,955.9,968.2,1003.0,1032.4,1029.3,1029.6,1019.1,873.7,1126.8,1161.2
 "10000","Delaware",2,SAPCE4,10,"...","     Women's and girls' clothing ","Millions of current dollars",380.5,405.9,449.8,472.3,487.6,499.6,509.2,529.6,539.7,534.7,534.7,514.6,490.6,513.4,553.3,575.9,571.3,573.5,589.9,604.8,597.7,602.4,596.9,514.7,666.3,681.0
 "10000","Delaware",2,SAPCE4,11,"...","     Men's and boys' clothing ","Millions of current dollars",264.9,277.5,298.1,298.3,298.8,301.4,301.4,305.4,304.9,294.1,285.2,278.7,266.8,279.2,302.9,317.7,321.6,329.8,344.2,356.7,359.0,357.1,353.6,301.0,387.5,401.2
 "10000","Delaware",2,SAPCE4,12,"...","     Children's and infants' clothing ","Millions of current dollars",31.9,34.3,38.5,40.1,43.3,45.1,47.9,51.8,55.7,57.4,59.9,61.3,59.1,60.7,62.9,61.2,63.0,64.9,68.9,70.9,72.5,70.1,68.7,58.0,73.0,79.0
 "10000","Delaware",2,SAPCE4,13,"...","    Other clothing materials ","Millions of current dollars",10.3,11.0,12.3,12.2,12.9,14.8,14.9,14.2,12.9,11.9,10.3,9.7,9.4,9.5,9.9,10.3,9.3,9.4,9.0,8.6,8.7,8.6,8.3,8.3,8.6,8.4
 "10000","Delaware",2,SAPCE4,14,"...","    Cleaning, repair, and rental of clothing ","Millions of current dollars",41.9,44.5,43.9,43.1,42.3,41.3,40.1,41.3,40.6,39.9,38.6,41.4,40.2,39.6,40.7,40.7,41.6,44.6,47.1,47.3,51.4,54.8,57.7,47.6,52.3,54.8
 "10000","Delaware",2,SAPCE4,15,"...","     Laundry and dry cleaning services ","Millions of current dollars",21.2,22.5,22.5,22.4,21.9,22.3,22.1,23.4,23.4,23.7,23.4,25.8,25.2,24.2,26.5,26.8,27.1,28.8,29.5,28.4,30.1,32.0,32.9,26.8,29.2,30.2
 "10000","Delaware",2,SAPCE4,16,"...","     Clothing repair, rental, and alterations ","Millions of current dollars",20.7,22.1,21.4,20.7,20.4,19.1,18.0,17.8,17.2,16.2,15.3,15.6,15.0,15.4,14.1,13.9,14.5,15.8,17.6,18.9,21.4,22.8,24.8,20.8,23.1,24.6
 "10000","Delaware",2,SAPCE4,17,"...","   Footwear ","Millions of current dollars",127.0,137.0,149.4,153.2,158.0,161.3,165.4,172.1,181.2,188.3,191.7,190.8,182.9,194.2,212.2,226.0,236.5,246.9,255.2,266.5,269.9,272.7,273.3,238.4,305.2,320.6
 "10000","Delaware",2,SAPCE4,18,"...","  Housing, utilities, and fuels ","Millions of current dollars",3125.4,3295.4,3481.5,3728.4,3999.6,4173.9,4369.5,4611.3,5002.3,5325.3,5975.0,6099.8,6236.4,6220.3,6580.6,6564.0,6625.8,7131.0,6981.7,7179.2,7431.3,8108.8,8332.6,8325.3,9130.2,9859.1
 "10000","Delaware",2,SAPCE4,19,"...","   Housing ","Millions of current dollars",2633.1,2811.0,2987.1,3185.3,3427.7,3563.9,3710.9,3912.7,4188.3,4456.3,4954.0,4993.1,5181.7,5144.3,5483.0,5524.0,5561.4,5987.3,5868.6,6115.7,6313.4,6903.7,7140.6,7135.6,7921.1,8438.7
 "10000","Delaware",2,SAPCE4,20,"...","    Rental of tenant-occupied nonfarm housing ","Millions of current dollars",486.6,511.0,534.5,559.1,594.9,601.0,605.7,633.1,676.5,649.9,771.5,755.4,758.8,808.6,897.7,956.1,897.4,1038.7,993.9,1083.9,1018.8,1114.7,1191.0,1220.8,1302.3,1378.7
