GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "48000","Texas",6,SAPCE1,1,"...","Personal consumption expenditures ","Millions of current dollars",375851.8,403961.3,434253.6,471789.1,498380.3,516406.1,541303.2,575309.8,619901.3,661402.9,702394.8,734122.6,733954.6,771625.4,817807.6,857088.0,893984.9,947259.9,987452.9,1022736.1,1073168.0,1124761.1,1168996.3,1176164.4,1343753.1,1473924.0
 "48000","Texas",6,SAPCE1,2,"..."," Goods ","Millions of current dollars",141756.6,151019.6,165334.7,179457.7,185848.9,189183.6,196755.9,210898.8,231180.8,245163.0,260869.3,263831.1,252970.8,267164.2,289986.8,307091.9,319632.0,337799.3,345078.5,352815.9,369945.0,389739.1,399132.0,420970.8,501768.3,550166.9
 "48000","Texas",6,SAPCE1,3,"...","  Durable goods ","Millions of current dollars",52102.0,58404.4,65211.1,70990.7,73328.4,75456.9,76164.1,80689.4,85733.3,90198.1,95890.9,90006.9,83300.0,87208.1,92540.9,99469.9,104278.4,111244.5,119568.1,123459.9,129851.6,137720.2,140386.7,150894.4,192733.8,205618.8
 "48000","Texas",6,SAPCE1,4,"...","   Motor vehicles and parts ","Millions of current dollars",23126.8,26210.0,29215.5,31471.7,34192.4,35047.1,34383.0,34548.6,34902.1,34844.7,37149.1,32426.6,29974.4,32739.9,35153.8,40208.1,42950.2,46904.2,50967.2,52008.5,54749.2,57496.7,57207.9,58128.2,76201.2,80731.2
 "48000","Texas",6,SAPCE1,5,"...","   Furnishings and durable household equipment ","Millions of current dollars",11141.3,12113.9,13648.8,14949.1,15184.2,15915.2,16030.0,17129.9,18691.1,20094.4,21123.1,20533.6,19106.5,19400.2,20268.6,20853.9,21996.1,23532.2,25661.6,26932.3,28025.7,29726.3,30372.1,33329.3,41232.8,43469.9
 "48000","Texas",6,SAPCE1,6,"...","   Recreational goods and vehicles ","Millions of current dollars",11393.1,13044.7,14709.5,16279.2,15891.7,16088.3,16778.7,19287.5,21631.7,23496.6,24985.7,24418.7,21892.4,22099.9,22844.1,23476.2,24080.9,25065.4,26650.5,28211.0,30572.9,33314.5,35214.5,42048.6,52809.9,57728.6
 "48000","Texas",6,SAPCE1,7,"...","   Other durable goods ","Millions of current dollars",6440.8,7035.8,7637.3,8290.7,8060.1,8406.4,8972.4,9723.3,10508.5,11762.3,12633.0,12627.9,12326.7,12968.0,14274.5,14931.7,15251.2,15742.7,16288.8,16308.1,16503.8,17182.7,17592.2,17388.3,22489.9,23689.1
 "48000","Texas",6,SAPCE1,8,"...","  Nondurable goods ","Millions of current dollars",89654.5,92615.2,100123.7,108467.1,112520.5,113726.7,120591.8,130209.3,145447.4,154964.9,164978.3,173824.2,169670.9,179956.1,197445.9,207622.0,215353.6,226554.8,225510.4,229356.0,240093.4,252018.9,258745.3,270076.4,309034.5,344548.1
 "48000","Texas",6,SAPCE1,9,"...","   Food and beverages purchased for off-premises consumption ","Millions of current dollars",32634.5,33623.6,36001.6,37829.7,39860.0,40202.4,42144.2,45162.8,48373.7,51345.0,54323.7,57496.4,58623.2,60348.4,64165.5,67762.1,70329.1,74656.0,77376.7,80006.0,83308.8,86522.1,89446.4,101765.8,109883.4,120525.7
 "48000","Texas",6,SAPCE1,10,"...","   Clothing and footwear ","Millions of current dollars",18065.9,19056.4,20016.2,21072.6,20905.6,20883.1,21537.6,21981.7,23786.7,25776.6,26577.0,26175.8,26037.2,27095.4,29335.5,30915.9,31868.0,32911.4,34095.5,35400.1,36446.2,37317.0,37300.1,34068.0,42935.9,45398.0
 "48000","Texas",6,SAPCE1,11,"...","   Gasoline and other energy goods ","Millions of current dollars",11098.0,9968.7,10978.7,14111.1,14187.5,13307.9,15491.1,18735.9,25421.8,25434.3,28570.2,32013.5,24298.0,29003.1,37039.9,38976.0,39826.1,40085.2,30222.1,26907.3,30027.6,34270.9,33499.5,24885.5,36926.6,50155.0
 "48000","Texas",6,SAPCE1,12,"...","   Other nondurable goods ","Millions of current dollars",27856.1,29966.5,33127.1,35453.7,37567.3,39333.4,41419.0,44328.8,47865.2,52409.0,55507.3,58138.6,60712.6,63509.2,66905.0,69968.1,73330.5,78902.2,83816.1,87042.7,90310.7,93908.9,98499.3,109357.0,119288.5,128469.3
 "48000","Texas",6,SAPCE1,13,"..."," Services ","Millions of current dollars",234095.2,252941.7,268918.8,292331.3,312531.4,327222.5,344547.3,364411.0,388720.6,416239.9,441525.6,470291.5,480983.8,504461.2,527820.8,549996.1,574352.9,609460.6,642374.4,669920.2,703222.9,735022.0,769864.3,755193.6,841984.8,923757.1
 "48000","Texas",6,SAPCE1,14,"...","  Household consumption expenditures (for services) ","Millions of current dollars",228980.7,246706.5,261695.8,283639.2,302428.6,315800.3,332043.4,351776.9,376790.3,403168.6,428792.7,454786.3,464772.4,488087.8,510537.7,530435.5,554219.6,589262.9,621908.1,649435.2,679661.8,711162.9,744419.4,726571.7,815712.9,892516.0
 "48000","Texas",6,SAPCE1,15,"...","   Housing and utilities ","Millions of current dollars",68421.6,72446.7,76451.7,81732.9,87870.5,90213.4,94787.8,100299.7,108859.1,117011.5,124078.6,132675.1,135586.2,142776.8,146914.9,148466.9,155667.6,164345.2,171267.1,178605.1,184089.4,193144.4,203314.8,215479.9,231225.4,252312.5
