GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "18000","Indiana",3,SAOCOMP,1,"...","All industries ","Thousands of dollars",3625800,3665433,3698595,3802401,4132856,4600096,5049247,4679613,4906311,6188811
 "18000","Indiana",3,SAOCOMP,2,"..."," Private industries ","Thousands of dollars",3413355,3446740,3469848,3564310,3886026,4345639,4789172,4409919,4623842,5898560
 "18000","Indiana",3,SAOCOMP,3,"...","  Agriculture, forestry, fishing, and hunting ","Thousands of dollars",19159,19042,21548,21025,31415,38701,41326,45515,(D),37461
 "18000","Indiana",3,SAOCOMP,4,"...","  Mining ","Thousands of dollars",1911,1586,1250,894,755,1524,1958,1658,(D),1796
 "18000","Indiana",3,SAOCOMP,5,"...","  Utilities ","Thousands of dollars",4,4,3,4,3,3,2,2,4,3
 "18000","Indiana",3,SAOCOMP,6,"...","  Construction ","Thousands of dollars",68545,58504,62422,59830,69062,82248,90163,92582,88023,86468
 "18000","Indiana",3,SAOCOMP,7,"...","  Manufacturing ","Thousands of dollars",1415635,1444150,1410863,1459736,1739174,2118768,2484188,2019165,2527158,3417544
 "18000","Indiana",3,SAOCOMP,8,"...","   Durable goods ","Thousands of dollars",1254856,1279296,1237478,1285831,1565528,1940585,2301602,1821877,2312881,3192558
 "18000","Indiana",3,SAOCOMP,9,"...","   Nondurable goods ","Thousands of dollars",160779,164854,173385,173904,173646,178183,182587,197288,214278,224986
 "18000","Indiana",3,SAOCOMP,10,"...","  Wholesale trade ","Thousands of dollars",176613,172556,180599,189741,185619,190439,196817,210003,190428,215702
 "18000","Indiana",3,SAOCOMP,11,"...","  Retail trade ","Thousands of dollars",733397,752968,754048,772286,754437,794305,788316,811993,853181,958983
 "18000","Indiana",3,SAOCOMP,12,"...","  Transportation and warehousing ","Thousands of dollars",179526,183119,186835,185340,191789,177183,198639,223043,183965,224365
 "18000","Indiana",3,SAOCOMP,13,"...","  Information ","Thousands of dollars",5544,5787,6016,6066,5895,5700,5538,5149,5375,9421
 "18000","Indiana",3,SAOCOMP,14,"...","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",45162,44669,40873,43790,43602,45094,47768,53674,48195,53090
 "18000","Indiana",3,SAOCOMP,15,"...","   Finance and insurance ","Thousands of dollars",28457,27496,26569,26469,25491,25890,25842,28365,28445,29088
 "18000","Indiana",3,SAOCOMP,16,"...","   Real estate and rental and leasing ","Thousands of dollars",16706,17173,14304,17321,18111,19204,21926,25309,19749,24002
 "18000","Indiana",3,SAOCOMP,17,"...","  Professional and business services ","Thousands of dollars",54798,48837,53845,59274,61403,65248,67430,63046,34525,44038
 "18000","Indiana",3,SAOCOMP,18,"...","  Educational services, health care, and social assistance ","Thousands of dollars",30651,31389,33918,35708,38872,41439,43861,44643,40797,45514
 "18000","Indiana",3,SAOCOMP,19,"...","   Educational services ","Thousands of dollars",25802,26420,28793,30322,33142,35300,37432,37782,33542,37234
 "18000","Indiana",3,SAOCOMP,20,"...","   Health care and social assistance ","Thousands of dollars",4849,4969,5125,5386,5730,6138,6429,6861,7255,8280
 "18000","Indiana",3,SAOCOMP,21,"...","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",635071,634932,666563,675613,705967,724343,762950,775892,548056,735138
 "18000","Indiana",3,SAOCOMP,22,"...","   Arts, entertainment, and recreation ","Thousands of dollars",355652,372001,400251,397640,423250,449687,463356,465069,309601,384609
 "18000","Indiana",3,SAOCOMP,23,"...","   Accommodation and food services ","Thousands of dollars",279420,262931,266312,277972,282717,274656,299594,310823,238455,350528
 "18000","Indiana",3,SAOCOMP,24,"...","  Other services, except government ","Thousands of dollars",47340,49197,51065,55003,58034,60644,60217,63554,66075,69038
 "18000","Indiana",3,SAOCOMP,25,"..."," Government ","Thousands of dollars",212445,218693,228747,238091,246830,254457,260074,269694,282469,290251
 "18000","Indiana",3,SAOCOMP,26,"...","  Federal ","Thousands of dollars",14878,14773,13182,12399,12317,12680,13676,10471,10231,10699
 "18000","Indiana",3,SAOCOMP,27,"...","  State and local ","Thousands of dollars",197566,203920,215565,225692,234513,241777,246398,259223,272237,279552
"Note: See the included footnote file."
"SAOCOMP: Outdoor recreation satellite account compensation 1/"
"Last updated: November 9, 2022-- new statistics for 2021; revised statistics for 2017-2020."
"U.S. Bureau of Economic Analysis"
